_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
1,RAGHUPATI JUTE MILLS,Sankhuwasabha,Private,2003
2,MORANG SUGAR MILLS,Morang,Public,2003
3,NEW EVEREST CONSULTENCY,Lalitpur,Private,2004
4,HIRA LAXMI TRADERS,Kanchanpur,Private,2007
5,HIMALAYAN WOOLEN MILLS,Lalitpur,Private,2007
6,LAXMI TREKKING COMPANY,Sankhuwasabha,Private,2007
7,HULAS RICE MILLS,Sankhuwasabha,Private,2007
8,RAM TEA TEND AGRICULTURE,Ramechhap,Private,2007
9,NEPAL HOLIDAYS JUNCTION,Kathmandu,Private,2008
10,NEPAL COMMERCIAL CORPORATION,Lalitpur,Private,2008
11,JOR GANESH PRESS,Lalitpur,Private,2008
12,ASHOK HALL,Kathmandu,Private,2009
13,NEPAL TRADERS LTD.,Lalitpur,Private,2009
14,JYOTI DYING AND PRINTING FACTORY,Terhathum,Private,2009
15,KRISHI UDYOG BIKAS COMPANI,Ramechhap,Private,2009
16,GOLCHHA RICE OIL AND FLOUR MILLS,Sankhuwasabha,Private,2009
17,HIMALAYA RICE OIL AND FLOUR MILLS,Siraha,Private,2009
18,DURGA RICE OIL AND FLOUR MILLS,Gorkha,Private,2009
19,NEPAL TRADING CO.,Lalitpur,Private,2009
20,MAHABIR INDUSTRY,Siraha,Private,2009
21,HIMALAYA COMMERCIAL CO.,Lalitpur,Private,2009
22,SHREE TREKKING,Lalitpur,Private,2009
23,LALITA RICE OIL DAAL&FLOUR MILL,Sankhuwasabha,Private,2009
24,PRITHVI RICE OIL & FLOUR MILLS,Syangja,Private,2009
25,BASANTPUR CINEMA,Kathmandu,Public,2009
26,Shree Trading,Kathmandu,Public,2009
27,YATI BYABASTHAPAK MANDAL,Lalitpur,Private,2010
28,RADHESHYAM RICE OIL &FLOUR MILLS,Sindhuli,Private,2010
29,BHAJURATNA INVESTMENT,Kathmandu,Public,2010
30,Jerky-Meat Parlour,Kathmandu,Private,2011
31,Strawberry Restaurant & Bar,Kathmandu,Private,2011
32,Talktime Trading,Kathmandu,Private,2011
33,HIMALAYAN INSURANCE,Makwanpur,Private,2012
34,TANKESWAR GARMENT,Kathmandu,Private,2012
35,NEPAL AGENCY LIMITED,Lalitpur,Private,2012
36,NEPAL IRON & STEEL CORPORATION,Bara,Private,2012
37,RAM MILLS,Makwanpur,Private,2012
38,NEPAL DAIRY LTD.,Lalitpur,Private,2012
39,Shree Narayan Prashad Rice & Oil Mills,Kathmandu,Private,2013
40,PURBI NEPAL AGRICULTURAL FIRM,Jhapa,Private,2013
41,HRIDAYA MAHAT KRISHI,Jhapa,Private,2013
42,SHARE BONE MILL,Kathmandu,Private,2014
43,ACHYUT RICE OIL MILLS,Morang,Private,2014
44,JALJALA SISHU SADAN,Sankhuwasabha,Private,2014
45,Shree Jaljala Cinema,Morang,Private,2014
46,Nurdun Industrial Carporetion,District not known,Private,2015
47,NEPAL CONSTRUCTION AND ENGNEERING CORPORESAN,Lalitpur,Private,2015
48,E. M. C.,Kathmandu,Private,2015
49,The Nepal Brick Tile And Pipe Works,Kathmandu,Private,2016
50,HANUMAN INDUSTRIES,Jhapa,Private,2016
51,ALLIED INDUSTRIAL ENTERPRISES,Kathmandu,Private,2016
52,HIMALAYAN INDUSTRIES,Morang,Private,2016
53,SERCHAN INDUSTRIAL COMPANY,Lalitpur,Private,2016
54,Sherchan Aaudogik Bikash Company,Kathmandu,Private,2016
55,STEEL CRAFTS,Lalitpur,Private,2016
56,MAHENDRA SUGAR & GENERAL INDUSTRIES,Syangja,Private,2017
57,SANTOSHI SECURITY SERVICES,Morang,Private,2017
58,Himalayan  Enterprises,Kathmandu,Private,2017
59,NEPAL AUTOMOBILES,Kathmandu,Private,2017
60,Kumari Rice Oil Dal & floor Mills,Morang,Private,2017
61,MAHAKALI RICE OIL AND FLOUR MILLS,Dolpa,Private,2017
62,CHANDRA SHIVA RICE AND OIL MILLS,Morang,Private,2017
63,RAPTI DEVELOPMENT,Makwanpur,Private,2017
64,Sunshinefinance limited,Kathmandu,Private,2017
65,SANGRILLA BAHU UDESIYA KRISHI FARM,Kathmandu,Private,2017
66,NEPAL WOOLS WORKS,Lalitpur,Private,2017
67,HIMAL AUTOMOBILES,Kathmandu,Private,2017
68,SURYABAN UDHYOG,Bara,Private,2017
69,JANAKI RICE AND OIL MILLS,Ramechhap,Private,2017
70,IMPORT EXPORT SERVICES,Lalitpur,Private,2017
71,SURAJ TRADING COMPANY,Lalitpur,Private,2017
72,NEPAL HIMALAYA AUDHYOGIC CORPORETIN,Sankhuwasabha,Private,2017
73,HIMALAYA MAHALAXMI TEA GARDEN PVT.,Sankhuwasabha,Private,2018
74,Nakal Banda Tea Estate,Jhapa,Private,2018
75,Educational Enterprises,Kathmandu,Private,2018
76,EDUCATIONAL ENTERPRISE,Lalitpur,Private,2018
77,LAXMI TRADING COMPANY,Sankhuwasabha,Private,2018
78,HIMAL MARBLE CO.,Lalitpur,Private,2018
79,GENERAL SUPPLY COMPANY COR. HOTEL,Lalitpur,Private,2018
80,BALAJU WOOD UDYOG,Lalitpur,Private,2018
81,NEPAL UDHYOG,Lalitpur,Private,2018
82,SARAF AND SONS,Lalitpur,Private,2018
83,SANJIBANI BYABSAYA,Jhapa,Private,2018
84,VARIETY (THE) MANUFACTURES,Bhaktapur,Private,2018
85,GHARELU KASTHA KARYALAY,Terhathum,Private,2018
86,NEPAL STONE LIVE COMPANY,Bara,Private,2018
87,SAPTARI SUGAR INDUSTRIES,Siraha,Private,2018
88,SHREE INDUSTRIES,Morang,Private,2018
89,HIMAL IRON AND STEEL,Kathmandu,Private,2018
90,JAGADAMBA PRESS,Sindhupalchowk,Private,2018
91,NEPAL WOOD PRODUCTS,Kailali,Private,2018
92,HIMALAYA HOTEL,Lalitpur,Private,2018
93,THE HIMALAYAN TRANSPORT,Lalitpur,Private,2018
94,BIRATNAGAR WORKSHOP,Sankhuwasabha,Private,2019
95,GRAPHITE INDUSTRIES,Sindhupalchowk,Private,2019
96,JOR GANESH PRESS,Lalitpur,Private,2019
97,Target,Kathmandu,Private,2019
98,HOTEL NEPAL,Lalitpur,Private,2019
99,TERAI DISTRIBUTERS,Lalitpur,Private,2019
100,ANNAPURNA UDHYOG CHANDA,Makwanpur,Private,2019
101,NARESH AND COMPANY,Lalitpur,Private,2019
102,ASHOK TEXTILE INDUSTRIES,Kathmandu,Private,2019
103,PADMA SAW MILL,Rautahat,Private,2019
104,NEPAL FOOT WEAR PRODUCT,Kathmandu,Public,2020
105,Nepal Handicraft Industries,Kathmandu,Private,2020
106,Nepal Cane  &Bamboo Udyog,Kathmandu,Private,2020
107,Sati Ghatia Tea State,Jhapa,Private,2020
108,Giri Bhandhu Tea Estate,Jhapa,Private,2020
109,NEPAL SHEKHAR SANSTHA,Lalitpur,Private,2020
110,Morang Canning Company,Jhapa,Private,2020
111,KANCHAN DAIRY,Jhapa,Private,2020
112,Sky Land Transport Company,Kathmandu,Private,2020
113,Shree Chandra Gadi Tea Estate,Jhapa,Private,2020
114,Salt Trading Corporation,Kathmandu,Public,2020
115,THE FAR WAST COMPANY,Kathmandu,Private,2020
116,NEPAL WOOD AND ALLIED INDUSTRIES,Kathmandu,Private,2020
117,THE COMMONER,Kathmandu,Private,2020
118,Mittal Tea Estate,Jhapa,Private,2020
119,HIMALAYAN BUS SERVICES AND TREDING,Lalitpur,Private,2020
120,NEPAL POULTRY LIVESTOCKS,Kathmandu,Private,2020
121,Byapar Corporation,Rupandehi,Private,2020
122,HIMALAYA SAFARI AND TOUR COMPANY,Lalitpur,Private,2020
123,Paschim Nepal Transport,District not known,Private,2020
124,ULTRA INDUSTRIES,Kathmandu,Private,2021
125,GODAWARI MARBLE INDUSTRIES,Kathmandu,Private,2021
126,TIGER TOPS,Chitwan,Private,2021
127,INDUSTRIAL CONSULTING AND ENGINER R,Lalitpur,Private,2021
128,NEPAL MECHAINERY ENGINEERING COMPYT,Makwanpur,Private,2021
129,Sumananjali Films,Kathmandu,Private,2021
130,CAPITAL BUILDERS PVT.LTD.,Kathmandu,Private,2021
131,HAMA INDUSTRIAL CORPORATION,Kathmandu,Private,2021
132,NEPAL TRANSPORT,Sankhuwasabha,Private,2021
133,NEPAL CONSTRUCTION,Sankhuwasabha,Private,2021
134,Hardia Krishi Firm,Parsa,Private,2021
135,Budhakaran & Suns Tea Co.,Jhapa,Private,2021
136,BUDHAKARAN AND SONS TEA COMPANY,Jhapa,Private,2021
137,JANAKPUR CHUROT KARKHANA,Dhanusha,Public,2021
138,LAXMI FLOUR AND OIL MILLS,Kathmandu,Private,2021
139,Gobinda & Company,Kathmandu,Private,2021
140,NEPAL FOREST PRODUCTION,Kathmandu,Private,2021
141,Nepal Kastha Pratisthan,Kathmandu,Private,2021
142,PASCHIM NEPAL METAL INDUSTRIES,Banke,Private,2021
143,NEPAL PHARMECUTICAL WORKS,Kathmandu,Private,2021
144,NEPAL TRANSPORT,Rupandehi,Private,2021
145,NEPAL OIL INDUSTRIES,Kathmandu,Private,2021
146,BHAIRAHAWA BIDDHUT BITARAN,Kathmandu,Private,2021
147,HOTEL MINAKSHI,Kathmandu,Private,2021
148,BALAJU AUTO WORKS,Kathmandu,Private,2022
149,Hetauda Eng.Co.,Makwanpur,Private,2022
150,RIJAL CANNING COMPANY,Kathmandu,Private,2022
151,EKANE A.C.M.E. ENGINEERS,Lalitpur,Private,2022
152,NEPAL COMERCIAL SINDICATE,Kathmandu,Private,2022
153,HIMALAYAN MANUFACTURES,Kathmandu,Private,2022
154,Gugle Himal Kagag Karayalaya,Kathmandu,Private,2022
155,Ram Invesment,Kathmandu,Private,2022
156,BADRI RICE FLOUR AND OIL MILL,Lalitpur,Private,2022
157,Vadri Raice Phor And Oil Mill,Kathmandu,Private,2022
158,HIMALAYA JANATA TRANSPORT AND ENGI,Lalitpur,Private,2022
159,BOMBAY KHANDESARI SUGAR UDHYOG,Bara,Private,2022
160,THIRD I TOUR AND TRAVEL,Kathmandu,Private,2022
161,THIRD EYE TOURS AND TRAVELS,Lalitpur,Private,2022
162,NEPAL LIGHT INDUSTRIES,Kathmandu,Private,2022
163,GIRIBANDHU TEA ESTATE,Jhapa,Private,2022
164,UDAY MICA MINE JANATA COMPANY,Kathmandu,Private,2022
165,Pashupati ChhapaKhana,Kathmandu,Private,2022
166,PASPATI CHHAPAKHANA,Lalitpur,Private,2022
167,ACHARYA FOREST INDUSTRIES,Jhapa,Private,2022
168,Prithvi Metal Industries,Rupandehi,Private,2022
169,PRITHIVI METAL INDUSTRIES,Rupandehi,Private,2022
170,Nepal Metal Works,Kathmandu,Private,2022
171,NEPAL IRON INDUSTRIES,Kathmandu,Private,2022
172,NEPAL HOTEL,Kathmandu,Private,2022
173,Alight Construction Co,Kathmandu,Private,2022
174,Nepal Glass Works,Kathmandu,Private,2022
175,Eastern Enterprises,Kathmandu,Public,2022
176,DURGA MAIDA MILL,Lalitpur,Private,2022
177,UNITED BREWERIES NEPAL,Makwanpur,Private,2022
178,NEBICO,Kathmandu,Private,2022
179,KOSHI METAL CRAFTS,Kathmandu,Private,2022
180,MARTIN AND HARRIS NEPAL,Kathmandu,Private,2022
181,NOOKH AND BROTHERS,Kathmandu,Private,2022
182,IMPEX INTERNATIONAL,Lalitpur,Private,2022
183,SIDHI TRADE INDUSTRIES,Lalitpur,Private,2022
184,TASIPAKHEL HYANJA POKHARA HANDI.CEN,Palpa,Private,2022
185,Carpet Trading Company,Lalitpur,Private,2022
186,TIBETIAN CARPET TRADING COMPANY,Kathmandu,Private,2022
187,kamala Bivina Audhogik Vikesh  Kendra,Kathmandu,Private,2022
188,KAMALA BIBHINNA AUDHGIK BIKASH KENDRA,Kathmandu,Private,2022
189,GHARELU SHILPA BIKRI BHANDAR,Lalitpur,Private,2022
190,Head.Tech.Tra.Wor.,Makwanpur,Private,2023
191,FARMINGS AND FISHERIES,Lalitpur,Private,2023
192,Nepal Kala Puspa,Kathmandu,Private,2023
193,Dip.Ro.Li.,Kathmandu,Private,2023
194,CHEBLES OIL STORE,Lalitpur,Private,2023
195,PIONEER CONSTRUCTION COMPANY,District not known,Private,2023
196,MODERN HOSIERY INDUSTRY,Lalitpur,Private,2023
197,POKHARA,Syangja,Private,2023
198,EVEREST PAINTS,Kathmandu,Private,2023
199,RATNA MOTOR WORKS (LIQ.063/7/15),Sankhuwasabha,Private,2023
200,NEPAL KNITTING INDUSTRIES,Kathmandu,Private,2023
201,DAS OIL STORE,Makwanpur,Private,2023
202,ASAHAYA KALYAN KENDRA,Lalitpur,Private,2023
203,Bijayswori Plastic Industries,Kathmandu,Private,2023
204,Jay Shree Rice Flower And Oil Mill,Sunsari,Private,2023
205,BUSINESS AND MANAGEMENT CONSULTANCY,Lalitpur,Private,2023
206,GENERAL INDUSTRIES AND INVESTMENT,Kathmandu,Private,2023
207,NEPAL MAHILA SHILPA DUYOG,Kathmandu,Private,2023
208,NEPAL CHIYA BIKASH NIGAM,Ilam,Private,2023
209,SHERCHAN TIN CONTAINERS,Syangja,Private,2023
210,MAHABIR BUCKET  MANUFACTURES,Sankhuwasabha,Private,2023
211,NEPAL ELECTRICAL INDUSTRIES,Kathmandu,Private,2023
212,HIMAL CEMENT,Lalitpur,Private,2023
213,SAMYUKTA KRISHI UDHYOG,Kathmandu,Private,2023
214,MODERN FURNITURE COMPANY,Lalitpur,Private,2023
215,PAPATI INDUSTRIES AND PHARMACIAL,Dolpa,Private,2023
216,LUMBINI BUS SEWA,Rupandehi,Private,2023
217,NEPAL OIL COMPANY,Lalitpur,Private,2023
218,SHATI TRADING COMPANY,Lalitpur,Private,2023
219,AGEYAS WOOD AND ALLIED INDUSTRIES,Lalitpur,Private,2023
220,INTERNATIONAL CLEARING FORWARDING,Kathmandu,Private,2023
221,HIMCO PVT. LTD.,Lalitpur,Private,2023
222,NARAYANI CHEMICAL INDUSTRIES,Parsa,Private,2023
223,KALAPANA TRADING COMPANY,Kathmandu,Private,2023
224,JOSHI INVESTMENT,Lalitpur,Private,2023
225,STANDARD PRINTING PRESS,Lalitpur,Private,2024
226,NEPAL KNITTING AND WEAVING MILLS,Lalitpur,Private,2024
227,Nepal Knitting  And Weaving Mills,Kathmandu,Private,2024
228,RATNA STAINLESS STEEL INDUSTRIES,Kathmandu,Private,2024
229,BHAJURATNA AGENCY,Lalitpur,Private,2024
230,Pratap  Singh  (W.N.4)  Engineering  Works,Makwanpur,Private,2024
231,VETERINARY MEDICAL STORE,Kathmandu,Private,2024
232,NEPAL WIGS INDUSTRIES,Lalitpur,Private,2024
233,SAHA UDHYOG,Kathmandu,Private,2024
234,YETI TRAVELS,Kathmandu,Private,2024
235,HISI OVERSEA TRADING COMPANY,Lalitpur,Private,2024
236,PRIYA TRADING,Lalitpur,Private,2024
237,MUSTANG,Lalitpur,Private,2024
238,Nepal  Press Digesti,Kathmandu,Private,2024
239,Sarla Rice Oil & Flour Miles,Bardiya,Private,2024
240,SARALA RICE OIL AND FLOUR MILLS,Mugu,Private,2024
241,S.GAUTAM AND COMPANY,Lalitpur,Private,2024
242,The Oriental Insurance Company,Kathmandu,Public,2024
243,PURNIMA INDUSTRIES,Lalitpur,Private,2024
244,HIMALAYA SOAP FACTORY,Sankhuwasabha,Private,2024
245,KOIRALA INDUSTRIES,Sankhuwasabha,Private,2024
246,poornima industries,Kathmandu,Private,2024
247,NEPAL INDUSTRIES,Sankhuwasabha,Private,2024
248,ARUNODAYA UDHYOG,Sankhuwasabha,Private,2024
249,RASTRIYA BIMA SANSTHAN,Lalitpur,Private,2024
250,SRIDHAR INDUSTRIES,Kathmandu,Private,2024
251,KOSHI PUMP AND SERVICE STATION,Sankhuwasabha,Private,2024
252,Koshi Pump Station,District not known,Private,2024
253,INTERNATIONAL TRANSPORT,Lalitpur,Private,2024
254,Nepal Trading Industries,Kathmandu,Private,2024
255,Eastern Nepal Trasnport,District not known,Private,2024
256,OM PASHUPATI TRADERS,Lalitpur,Private,2024
257,ARATHUN COMPANY (NEPAL),Kathmandu,Public,2024
258,NEPAL ELECTRIC AND ELECTRONIC INDUS,Lalitpur,Private,2024
259,NEPAL SYNTHETIC INDUSTRIES,District not known,Private,2024
260,HIM INTERNATIONAL,Kathmandu,Private,2024
261,MAKALU,Dolpa,Private,2024
262,AMBIKA DAIRY FIRM,Bara,Private,2024
263,Rastrya Bima Sasthan,Kathmandu,Private,2024
264,NEPAL KHAND INDUSTRIES,Manang,Private,2024
265,SHREEE UDYOG,Lalitpur,Private,2024
266,SANGAM PRESS,Lalitpur,Private,2024
267,KOSHI TEXTILES INDUSTRIES,Kathmandu,Private,2024
268,ABHAYA KASTHA KARYALAYA,Lalitpur,Private,2024
269,Krishi  Aujar  Karkhana,Parsa,Private,2024
270,Gurung Pasmina,Kathmandu,Private,2024
271,GURUNG PASMINA UDHYOG,Lalitpur,Private,2024
272,ALPHA ECONOMIC,Kathmandu,Private,2024
273,AMBIKA INDUSTRIES,Kathmandu,Private,2025
274,NEPAL SPINNING WEAVING AND KNITTING,Kathmandu,Private,2025
275,NEMO PARQUET COMPANY,Kathmandu,Private,2025
276,J.B. INVESTIMENT,Kathmandu,Private,2025
277,HIMAYALYAN MINES,Lalitpur,Private,2025
278,HYAKULE MINERALS,Lalitpur,Private,2025
279,Cosmo Trek,District not known,Private,2025
280,NEPAL PAPER MILLS,Makwanpur,Private,2025
281,PASHUPATI CAMFOR INDUSTRIES,Sankhuwasabha,Private,2025
282,VOICE OF NEPAL,Kathmandu,Private,2025
283,NEPAL MICA MINERAL INDUSTRIES,Lalitpur,Private,2025
284,HAMRO BUS,Rupandehi,Private,2025
285,NEPAL MOTOR COMPANY,Sankhuwasabha,Private,2025
286,B. AND B. STORAGE,Lalitpur,Private,2025
287,MECHI ANCHAL JUTE PRESS UDHYOG,Jhapa,Private,2025
288,NEPAL RATNA MAIZE PRODUCTS,Lalitpur,Private,2025
289,SHYAM TEXTILE,Dolpa,Private,2025
290,Bishwa Jyoti Cinema Bhawan,Kathmandu,Private,2025
291,TRANS HIMALAYAN TOUR PVT. LTD.,Lalitpur,Private,2025
292,NABA DURGA DHARSAN SERVICE,Bhaktapur,Private,2025
293,NEPA AGENCY AND COMPANY,Lalitpur,Private,2025
294,KOSHI MOTOR YATAYAT,Terhathum,Private,2025
295,ULPHA MADICAVE INDUSTRIES,Kathmandu,Private,2025
296,BAIJAPUR FIRM OPEN PAN SUGAR FAC.,Banke,Private,2025
297,UNITED INDUSTRIES,Sankhuwasabha,Private,2025
298,AGRICULTURE TOOLS FACTORY,Bara,Private,2025
299,NEPAL NIRMAN COMPANY,Kathmandu,Private,2025
300,VIJAYA AUTO WORK SHOP,Terhathum,Private,2025
301,NEPAL ROLLER FLOUR MILLS,Sankhuwasabha,Private,2026
302,RATNA FILM INDUSTRIES,Lalitpur,Private,2026
303,HIM RATNA GARMENTS UDHYOG,Kathmandu,Private,2026
304,Mac Consultants,Kathmandu,Private,2026
305,REGMI RESEARCH,Lalitpur,Private,2026
306,SAGARMATHA TRANSPORT COMPANY,Siraha,Private,2026
307,STANDARD PRINTING PRESS,Lalitpur,Private,2026
308,Bishal Bazar,Kathmandu,Public,2026
309,SHANGRILA GARMENTS,Lalitpur,Private,2026
310,HOTEL CRYSTAL,Kathmandu,Private,2026
311,NEPAL GAS UDYOG,Kathmandu,Private,2026
312,BANDHAV SEWA,Parsa,Private,2026
313,Everst Export,Kathmandu,Private,2026
314,HIMALAYAN TREKKING,Kathmandu,Private,2026
315,NEPAL SAJHA YATAYAT GAUN SEWA,District not known,Private,2026
316,NEPAL MAIDA MILLS,Makwanpur,Private,2026
317,PASHUPATI KASTHA KARYALAYA,Rautahat,Private,2026
318,SOLTEE HOTEL,Lalitpur,Private,2026
319,SOLTEE HOTEL,Lalitpur,Private,2026
320,PANCH RATNA BHUTPURBA SAINIK,Syangja,Private,2026
321,UNIVERSAL INDUSTRIES,Lalitpur,Private,2026
322,SUSHILA KASTHA KARYALAYA,Lalitpur,Private,2026
323,AJAYA INDUSTRIES,Lalitpur,Private,2026
324,GANESH HIMAL TRANSPORT,Lalitpur,Private,2026
325,NEPAL CHEMICAL BY PRODUCTS MANUFACT,Lalitpur,Private,2026
326,PALPA TRANSPORT,Syangja,Private,2026
327,INTERNATIONAL CARRIERS,Lalitpur,Private,2026
328,TRIPURA HOTEL,Lalitpur,Private,2026
329,HIMALAYA TRAVELS AND TOURS,Kathmandu,Private,2026
330,NEPAL TYPE FOUNDRY,Sindhupalchowk,Private,2026
331,BRICK AND TILE FACTORY,Sindhupalchowk,Private,2026
332,RIMAL AND ADHIKARI COMPANY,Lalitpur,Private,2026
333,NEPAL CARRIER,Lalitpur,Private,2026
334,Birat   Hotel,Kathmandu,Private,2026
335,NEPAL TUBE COMPANY,Lalitpur,Private,2026
336,NAWA NEPAL PAPER BOARD MILLS,Lalitpur,Private,2026
337,JANAK DAIRY FIRM,Dhanusha,Private,2026
338,MAHAKALI KASTHA UDYOG,Lalitpur,Private,2026
339,PASHUPATI CONSTRUCTION AND ENGINEER,Kathmandu,Private,2026
340,HOTEL LEO,Lalitpur,Private,2026
341,STEEL PRODUCTS,Kathmandu,Private,2026
342,STEEL UDYOG NEPAL,Parsa,Private,2026
343,G.B.S. CRAFT,Lalitpur,Private,2026
344,PASHUPATI TRANSPORT COMPANY,Lalitpur,Private,2027
345,D.B. HOMES PVT. LTD.,Lalitpur,Private,2027
346,D.B.Homes,Kathmandu,Private,2027
347,Prem Transport,Kathmandu,Private,2027
348,PREM TRANPORT,Kathmandu,Private,2027
349,COMMONER ALLIANCE PRESS,Kathmandu,Private,2027
350,KHADHYA UDHYOG,Makwanpur,Private,2027
351,Hotel Rapti,Lalitpur,Private,2027
352,Ganapati Group of Construction,Kathmandu,Private,2027
353,NEPAL BAGING COMPANY,Makwanpur,Private,2027
354,AMBUJA ELECTRO CASTING NEPAL LTD,Sunsari,Private,2027
355,NEPAL TRADITIONAL CRAFTS,Kathmandu,Private,2027
356,NEPAL ENGINEERING,Kathmandu,Private,2027
357,GUNKESHARI TRANSPORT,Kathmandu,Private,2027
358,HOTEL MALLA,Kathmandu,Private,2027
359,ANNAPURNA MOUNTAINEERING AND TREKKN,Kathmandu,Private,2027
360,MORANG BUS SERVICE,Sankhuwasabha,Private,2027
361,KAPILBASTU RICE MILL,Kapilvastu,Private,2027
362,BHANDARI RICE MILL,Lalitpur,Private,2027
363,TANNING INTERPRISES OF NEPAL,Makwanpur,Private,2027
364,BAUDDHA HANDICRAFT CENTRE,Kathmandu,Private,2027
365,Nepal Trading Concern,Morang,Private,2027
366,NEPAL MATCH COMPANY,Kathmandu,Private,2027
367,HIMALI CONSULTANTS,Lalitpur,Private,2027
368,HIMALI BADERY,Kathmandu,Private,2027
369,Suprabhat Company,Kathmandu,Private,2027
370,HOTEL TEMPLE,Kathmandu,Private,2027
371,GORKHA TRAVELS,Kathmandu,Private,2027
372,ANIMAL & POULTRY FEED INDUSTRIES,Sindhupalchowk,Private,2027
373,BHAKTAPUR UDHYOG,Kathmandu,Private,2027
374,ANNAPURNA  FARMING,Nuwakot,Private,2027
375,BALAJU KAPADA UDYOG,Kathmandu,Public,2027
376,YAK AND YETI HOTEL,Lalitpur,Private,2027
377,GUHESHWORI SOLVENT,Kathmandu,Private,2027
378,HOTEL EVEREST INTERNATIONAL,Lalitpur,Private,2027
379,HOTEL DEL ANNAPURNA,Lalitpur,Private,2027
380,SONOCEM COMPANY,Lalitpur,Private,2027
381,NEPAL STEEL AND WIRE PRODUCTS,Kathmandu,Private,2027
382,INDRENI PAINT INDUSTRIES,Sindhupalchowk,Private,2027
383,PRABHAT BASTRA UDYOG,Lalitpur,Private,2028
384,LAXMI GLASS INDUSTRIES,Kathmandu,Private,2028
385,Dudha Khadya Co,Kathmandu,Private,2028
386,SURTI BIKASH COMPANY,Ramechhap,Private,2028
387,UNITED TRADERS SYNDICATE,Kathmandu,Private,2028
388,Shankar  Electric Industries,Kathmandu,Private,2028
389,SINGH DEVI BUS SEWA,Kathmandu,Private,2028
390,PURBANCHAL YATAYAT,Terhathum,Private,2028
391,NEPAL SOAP AND GENERAL INDUSTRIES,Terhathum,Private,2028
392,SHERPA TRAVELS AND TOURS,Kathmandu,Private,2028
393,DABUR NEPAL,Lalitpur,Private,2028
394,RESUNGA BUS SERVICE,Rupandehi,Private,2028
395,MAHASHAKTI SOAP AND CHEMICAL IND.,Kathmandu,Private,2028
396,DUGAD KHADYA COMPANY,Lalitpur,Private,2028
397,Yuggan Prakashan,Jhapa,Private,2028
398,ROYAL NEPAL SHIPPING CORP. (LIQ.),Lalitpur,Private,2028
399,KATHMANDU BUILDERS LIMITED,Parsa,Private,2028
400,ROYAL HOTEL,Kathmandu,Private,2028
401,PASHUPATI SOAP INDUSTRIES,Kathmandu,Private,2028
402,HOTEL YAK,Lalitpur,Private,2028
403,PRAJAPATI BRICK WORKS,Sindhupalchowk,Private,2028
404,LUMBINI ICE FACTORY,Syangja,Private,2028
405,NATIONAL STRUCTURE & ENGINEERING,Kathmandu,Private,2028
406,RAM JANAKI TRANSPORT,Kathmandu,Private,2028
407,HETAUNDA OIL MILL,Makwanpur,Private,2028
408,EKIKRIT MUNCH,Kathmandu,Private,2028
409,MOUNT VIEW HOTEL,Bhaktapur,Private,2028
410,PROJECT MANAGEMENT SERVICES,Lalitpur,Private,2028
411,BIJAYESHWARI PLASTIC INDUSTRIES,Lalitpur,Private,2028
412,SNOW-LAND EXPERIENCE,Rupandehi,Private,2028
413,KASTHA UDYOG,Lalitpur,Private,2028
414,ANNAPURNA TRAVEL AND TOURS,Kathmandu,Private,2028
415,DRESS-LAND GARMENT,Lalitpur,Private,2028
416,NEPAL TIRE RETRADERS,Kathmandu,Private,2028
417,HOTEL LIMBINI,Rupandehi,Private,2028
418,BIRAT HOTEL,Sankhuwasabha,Private,2029
419,NARAYANI BISCUIT COMPANY,Lalitpur,Private,2029
420,BIRAT HOTEL,Sankhuwasabha,Private,2029
421,VIJESHWOR PLASTIC INDUSTRIES,Sindhupalchowk,Private,2029
422,BAHU UDESIYA LAGHU UDHYOG,Sindhupalchowk,Private,2029
423,BUTWAL DAIRY PRODUCTION,Syangja,Private,2029
424,KOSHI FURNITURE AND ALLIED IND.,Sankhuwasabha,Private,2029
425,Tiger Top,Kathmandu,Private,2029
426,GANESH COLD STORE,Sankhuwasabha,Private,2029
427,GOKARNA KRISHI FIRM,Lalitpur,Private,2029
428,Himalaya Petroleum Company,Kaski,Private,2029
429,HOTEL DIYALO,Parsa,Private,2029
430,PANCHA KANYA RICE MILL,Jhapa,Private,2029
431,NEPAL CHHALA UDYOG,Syangja,Private,2029
432,Vijaya   Workshop,Sunsari,Private,2029
433,NEPAL COMMERCIAL ENTERPRISES,Lalitpur,Private,2029
434,ADHUNIK CHAMAL KARKHANA,Sankhuwasabha,Private,2029
435,HOTEL VIJAY INTERNATIONAL,Lalitpur,Private,2029
436,POKHARA HANDICRAFT CENTRE,Palpa,Private,2029
437,LIGHT ENGINEERING INDUSTRIES,Kathmandu,Private,2029
438,BIMAL OIL INDUSTRIES,Kathmandu,Private,2029
439,YETI INDUSTRIES,Lalitpur,Private,2029
440,TRISHAKTI SILAKS BUS SEWA,Kathmandu,Private,2029
441,RAPTI FURNITURE FACTORY,Makwanpur,Private,2029
442,J. K. RICE MILL INDUSTRIES,Siraha,Private,2029
443,Bhaktapur Uddhyog,Bhaktapur,Private,2029
444,ADHUNIK NIRMAN COMPANY,Kathmandu,Private,2029
445,HOTEL KATHMANDU,Lalitpur,Private,2029
446,LUMBINI ITTA TILE UDYOG,Syangja,Private,2029
447,NEPAL POULTRY,Kathmandu,Private,2029
