_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
30,WORLDWIDE INFORMATION & CRAFT TRADE FAIR,Kathmandu,Private,2063
31,ROSE HOUSING COMPANY,Lalitpur,Private,2063
32,STAR HOLIDAYS,Kathmandu,Private,2063
33,MAKAWANPUR VUTANDEVI GUEST HOUSE & RESTURANT,Kathmandu,Private,2063
34,UNIVERSAL SUBLIME ACADEMY,Baglung,Private,2063
35,SHIVA ADVENTURE,Kathmandu,Private,2063
36,PEACE ENTERPRISES,Kathmandu,Private,2063
37,OM P. ENTERPRISES,Kathmandu,Private,2063
38,FAR WEST I.T. EDUCATION ACADEMY,Kailali,Private,2063
39,Jeevankala Nepal,Lalitpur,Non-Profit Distributing,2063
40,FLORID DEVELOPERS,Lalitpur,Private,2063
41,SHIVA SHAKTI EXIM,Kathmandu,Private,2063
42,HOTEL GULMI-RUDRAWATI,Kathmandu,Private,2063
43,DIGITAL ERA,Lalitpur,Private,2063
44,BIPSAN TRADING,Kathmandu,Private,2063
45,REEMA ASSOCIATE,Kathmandu,Private,2063
46,KAILASH HYDROPOWER,Lalitpur,Private,2063
47,shiva shakti exim,Kathmandu,Private,2063
48,BAIRANGKUNDA HOUSING,Kathmandu,Private,2063
49,HOTEL VISION NEPAL,Kathmandu,Private,2063
50,ENGINEERS & TRAINERS ASSOCIATES,Kathmandu,Private,2063
51,DINESH PRESS,Kailali,Private,2063
52,UNICORN EDUCATIONAL FOUNDATION,Kathmandu,Private,2063
53,SWEET LAND REAL ESTATE,Kathmandu,Private,2063
54,G.T.S. CONSTRUCTION,Syangja,Private,2063
55,MULTIPURPOSE INSTITUTE OF TECHNICAL SKILL,Kathmandu,Private,2063
56,SAHAYATRI MUSIC,Kathmandu,Private,2063
57,OM SATYA SAIRAM HOUSING,Kathmandu,Private,2063
58,ULTIMATE I.T. SOLUTION,Kathmandu,Private,2063
59,SHANTI GRIHA COMPUTER TRAINING,Kaski,Private,2063
60,PANCHA BUDDHA HOUSING & PLANNING,Kavrepalanchowk,Private,2063
61,Gorakshya Nikhil Jyoti Dibya Vidhyashram,Kathmandu,Non-Profit Distributing,2063
62,BARAHI HYDROPOWER,Lalitpur,Public,2063
63,BAGAMATI INTERNATIONAL,Lalitpur,Private,2063
64,B.P.S. SERVICE & SUPPLIERS COMPANY,Kathmandu,Private,2063
65,DIYA NURSERY,Lalitpur,Private,2063
66,SWIKRITI NEPAL,Kathmandu,Private,2063
67,KATHMANDU NAGAR BASTI BIKAS COMPANY PVT. LTD.,Kathmandu,Private,2063
68,SHUBHA PADHMA SHREE ENTERPRISES,Kathmandu,Private,2063
69,SHERPA TRADE,Kathmandu,Private,2063
70,AZAD CONSULTANTS,Lalitpur,Private,2063
71,OMNI ENGINEERING,Lalitpur,Private,2063
72,NEPAL ABHIYAN PRESS,Kathmandu,Private,2063
73,KUMBHAKARNA HYDROPOWER DEVELOPMENT,Kathmandu,Private,2063
74,DOBHAN CONSTRUCTION AND HOUSING COMPANY,Lalitpur,Private,2063
75,MUKTISHREE,Kathmandu,Private,2063
76,KESHA HOUSING,Kathmandu,Private,2063
77,MATA SARASWATI PRAGYA PRATISTHAN,Lalitpur,Private,2063
78,NAGADAHA FLORICULTURE,Lalitpur,Private,2063
79,WEB SOLUTION & NETWORK,Kathmandu,Private,2063
80,Bhatbhateni Sanjeevani Clinic,Kathmandu,Private,2063
81,MODEL PUBLIC SCHOOL,Sunsari,Private,2063
82,GREEN PEACE DEVELOPERS,Kathmandu,Private,2063
83,SHREE CARES POLYCLINIC,Kathmandu,Private,2063
84,THE CAPITAL SOCIAL SERVICES,Kathmandu,Private,2063
85,FISHTAIL DAIRY,Kaski,Private,2063
86,NEPAL I.T. & KOREAN LANGUAGE TRAINING CENTRE,Kathmandu,Private,2063
87,MONEY TO MONEY INTERNATIONAL,Kathmandu,Private,2063
88,LAXMI NAMRA ENTERPRISES,Kathmandu,Private,2063
89,SAN YOG TRADE,Kathmandu,Private,2063
90,INSTANT MONEY TRANSFER,Kathmandu,Private,2063
91,OM SHIVA OVERSEAS,Lalitpur,Private,2063
92,TOPPAN FORMS NEPAL,Lalitpur,Private,2063
93,MOUNTAIN SPORTS,Kathmandu,Private,2063
94,My Agro Industry,Kathmandu,Private,2063
95,M.S.INVESTMENT COMPANY PVT. (LIQ.2067/3/20),Kaski,Private,2063
96,DIMENSIONS EDUCATIONAL CONSULTANCY,Kathmandu,Private,2063
97,AERONAUTIC TRADING CONCERN NEPAL,Kathmandu,Private,2063
98,STAR GURKHA'S GUEST HOUSE,Kathmandu,Private,2063
99,NEW MINSU PUBLIC SCHOOL,Kailali,Private,2063
100,DHARAHARA POLY CLINIC & DIAGNOSIS CENTER,Kathmandu,Private,2063
101,SHARP DELIVERY SERVICE,Kathmandu,Private,2063
102,CHINA ACUPUNCTURE SERVICE CENTER,Kathmandu,Private,2063
103,THE SUSTAINABLE IDEAS,Lalitpur,Private,2063
104,ANUPAM GUEST HOUSE,Kathmandu,Private,2063
105,LALITSEN TRAVELS AND TOURS,Kathmandu,Private,2063
106,PASHUPATI CASSETTE CENTER  AND MUSIC,Kathmandu,Private,2063
107,AUTO ELECTRO MECH,Kathmandu,Private,2063
108,NAGARIK PUBLICATION,Kathmandu,Private,2063
109,FRONTIERS PARAGLIDING,Kaski,Private,2063
110,KURILO: ASPARAGUS FARMING AND RESEARCH SCHOOL,Kathmandu,Private,2063
111,SHREE RAMSITA SECURITY SERVICE,Kathmandu,Private,2063
112,CALIFORNIYA HOUSING,Kathmandu,Private,2063
113,N.I.C. ENGINEERING CONSULTANT,Kathmandu,Private,2063
114,SMART SPACES & HOUSING,Kathmandu,Private,2063
115,Car Max Nepal,Kathmandu,Non-Profit Distributing,2063
116,SKILL DEVELOPMENT TRAINING INSTITUTE,Lalitpur,Private,2063
117,TRISHAKTI  PETROLEUM,Dhading,Private,2063
118,RAMANIYA SAGARMATHA NAVIKARANIYA URJA PRAVIDHI BIKASH,Lalitpur,Private,2063
119,SUNRISE BILDERS,Dhanusha,Private,2063
120,PANCH POKHARI HYDROPOWER COMPANY PVT. LTD.,Parsa,Private,2063
121,CREATIVE MANAGEMENT CONSULTANCY,Lalitpur,Private,2063
122,SUBIDHA REMIT & MONEY EXCHANGE,Kathmandu,Private,2063
123,ABROAD ASIA TOURS & TRAVELS INC,Kathmandu,Private,2063
124,chamunda remit enterprises .,Banke,Private,2063
125,CHAMUNDA REMIT ENTERPRISES,Kathmandu,Private,2063
126,NATIONAL LEARNING ACADEMY,Saptari,Private,2063
127,C.G. TECHNO DREAMS NEPAL,Lalitpur,Private,2063
128,KALIKA CAR WASH,Kathmandu,Private,2063
129,AERO WAVES TRADERS,Kathmandu,Private,2063
130,TEMPLE AUDIO VIDEO,Kathmandu,Private,2063
131,PRASIDHADEVI DHUNGA RODA UDHYOG,Kavrepalanchowk,Private,2063
132,GORAKHKALI METAL WORKSHOP,Kathmandu,Private,2063
133,NEPAL GULF TECHNICAL TRAINING INSTITUTE,Kathmandu,Private,2063
134,PIYUSH BUSINESS,Kathmandu,Private,2063
135,ARUN INTERNATIONAL DRIVING INSTITUTE,Bhaktapur,Private,2063
136,Marga Darshan Nepal,Kathmandu,Private,2063
137,LIFEGUARD HOSPITAL,Morang,Private,2063
138,ASSOCIATED NEWS AGENCY,Kathmandu,Private,2063
139,ISHAN POLYCLINIC & RESEARCH CENTRE,Kathmandu,Private,2063
140,ADVISORY ON GLOBAL EXPLRATION,Kathmandu,Private,2063
141,BANGALAMUKHI TRADING HOUSE,Kathmandu,Private,2063
142,BRITISH GURKHA WELFARE SOCIETY NEPAL,Kathmandu,Non-Profit Distributing,2063
143,TEN MICRONS (NEPAL) PVT. LTD.,Kathmandu,Private,2063
144,BRIGHT FORTUNE EDUCATION INFORMATION,Kathmandu,Private,2063
145,ALI OVERSEAS,Kathmandu,Private,2063
146,DHANDIP MARKETING,Kathmandu,Private,2063
147,AMERICAN TRAVELS AND TOURS,Kathmandu,Private,2063
148,HIMALAYAN GORKHA CONSULTANCY,Lalitpur,Private,2063
149,PAUL WORLD EDUCATION CONSULTANT AND EDUCATION PROMOTION,Kathmandu,Private,2063
150,FUNLIFE,Kathmandu,Private,2063
151,U.B. INVESTMENT,Lalitpur,Private,2063
152,HARIS HOUSING,Kathmandu,Private,2063
153,PEACE WORLD OVERSEAS,Kathmandu,Private,2063
154,ANANTA DHAN CHAMAL TRADING,Sunsari,Private,2063
155,AANANDA DHANCHAMAL KHARID BIKRI KENDRA,Morang,Private,2063
156,PANCHTHAR EXPRESS,Panchthar,Private,2063
157,ANANTA KHADHYANNA KENDRA,Sunsari,Private,2063
158,AMAR ANAJ KHARID BIKRI KENDRA,Morang,Private,2063
159,P.M. TRADERS,Kathmandu,Private,2063
160,KANTIPUR I.T. SOLUTION,Kathmandu,Private,2063
161,ASIAN ACADEMY OF LEARNING AND DEVELOPMENT,Kathmandu,Private,2063
162,HERA INFOSYSTEM,Kathmandu,Private,2063
163,ANANDA JUTE KENDRA,Morang,Private,2063
164,HERITAGE SERVICES,Kathmandu,Private,2063
165,KHASTI CREATION,Kathmandu,Private,2063
166,REEWAJ CYBER CAFE AND INSTITUTE,Kathmandu,Private,2063
167,CRYSTAL VISION DEPARTMENT STORE,Kathmandu,Private,2063
168,GOSAINKUNDA BAHUUDDHESHIYA SEWA,Nuwakot,Private,2063
169,MASTER DENTAL LAB,Kathmandu,Private,2063
170,STAR TRADE BUSINESS NEPAL,Kathmandu,Private,2063
171,SMRITI ALUMINIUM STRUCTURE,Kathmandu,Private,2063
172,SEASONS POLYCLINIC,Kathmandu,Private,2063
173,master dental lab .,Kathmandu,Private,2063
174,YASH MOVIES,Lalitpur,Private,2063
175,SINDHU HOUSING COMPANY,Kathmandu,Private,2063
176,LIBERTY EDUCATIONAL CONSULTANCY,Kathmandu,Private,2063
177,JATESHWAR AAWAS,Kathmandu,Private,2063
178,LALITPUR DIAGNOSTIC,Lalitpur,Private,2063
179,TECH DESIGN,Lalitpur,Private,2063
180,NEW CHARKHANDI ENGLISH SCHOOL,Bhaktapur,Private,2063
181,BEYUL REAL ESTATE,Kathmandu,Private,2063
182,HAMRO CABLE NETWORK,Sankhuwasabha,Private,2063
183,DATA MINING SOLUTION,Kathmandu,Private,2063
184,M.G.A. INTERNATIONAL,Kathmandu,Private,2063
185,MONEY HOME OVERSEAS,Kathmandu,Private,2063
186,LEKHNATH DEVELOPERS,Lalitpur,Private,2063
187,DEVI DURGA OIL STORE,Bhaktapur,Private,2063
188,SHREE KALIKA OFFSET PRESS,Kathmandu,Private,2063
189,HIMALAYAN MORELS,Kathmandu,Private,2063
190,SPORTS BAR AND CAFE,Kathmandu,Private,2063
191,SAHARA KRISHI SEWA,Dang,Private,2063
192,SAMSARA Remit (pvt. Ltd.),Kathmandu,Private,2063
193,SHREEJANA SANGEET SAROBAR,Kathmandu,Private,2063
194,YUGAL MEDIA,Kathmandu,Private,2063
195,MOTHER NEPAL MEDIA,Kathmandu,Private,2063
196,OM AGRICULTURE,Salyan,Private,2063
197,MONU MONEY EXPRESS REMITTANCE,Mahottari,Private,2063
198,BASNET REAL ESTATE,Lalitpur,Private,2063
199,ASIAN DRILLING COMPANY,Kathmandu,Private,2063
200,TALEJU REALESTATE & HOUSING,Kailali,Private,2063
201,OM SANJIVANEE DAIGNOSTIC,Kathmandu,Private,2063
202,UNITED LINK INTERNATIONAL,Kathmandu,Private,2063
203,WORLD EMPLOYMENT CONSULTANCY,Kathmandu,Private,2063
204,SAUGAT ENGLISH MEDIUM BOARDING SCHOOL,Kanchanpur,Private,2063
205,ANONYMOUS TRADE LINK,Kathmandu,Private,2063
206,SKY AIR TRAVEL & TOURS,Kathmandu,Private,2063
207,ALPINE PUBLIC SCHOOL DOLAKHA,Dolakha,Private,2063
208,HILL VIEW HOUSING,Kathmandu,Private,2063
209,SHRINAGAR DEVELOPERS,Kathmandu,Private,2063
210,YATAT EXPORT IMPORT,Kathmandu,Private,2063
211,LOTUS H.R. SOLUTION,Lalitpur,Private,2063
212,MITERI YATAYAT & AUTO,Kathmandu,Private,2063
213,NEPAL RESEARCH FOUNDATION,Parsa,Private,2063
214,KALPACHHAYA FILM,Lalitpur,Private,2063
215,GAMBESHI DOHORI NACHGHAR,Kathmandu,Private,2063
216,BEGNAS DEVELOPERS,Kathmandu,Private,2063
217,THE TRAILPHERE TRAVEL & TOURS,Kathmandu,Private,2063
218,JIRI JALASHROT BIKASH,Dolakha,Private,2063
219,SUNDAR HOMES,Kathmandu,Private,2063
220,Y.R. HOUSING,Kathmandu,Private,2063
221,Siddhartha Cares,Kathmandu,Non-Profit Distributing,2063
222,NEPAL EDUCATIONAL CONNECTION CENTRE,Kathmandu,Private,2063
223,NINE INSTITUTE,Kathmandu,Private,2063
224,SIDDHI VINAYAK HEALTH CARE,Banke,Private,2063
225,MOUNT GREEN LAND,Kathmandu,Private,2063
226,JIMEE EXPORT IMPORT,Kathmandu,Private,2063
227,EASY SERVICE,Kathmandu,Private,2063
228,MOB-TECH MOBILE TECHNOLOGY,Kathmandu,Private,2063
229,AL NAJD MEDICAL CENTRE,Kathmandu,Private,2063
230,RAKTAKALI FILMS PRODUCTION,Kathmandu,Private,2063
231,REALDREAM INTERNATIONAL OVERSEAS,Kathmandu,Private,2063
232,UNIQUE CONSTRUCTION,Kathmandu,Private,2063
233,ANANT PAT BYAPAR COMPANY,Sunsari,Private,2063
234,EXCEL ADVERTISING,Kathmandu,Private,2063
235,ATHENS TRAVELS,Kathmandu,Private,2063
236,CHAHAT BOUTIQUE PVT. LTD.,Lalitpur,Private,2063
237,kamana polyclinic and health care center,Kathmandu,Private,2063
238,AANAND GEHU TATHA  ANAJ KHARID BIKRI KENDRA,Sunsari,Private,2063
239,TULSI CLINIC,Saptari,Private,2063
240,RIKSAM MICHAEL MEAT SHOP,Kathmandu,Private,2063
241,SOUTH CONSULT,Kathmandu,Private,2063
242,DESTINATION ABROAD,Kathmandu,Private,2063
243,INTERNATIONAL HYGIENE PRODUCTS,Kathmandu,Private,2063
244,JAYA SHREE MUKTINATH MECHI TECHNICAL TRAINING ACEDEMY,Jhapa,Private,2063
245,GLOBAL STAFFING CONSULTING,Lalitpur,Private,2063
246,MEENA INTERNATIONAL CONSULTANCY,Kathmandu,Private,2063
247,PARADISE TRADE INTERNATIONAL,Kathmandu,Private,2063
248,DAFFODIL FOUNDATION,Kathmandu,Private,2063
249,AQUA SOLUTIONS,Kathmandu,Private,2063
250,FOOD WORLD,Lalitpur,Private,2063
251,SKILLED LEARNING CENTRE,Kathmandu,Private,2063
252,AIM NEPAL,Kathmandu,Private,2063
253,Swatantra Samachar Sewa,Kathmandu,Non-Profit Distributing,2063
254,KAMANA POLYCLINIC AND HEALTH CARE CENTER,Kathmandu,Private,2063
255,FLY TECH INTERNATIONAL,Kathmandu,Private,2063
256,INTERNATIONAL JOSEPH PUBLIC SCHOOL,Kathmandu,Private,2063
257,JALBINAYAK HORTICULTURE,Kathmandu,Private,2063
258,ARABI TRADERS,Dhanusha,Private,2063
259,SHREE COOLEN MULTIPURPOSE,Kathmandu,Private,2063
260,M-TECH ENGINEERING AND CONSULTANCY SERVICES,Kathmandu,Private,2063
261,NEPAL BUSINESS LINK TRAVELS & TOURS,Kathmandu,Private,2063
262,DHANDIP REMIT,Kathmandu,Private,2063
263,BHAWA TRADE COMPANY,Parsa,Private,2063
264,DHORPATAN TRAVELS & TOURS,Kathmandu,Private,2063
265,GLOBAL CO-OPERATION SERVICE,Kathmandu,Private,2063
266,PEACE HIMALAYAN TRAVELS & TOURS,Kathmandu,Private,2063
267,ASTABHUJ CONSULTANCY,Kathmandu,Private,2063
268,KARYABINAYAK FLORICULTURE,Kathmandu,Private,2063
269,jalbinayak horticulture,Kathmandu,Private,2063
270,PROFESSIONAL MANAGEMENT ACADEMY,Kathmandu,Private,2063
271,AB ASSOCIATES,Kathmandu,Private,2063
272,Parasi Glorious School,Nawalparasi,Private,2063
273,YOUTH FACE INTERNATIONAL EDUCATIONAL CENTRE,Kathmandu,Private,2063
274,ADVANCE DISTRIBUTORS,Kathmandu,Private,2063
275,JAGAT GALAICHA UDHYOG,Kathmandu,Private,2063
276,TIKA DUTTA TRADING CONCERN,Kathmandu,Private,2063
277,PODIUM INFOTECH NEPAL,Lalitpur,Private,2063
278,JAYA BHOLE BABA INTERNATIONAL,Kathmandu,Private,2063
279,S.Q.DAIRY,Kathmandu,Private,2063
280,KOREAN LANGUAGE TRAINING CENTRE,Lalitpur,Private,2063
281,AASTHA EXPORT AND IMPORT,Kathmandu,Private,2063
282,WORLDLINK PURBANCHAL COMMUNICATIONS,Morang,Private,2063
283,ABROAD TRAVEL & TOURS,Kathmandu,Private,2063
284,SILVER HEART INTERNATIONAL,Kathmandu,Private,2063
285,TIKA DUTTA TRADING CONCERN,Kathmandu,Private,2063
286,B.P.C.SERVICES,Kathmandu,Public,2063
287,HEESHU CONSTRUCTION,Kathmandu,Private,2063
288,DEVAKI PRASHARAN,Dhanusha,Private,2063
289,L.G.INTERNATIONAL OVERSEAS,Kathmandu,Private,2063
290,VICTORIYA MUSIC,Kathmandu,Private,2063
291,EMILIE NEPAL PVT. LTD.,Kathmandu,Private,2063
292,NIEC GROUP OF INSTITUTION,Kathmandu,Private,2063
293,THREE-S.R.ENTERPRISES,Kathmandu,Private,2063
294,MERY TAILORING CENTER,Kathmandu,Private,2063
295,CANOPY MONTESSORI HOUSE,Kathmandu,Private,2063
296,ENIGMA EVENT,Kathmandu,Private,2063
297,S.M.S.COMBINED,Lalitpur,Private,2063
298,BIJETA TRADERS,Kathmandu,Private,2063
299,FISHTAIL INTERNATIONAL OPEN SCHOOL,Kathmandu,Private,2063
300,HOTEL ALTERNATIVE SOLUCTIONS,Kathmandu,Private,2063
301,DYNAMIC ELECTRONICS NEPAL,Kathmandu,Private,2063
302,BUDDHIST THANKA HOUSE,Morang,Private,2063
303,HIGH IGHT RECORDS,Kathmandu,Private,2063
304,BANGALAMUKHI ENGINEERING,Lalitpur,Private,2063
305,METROPOLITAN ACADEMY,Kaski,Private,2063
306,NEPAL ALCOHOL SUPPLIERS,Kathmandu,Private,2063
307,Spring Valley Academy,Kathmandu,Private,2063
308,SWAA TOURS & TRAVELS,Kathmandu,Private,2063
309,GATISHEEL PRAYAS,Kathmandu,Private,2063
310,DIGITAL NETWORK SOLUTION,Kathmandu,Private,2063
311,NAMUNA ENGLISH MEDIUAM SCHOOL,Dang,Private,2063
312,MODERN INTEGRATED PORK INDUSTRY,Lalitpur,Private,2063
313,SIDDHI HOLIDAYS,Lalitpur,Private,2063
314,CYNIDE EDUCATIONAL GROUP,Kathmandu,Private,2063
315,DIBYA SHREE DHUNGA UDYOG,Lalitpur,Private,2063
316,DIBYAA ROSIN & TURPENTINE,Lalitpur,Private,2063
317,DHRUBA TARA PLACEMENT SERVICES,Kathmandu,Private,2063
318,"SHREE JYOTI JEEVAN ENGLISH BOARDING SCHOOL,BARA",Bara,Private,2063
319,NASA TRAVELS AND TOURS,Kathmandu,Private,2063
320,PRINCE OF WALES,Kathmandu,Private,2063
321,Nepal Alcohol Suppliers,Parsa,Private,2063
322,ADHIKARI READYMADE AND COSMETIC,Kathmandu,Private,2063
323,MANIMUKUNDA PRAKASHAN,Rupandehi,Private,2063
324,WORLD CONNECTING CONSULTANCY,Kathmandu,Private,2063
325,ICHCHHA MAI DHUNGA RODA UDHYOG,Kathmandu,Private,2063
326,BRINE EDUCATIONAL INSTITUTE,Kathmandu,Private,2063
327,BARA CABLE NETWORK,Bara,Private,2063
328,KIDSLAND,Kathmandu,Private,2063
329,ACE SERVICES,Kathmandu,Private,2063
330,SHRISTI RICE MILL,Kaski,Private,2063
331,BEST FASHION COLLECTION,Lalitpur,Private,2063
332,AAMA JHOMU HOUSING,Kathmandu,Private,2063
333,ANNA COMPUTER & LANGUAGE TRAINING,Kathmandu,Private,2063
334,AASIRBAD INTERNATIONAL EXPORT IMPORT,Kathmandu,Private,2063
335,BINAKA HOSPITAL,Lamjung,Private,2063
336,PASTEUR EDUCATIONAL ACADEMY,Lalitpur,Private,2063
337,PUBLIC CABLE NETWORK,Sankhuwasabha,Private,2063
338,SHREE BARAHI  REAL ESTATE,Kaski,Private,2063
339,EURO EDUCATION,Kathmandu,Private,2063
340,GENERAL AUTO ENGINEERING,Kathmandu,Private,2063
341,NUMA MULTI CONCERN,Kathmandu,Private,2063
342,SUPERCON MEDICAL DIAGNOSTIC,Kathmandu,Private,2063
343,OM SHAKTI CONCRETE INDUSTRIES & CONSTRUCTION MATERIAL SUPPLY CENTRE,Kathmandu,Private,2063
344,MERAPEAK MULTIPLE,Kathmandu,Private,2063
345,LANGTANG LARI TRADERS,Kathmandu,Private,2063
346,BLUE MOON EDUCATIONAL CONSULTANCY,Kavrepalanchowk,Private,2063
347,TRINITY DEVELOPERS,Kathmandu,Private,2063
348,NEPAL COMPUTER SHOP PVT. LTD.,Kathmandu,Private,2063
349,S. PUBLICATION HOUSE,Kathmandu,Private,2063
350,HYUPA INTERNATIONAL,Kathmandu,Private,2063
351,MAHADEV TOURS AND TRAVELS,Jhapa,Private,2063
352,KALINCHOWK INTERNATIONAL TRADERS,Kathmandu,Private,2063
353,G.I.M.C.,Kathmandu,Private,2063
354,DEEYA BOARDING SCHOOL COMPANY,Bhaktapur,Private,2063
355,G.K. BUSINESS,Kathmandu,Private,2063
356,Sapsa Dikhuw Consultancy,Kathmandu,Private,2063
357,ANGEL LAND ACADEMY,Kathmandu,Private,2063
358,CASPIAN TRADING,Kathmandu,Private,2063
359,SAPSU-DIKHUWA CONSULTANCY,Kathmandu,Private,2063
360,NAMUNA BUSINESS VIEW,Kathmandu,Private,2063
361,MECHI-MAHAKALI CONSULTANCY,Kathmandu,Private,2063
362,BALJYOTI INTERNATIONAL ACADEMY,Bardiya,Private,2063
363,APEX TOURS AND TRAVELS,Kathmandu,Private,2063
364,NEPAL QUATAR OVERSEAS,Kathmandu,Private,2063
365,BASUKI MEDICAL & RESEARCH CENTER,Lalitpur,Private,2063
366,BHAGAWATI JADIBUTI PRASHODHAN UDHYOG,Banke,Private,2063
367,TRISHAKTI TYRE CENTRE,Kathmandu,Private,2063
368,HALESHI EDUCATIONAL CONSULTANCY,Kathmandu,Private,2063
369,COLD ROOM FOOD SUPPLIERS,Kathmandu,Private,2063
370,UNIQUE PUBLIC SCHOOL,Dhanusha,Private,2063
371,DURGA ENGINEERING & ALUMINIUM SYSTEM,Makwanpur,Private,2063
372,BIKAS MONEY TRANSFER,Kathmandu,Private,2063
373,WHITE HORSE HOLIDAY PLANNER,Kathmandu,Private,2063
374,WIDE WAY COURIER & CARGO,Kathmandu,Private,2063
375,SURYA MONEY TRANSFER PVT. LTD.,Jhapa,Private,2063
376,WEB PLUS,Kathmandu,Private,2063
377,ALIS EMPLOYMENT AND CONSULTANCY SERVICE,Kathmandu,Private,2063
378,ILAMELI MONEY TRANSFER,Ilam,Private,2063
379,PARAGON PUBLIC SCHOOL,Siraha,Private,2063
380,I.D.D. EDUCATION,Kathmandu,Private,2063
381,EVEREST VEGETABLE COMPANY PVT. LTD.,Kathmandu,Private,2063
382,BLUE INTERNATIONAL CONSULTANCY,Kathmandu,Private,2063
383,AAYUSHA MEDIA AND COMPUTER,Kathmandu,Private,2063
384,PEACE & GREEN HOUSING COMPANY,Kathmandu,Private,2063
385,MANSAROBAR REAL ESTATE COMPANY PVT. LTD.,Kathmandu,Private,2063
386,apex tours and travel,Kathmandu,Private,2063
387,PAWANPUTRA BEVERAGE INDUSTRIES,Kathmandu,Private,2063
388,HIMALAYAN FASHIONS,Kathmandu,Private,2063
389,S.M.D. TRADING,Lalitpur,Private,2063
390,MELAMILAP MEDIA,Kathmandu,Private,2063
391,s.g. international,Kathmandu,Private,2063
392,TAMANG DEVELOPERS,Kathmandu,Private,2063
393,KATHMANDU ALTERNATIVE POWER & ENERGY GROUP,Kathmandu,Private,2063
394,SHER PUBLICATION PVT. LTD.,Lalitpur,Private,2063
395,G.U.P.,Kathmandu,Private,2063
396,khichapokhari plaza,Kathmandu,Private,2063
397,ZOOM IN PUBLICATION,Kathmandu,Private,2063
398,`bashukai medical &research center,Lalitpur,Private,2063
399,FUSION ENTERTAIN,Kathmandu,Private,2063
400,SHREE SATYA SAI TECHNOLOGIES,Kathmandu,Private,2063
401,AAKANSHA MERCHANT COMPANY,Kathmandu,Private,2063
402,KALI GANDAKI MONEY EXPRESS,Kathmandu,Private,2063
403,SPIRE DIGITAL STUDIO,Lalitpur,Private,2063
404,LAUGI CHILDREN ACADEMY,Saptari,Private,2063
405,NEPAL INTERNATIONAL TOURISM DEVELOPMENT,Kathmandu,Private,2063
406,MEDIA MUNCH,Kathmandu,Private,2063
407,HAMRO GENERAL SUPPLIERS AND MONEY TRANSFER,Tanahun,Private,2063
408,MONOKO FILMS,Rupandehi,Private,2063
409,DOT ON TIME VEHICLE SERVICE,Kathmandu,Private,2063
410,BINDABASINI INTERNATIONAL INSTITUTE,Kathmandu,Private,2063
411,S.G. INTERNATIONAL,Kathmandu,Private,2063
412,KHICHAPOKHARI  PLAZA,Kathmandu,Private,2063
413,HONEY FOOD PRODUCTS,Rupandehi,Private,2063
414,AMAR DIAGNOSTIC AND RESEARCH CENTER,Kathmandu,Private,2063
415,GWANSI MANAKAMANA JADIBUTI PRASHODHAN UDHYOG,Kailali,Private,2063
416,R.M. OVERSEAS CONSULTANCY,Kathmandu,Private,2063
417,SAZ THE MULTI MEDIA,Kathmandu,Private,2063
418,DIMENSION EDUCATIONALGROUP,Kathmandu,Private,2063
419,ROSHAN BUILDERS,Dang,Private,2063
