_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
2320,Bhadrakali Enterprises,Kathmandu,Private,2065
2321,D.R. International,Lalitpur,Private,2065
2322,Wise Boarding School,Achham,Private,2065
2323,E. Com. Traders,District not known,Private,2065
2324,Muktinath World Wide Export Import,Kathmandu,Private,2065
2325,Lo-manthang World Wide Export & Import,Kathmandu,Private,2065
2326,Aayug Business,Kathmandu,Private,2065
2327,Abroad Flight Tours and Travels,Kathmandu,Private,2065
2328,G. Pac. Lubricants,Kathmandu,Private,2065
2329,Shambala Enterprises,Kathmandu,Private,2065
2330,Victoria Trading,Kathmandu,Private,2065
2331,Suren Business,Kathmandu,Private,2065
2332,Jhimruk Sunrise English School,Pyuthan,Private,2065
2333,G.S. International Training Institute,Kathmandu,Private,2065
2334,Chandeswori Property and Investment,Kavrepalanchowk,Private,2065
2335,Future Ventures,Kathmandu,Private,2065
2336,Kavre Housing and Investment,Kavrepalanchowk,Private,2065
2337,Kartik Kumar Sun-Shine English Boarding School,Dhanusha,Private,2065
2338,Khaling Group of Housing and Builders Company,Jhapa,Private,2065
2339,Gharti A One Enterprises,Lalitpur,Private,2065
2340,London Brewery,Kathmandu,Private,2065
2341,Rojan Medico Enterprises,Kathmandu,Private,2065
2342,Galaxy Party Palace,Kathmandu,Private,2065
2343,Aashirwad Investment,Mahottari,Private,2065
2344,Tamrag Power Solutions,Kathmandu,Private,2065
2345,Middle Way Tours & Travels,Kathmandu,Private,2065
2346,Sustainable Energy and Technology Management,Kathmandu,Private,2065
2347,Nepal Wildlife Safari,Kathmandu,Private,2065
2348,Nama Buddha Trade Suppliers,Kathmandu,Private,2065
2349,Udayapur Gyanodaya Boarding School,Udayapur,Private,2065
2350,Rekha Handicraft Industry,District not known,Private,2065
2351,Gurung Frame and Modeling Industry,Kathmandu,Private,2065
2352,Sudip & Sandip Construction,Kathmandu,Private,2065
2353,Shabha Khola Hydropower Company,Kathmandu,Public,2065
2354,Janaki Training Center,District not known,Private,2065
2355,Xenium Nepal Adventure,Lalitpur,Private,2065
2356,Makalu Construction,District not known,Private,2065
2357,N.A.N.S.C. Resort,Rupandehi,Private,2065
2358,Tashbir Technology,Kathmandu,Private,2065
2359,Riya Business,Kathmandu,Private,2065
2360,Maahila Construction,Kavrepalanchowk,Private,2065
2361,South Face Housing,Kathmandu,Private,2065
2362,Hotel Hana,Kathmandu,Private,2065
2363,Global Infrastructure and Investment,Kathmandu,Public,2065
2364,Aayus Polyclinic and Diagnostic Centre,District not known,Private,2065
2365,Milestone International Media & Ad. Solutions,Kathmandu,Private,2065
2366,Out Study Counselling Programs,District not known,Private,2065
2367,Janasewa Aawas,Rupandehi,Private,2065
2368,Heaven Mark Enterprises,Lalitpur,Private,2065
2369,Third Dimension Consultant,Kathmandu,Private,2065
2370,Hariwon Mini Mart,Sarlahi,Private,2065
2371,Absolute Adventure Treks,Kathmandu,Private,2065
2372,BAKOT INTERNATIONAL TOURS AND TRAVEL,Kathmandu,Private,2065
2373,Nova International Tours & Travels,Kaski,Private,2065
2374,Power Travel & Tours,Kathmandu,Private,2065
2375,Birat Suppliers and Business Link,District not known,Private,2065
2376,Bloom Field Education,Parsa,Private,2065
2377,Regal Multi Developers Company,Kathmandu,Private,2065
2378,Bhatbhateni Petro Business Trading,Kathmandu,Private,2065
2379,Trinity Human Resources,Kathmandu,Private,2065
2380,Festival Korean Restaurant,Kathmandu,Private,2065
2381,Fade-In Production House,Kathmandu,Private,2065
2382,Frankfinn Aviation Service,Kathmandu,Private,2065
2383,Sahara Business International,Kathmandu,Private,2065
2384,Lumbini Adventure Travels,Rupandehi,Private,2065
2385,Aakar International,District not known,Private,2065
2386,Brothers Housing,Kathmandu,Private,2065
2387,R.A. Housing & Investment,Kathmandu,Private,2065
2388,Aaloknagar Pathology Laboratory,Kathmandu,Private,2065
2389,Simko Property Builders,Kathmandu,Private,2065
2390,Saptakoshi Export Import Company,Kathmandu,Private,2065
2391,Kanchanjungha Energy Developers,Kathmandu,Private,2065
2392,East West Hydroelectricity Company,Lalitpur,Private,2065
2393,Chaubiskothi Housing And Property Dealer,Chitwan,Private,2065
2394,Buddhibhakta Construction Company,Sindhupalchowk,Private,2065
2395,Rinkesh Movies,Siraha,Private,2065
2396,R.K. International Travels & Tours,Kathmandu,Private,2065
2397,Aarthik Sarokar Kendra Nepal,Kathmandu,Non-Profit Distributing,2065
2398,Himalayan High Spirits Adventure,Kathmandu,Private,2065
2399,Searching Educational & Immigration Consultancy,Lalitpur,Private,2065
2400,Mahashakti Herbal Company,Mahottari,Private,2065
2401,Buddha Electricials,Kathmandu,Private,2065
2402,Ocean Housing & Developers,Kathmandu,Private,2065
2403,Neo Gen Business Nepal,Kathmandu,Private,2065
2404,Himesh Hotel,Kathmandu,Private,2065
2405,Sailung Training Center,Kathmandu,Private,2065
2406,Kangaroo Kids Purba Prathamic Vidhyalaya,Kathmandu,Private,2065
2407,Allied Net Link Technologies,Kathmandu,Private,2065
2408,Purano Gaun Smriti Boarding School,Baglung,Private,2065
2409,Temke Hydropower Company,Khotang,Private,2065
2410,Blue Web Media,Kathmandu,Private,2065
2411,Universal Housing & Land Developers,Chitwan,Private,2065
2412,Tamata's Housing Company,Lalitpur,Private,2065
2413,Panas Housing & Planning,Chitwan,Private,2065
2414,Shubhalaxmi Garment Industries,Chitwan,Private,2065
2415,Laxmi Asphalt,Kathmandu,Private,2065
2416,Gopala Gaushala,Morang,Private,2065
2417,Nepalgunj Educational Studies,Banke,Private,2065
2418,Rijal Travel & Tours,Kathmandu,Private,2065
2419,Rasbita International Travels & Tours,District not known,Private,2065
2420,Palpali Education Institute and Consultancy,Rupandehi,Private,2065
2421,National City Planning and Housing,Lalitpur,Private,2065
2422,M.D. Janashakti Suppliers Tatha Sarsaphai,Kathmandu,Private,2065
2423,Lumbini Buddhist Thanka Painting,District not known,Private,2065
2424,Nyauli Training Center,Dang,Private,2065
2425,Shah Washing,Kathmandu,Private,2065
2426,Pioneers Film Creation,Kathmandu,Private,2065
2427,Himalayan Mountain Travels,Kathmandu,Private,2065
2428,Professional Investment and Consultancy,Kathmandu,Private,2065
2429,Nyatpola International Trading,Kathmandu,Private,2065
2430,Recruitment Education Services,Kathmandu,Private,2065
2431,Dream Doodles Media,Kathmandu,Private,2065
2432,Nepal Wolong Hotel,Kathmandu,Private,2065
2433,Citizens Intergrated College,Kathmandu,Private,2065
2434,P.S.B. Traders,Kathmandu,Private,2065
2435,Ganesh Grocery & Food,Kathmandu,Private,2065
2436,Best Buy Nepal,Lalitpur,Private,2065
2437,Zest Educational Consultancy,Lalitpur,Private,2065
2438,Buddha Solukhumbu Institute,Kathmandu,Private,2065
2439,Colour Bar Entertainment,Kathmandu,Private,2065
2440,Ningbo Nepal Export and Import,Kathmandu,Private,2065
2441,Modern Aayurved Center,Kathmandu,Private,2065
2442,Steadfast International Education Consultancy,Kathmandu,Private,2065
2443,Newa: Garden Restaurant,Kathmandu,Private,2065
2444,Flourish International Education,Kathmandu,Private,2065
2445,Puspanjali Trading Company,Kathmandu,Private,2065
2446,Bachchhala Home Service,Kathmandu,Private,2065
2447,Professional Computer System,Kathmandu,Private,2065
2448,Novel Engineering Builders,Kathmandu,Private,2065
2449,Noor Multipurpose International,Lalitpur,Private,2065
2450,Fund For Hydro Investment,Kathmandu,Private,2065
2451,Ambassador Garden Home,District not known,Private,2065
2452,Seavans Consultancy & Training Center,Sunsari,Private,2065
2453,Deepasu Investment & Company,Kathmandu,Private,2065
2454,United World Trade Link,Kathmandu,Private,2065
2455,Meisyou Company,Kathmandu,Private,2065
2456,Fabian Valiant Educational,Kathmandu,Private,2065
2457,Jenisa Business,Kathmandu,Private,2065
2458,Quest Volunteer Travels & Tours,Kathmandu,Private,2065
2459,Popular Housing,Kathmandu,Private,2065
2460,Aarati Business,Sindhupalchowk,Private,2065
2461,Sangol Housing & Real Estate Company,Kathmandu,Private,2065
2462,Columbus International Alliance,Kathmandu,Private,2065
2463,Visa Facilitation Center,Kathmandu,Private,2065
2464,Nepal Siddhartha Sadan Polyclinic,Kathmandu,Private,2065
2465,Shivapuri Tea Garden Resort,Nuwakot,Private,2065
2466,Shubha Tara Trading & Suppliers,Kathmandu,Private,2065
2467,True Blue Solutions,District not known,Private,2065
2468,Hawk Travels and Tours,Kathmandu,Private,2065
2469,I-Craft Authentic Solution,Kathmandu,Private,2065
2470,Dev Karna and Trade Suppliers,Kathmandu,Private,2065
2471,Dreams Properties,Kathmandu,Private,2065
2472,K.U. Academy,Morang,Private,2065
2473,Shangrila Farm House,Nuwakot,Private,2065
2474,Volar International,Kathmandu,Private,2065
2475,Mount Everest Physical Fitness,District not known,Private,2065
2476,Ruru Multi Media,Gulmi,Private,2065
2477,Paikada Engineers & Counselors,Kathmandu,Private,2065
2478,World Vision International Publication,Kathmandu,Private,2065
2479,Chhabdi Barahi Sub-Money Transfer,Tanahun,Private,2065
2480,Peace and Heaven Real Estate,Kathmandu,Private,2065
2481,Sunrise Paper Mills,Sunsari,Private,2065
2482,K.S. Distribution and Other Suppliers,Kathmandu,Private,2065
2483,Aashiya Excursion,Kathmandu,Private,2065
2484,Solution Wizard Consultancy Service,Kathmandu,Private,2065
2485,J. & J. Developers,Lalitpur,Private,2065
2486,Mahalaxmi Medical Center,Kathmandu,Private,2065
2487,Mata Manakamana Traders and Multi Purpose Company,Sarlahi,Private,2065
2488,Kennedy International Education,Kathmandu,Private,2065
2489,Multi Music Center,Kathmandu,Private,2065
2490,Metric College of Software Engineering,Lalitpur,Private,2065
2491,Muna Multi Traders,Kathmandu,Private,2065
2492,Kaushila Education & Career Development Consultancy,Kathmandu,Private,2065
2493,Adhunik Sanchar Sewa,Kathmandu,Private,2065
2494,Nova multi services,Lalitpur,Private,2065
2495,Manamaiju Housing Concern,Kathmandu,Private,2065
2496,Purnima Construction,Syangja,Private,2065
2497,G.I. Property Dealers,Kathmandu,Private,2065
2498,Shiva Om Shanti Om Business Company,Kathmandu,Private,2065
2499,Nepalgunj Polytechnic Employment Institute & Consultancy,Banke,Private,2065
2500,Mirage Education Consultancy,Kathmandu,Private,2065
2501,S. Property Dealers,Kathmandu,Private,2065
2502,Public Sub Remit,Kathmandu,Private,2065
2503,Thakre Kalika Roda Dhunga Udhyog,Dhading,Private,2065
2504,"Centre for Open Learning, Training, Research & Development",Morang,Private,2065
2505,Eagle Eye Investment,Kathmandu,Private,2065
2506,Kalbhairav International Business,Kathmandu,Private,2065
2507,Ugratara Land Development,Kathmandu,Private,2065
2508,Chubulu Hydropower,District not known,Private,2065
2509,Jeevan Jyoti Hospital,Kailali,Private,2065
2510,Mihitra Hydropower,Lalitpur,Private,2065
2511,Kuber Hydropower,Kathmandu,Private,2065
2512,Ibrahama Hydropower,Kathmandu,Private,2065
2513,Bharatpur Real Estate,Chitwan,Private,2065
2514,Flying Colors Advertising,Kathmandu,Private,2065
2515,Meek Advertising Agency,Kathmandu,Private,2065
2516,S. Investment and Property  Dealers,Kathmandu,Private,2065
2517,Uni Web Technologies,Kathmandu,Private,2065
2518,Trishul Auto Mobiles,Kathmandu,Private,2065
2519,Neuro Nepal,District not known,Private,2065
2520,Valley International Institute of Study Abroad,Kathmandu,Private,2065
2521,Euro Investment,Kathmandu,Private,2065
2522,Ganapati Tech.,Kathmandu,Private,2065
2523,Mata Pathibhara Property Dealers,Bhaktapur,Private,2065
2524,Kavya Hydropower,Kathmandu,Private,2065
2525,Panchakanya Nepal Film Production,Kathmandu,Private,2065
2526,Sunrise Institute of Hotel Management,Kathmandu,Private,2065
2527,Express Investment,Kathmandu,Private,2065
2528,Nanda Baba Housing & Land,Jhapa,Private,2065
2529,Shishu Gyan English Boarding School,Mahottari,Private,2065
2530,Centre Capital Training Centre,Kathmandu,Private,2065
2531,Life Style Trading,Kathmandu,Private,2065
2532,Gyalgen & Tamang Business,Kathmandu,Private,2065
2533,Common Housing,Kathmandu,Private,2065
2534,Sustainable Natural Resource Management,Kathmandu,Private,2065
2535,Kasturi Developers,Bhaktapur,Private,2065
2536,Beauty Builders,Kathmandu,Private,2065
2537,Kotdevi Construction & Suppliers,Kathmandu,Private,2065
2538,Model Medical Institute,Dhanusha,Private,2065
2539,Travel Spirit,Kathmandu,Private,2065
2540,Oasis Shuddha Pani,Bhaktapur,Private,2065
2541,Likomasha International Institute For Education,Lalitpur,Private,2065
2542,Need Associates,Kathmandu,Private,2065
2543,Arish Hydro Works,Kathmandu,Private,2065
2544,Nepal Gears,District not known,Private,2065
2545,ABC Medical Center,Kathmandu,Private,2065
2546,Ghat Ganga Hydropower,Lalitpur,Private,2065
2547,Eagle Fly Tours & Travels,Kathmandu,Private,2065
2548,Om Jai Mata Di English Boarding School,Siraha,Private,2065
2549,Kapp Software Nepal,Kathmandu,Private,2065
2550,Ganapati Investment Company,Kathmandu,Private,2065
2551,Shubhashree Care Trading,Kathmandu,Private,2065
2552,Nagarjun Aspatal,Kanchanpur,Private,2065
2553,Himalayan Cine Arts,Kathmandu,Private,2065
2554,Siddhartha Holding,Rupandehi,Private,2065
2555,Technosys International,Kathmandu,Private,2065
2556,Panorama Property Development,Kathmandu,Private,2065
2557,Siddhartha Developers & Infrastructure,Rupandehi,Private,2065
2558,Urban Housing and Real Estate,Kathmandu,Private,2065
2559,Holiday Relax Travels and Tours,Kathmandu,Private,2065
2560,Pindali Cable Network,Dhading,Private,2065
2561,Print & Traders,Kathmandu,Private,2065
2562,Uma Arpana Overseas Consultancy,Kathmandu,Private,2065
2563,Universal Event Management,Kathmandu,Private,2065
2564,Nepalese Institute of Crime and Drugs Prevention,District not known,Private,2065
2565,Monalisha Abroad Study Consultancy,Kathmandu,Private,2065
2566,Om Lord Buddha Education Consultancy,District not known,Private,2065
2567,Binam Developers,Lalitpur,Private,2065
2568,Himalayan Adventure Explorer Treks & Expedition Nepal,Kathmandu,Private,2065
2569,Folk Export & Import,Kathmandu,Private,2065
2570,Gadhi Construction,Kathmandu,Private,2065
2571,Jo Jo Lapa Beverage,Kathmandu,Private,2065
2572,Bijayapur Travels,Sunsari,Private,2065
2573,Prabina Paper,Kathmandu,Private,2065
2574,Terra Cell Holdings,Lalitpur,Private,2065
2575,Terra Cell Infrastructure,Lalitpur,Private,2065
2576,Golden Nepal Enterprises,Kathmandu,Private,2065
2577,Karnali Child Heaven English Medium Boarding School,Kalikot,Private,2065
2578,Raj Devi Mahan Travels & Tours,Kathmandu,Private,2065
2579,Our Tech,Kathmandu,Private,2065
2580,Y And K Hydropower,Lalitpur,Private,2065
2581,WorldLink Infotech Services,Lalitpur,Private,2065
2582,Chitwan Valley Plotting & Housing Company,Chitwan,Private,2065
2583,American Exchange L.L.C.,Kathmandu,Private,2065
2584,Radio Dhukdhuki F.M.,Baglung,Private,2065
2585,Bishwas Trading,Kathmandu,Private,2065
2586,Ramdeep Driving Centre,Kathmandu,Private,2065
2587,Dhaulagiri Manifold Trading,Kathmandu,Private,2065
2588,Kamana Foundation,Kathmandu,Private,2065
2589,Dristi Management,Kailali,Private,2065
2590,New Turn International Student Counselling Services,Kathmandu,Private,2065
2591,High Sagarmatha Travels & Tours,Kathmandu,Private,2065
2592,Pramila Yatayat Services,Kathmandu,Private,2065
2593,Power Securities Services,Kathmandu,Private,2065
2594,Perfect International Business Trade Nepal,Kathmandu,Private,2065
2595,Himal Surgical Udhyog,Kailali,Private,2065
2596,Unique Star Films Production,Kathmandu,Private,2065
2597,Mahabir Tours & Travels,Kathmandu,Private,2065
2598,Progress Mantra Dot Com,Kathmandu,Private,2065
2599,World Avenues Training and Center,Kathmandu,Private,2065
2600,Sunrise Money Transfer,Kathmandu,Private,2065
2601,R.R. Housing and Planning,Bhaktapur,Private,2065
2602,Asia Exploration Treks,Kathmandu,Private,2065
2603,Saksham Films,Kathmandu,Private,2065
2604,U.M.N. Services,Kathmandu,Private,2065
2605,Darshan Music,Kathmandu,Private,2065
2606,Mata Bangalamukhi Logistic Services,Kathmandu,Private,2065
2607,Shuvatara Academy,District not known,Private,2065
2608,Millenium Sub Money Transfer,Kathmandu,Private,2065
2609,Gandaki Modern  Apartment,Kathmandu,Private,2065
2610,Zoological and Botanical Garden of The Kathmandu Nepal,Kathmandu,Private,2065
2611,J.D. Commercial Complex,Kathmandu,Private,2065
2612,Nepal Academic Tours and Travels,Kathmandu,Private,2065
2613,Roshani Engineering & Solutions,Lalitpur,Private,2065
2614,Oxbridge International Information Center,Kathmandu,Private,2065
2615,Muskan Polyclinic and Research Center,Kathmandu,Private,2065
2616,G.L. Consultancy,Kathmandu,Private,2065
2617,Jalbire Khanepani,Kathmandu,Private,2065
2618,Nepal Himalayan Tea,Lalitpur,Private,2065
2619,Mahan Shiva Shakti English Medium School,Bardiya,Private,2065
2620,Mars Satellite Entertainments,Kathmandu,Private,2065
2621,Pencil Education,Kathmandu,Private,2065
2622,Max Investment,Kathmandu,Private,2065
2623,Gethsemane Real Estate Company,Lalitpur,Private,2065
2624,Rapti Medical Center,Kathmandu,Private,2065
2625,Lama Buddha Property Dealers,Kathmandu,Private,2065
2626,Bonegu Art Gallery,Lalitpur,Private,2065
2627,Nepal Photo Media & Online,Kathmandu,Private,2065
2628,ARK International Education Consultancy,Kathmandu,Private,2065
2629,Radiant Star Online Media,Bhaktapur,Private,2065
2630,Shreevatsa Oil Distributor,Tanahun,Private,2065
2631,S.R. Dental Clinic,Kathmandu,Private,2065
2632,Om Krishna Housing Company,Kathmandu,Private,2065
2633,Ambe Trading Company,Kathmandu,Private,2065
2634,Asmita Business,Kathmandu,Private,2065
2635,Atma Awash Tatha Jagga Bikas Company,Lalitpur,Private,2065
2636,Cintas Laundry Nepal,Kathmandu,Private,2065
2637,C.G.Telecom,Lalitpur,Private,2065
2638,Shaubhagya Enterprises,Kathmandu,Private,2065
2639,Tele  Cosmetic,Kathmandu,Private,2065
2640,Annapurna Energy,Kathmandu,Private,2065
2641,Dip Jyoti Developers,Kathmandu,Private,2065
2642,B.P.Export Import,Kathmandu,Private,2065
2643,G.B. Overseas Consultancy,Kathmandu,Private,2065
2644,Praise Global Trading,Lalitpur,Private,2065
2645,Solid International Education,Kathmandu,Private,2065
2646,Next Global Services,Kathmandu,Private,2065
2647,Yashwini Hydropower,Lalitpur,Private,2065
2648,Great Himal Oil Centre,Dhading,Private,2065
2649,Solid International Events,Kathmandu,Private,2065
2650,Tilija  Export & Import,Kathmandu,Private,2065
2651,Kanchanjungha Apartment,District not known,Private,2065
2652,C.A.S.S. Coffee & Tea,Lalitpur,Private,2065
2653,County Motor Workshop,Kathmandu,Private,2065
2654,Prabhat Hospital,Kathmandu,Private,2065
2655,Career Surf Consultancy,Lalitpur,Private,2065
2656,S.N. Heavy Equipment and Engineering,Bhaktapur,Private,2065
2657,Eco-Smart Developers,Kathmandu,Private,2065
2658,Arun Amin Traders & Suppliers,Kathmandu,Private,2065
2659,Munna Engineering Auto Mechanical Workshop,Kathmandu,Private,2065
2660,San Nepal Research and Investment Consultancy,Kathmandu,Private,2065
2661,K. & C. Training & Abroad Consultancy,Kathmandu,Private,2065
2662,Total Education Administration and Management Services,Bhaktapur,Private,2065
2663,Broad-way Investment and Developers,Kathmandu,Private,2065
2664,Baraha Dev Business,Dang,Private,2065
2665,Sagarmatha Recondition Goods,Sunsari,Private,2065
2666,Hetauda Broad Band,Makwanpur,Private,2065
2667,Bandipur Village Resort,Kathmandu,Private,2065
2668,Nuwakot Marketing Center,Kathmandu,Private,2065
2669,Nepal Trade Channel,Banke,Private,2065
2670,Quantum Education,Ilam,Private,2065
2671,Beauty Nepal Adventure,Kaski,Private,2065
2672,Good Luck Adventure Travels,Kaski,Private,2065
2673,Oli Car Center,Lalitpur,Private,2065
2674,Namuna Sindhu Consultancy & Training,Kathmandu,Private,2065
2675,Instant Money Exchanger,Kathmandu,Private,2065
2676,Om Shiwalaya Property Dealers,Kathmandu,Private,2065
2677,River Trishuli Enterprises,Kathmandu,Private,2065
2678,Aero Support System,Kathmandu,Private,2065
2679,Manjil Construction Company,Kathmandu,Private,2065
2680,Daunne Mai Jadibuti Prashodhan,Kathmandu,Private,2065
2681,Kamalamai Housing & Developers Company,Kathmandu,Private,2065
2682,Netrabani Investment,Kathmandu,Private,2065
2683,Venture Real Estate,Lalitpur,Private,2065
2684,Jal Jyoti Power,Kathmandu,Private,2065
2685,Leon Education Consultancy,Kathmandu,Private,2065
2686,T.C.P. Institute,Kathmandu,Private,2065
2687,Next Developers,Kathmandu,Private,2065
2688,Him Parbat Travels & Tours,Kathmandu,Private,2065
2689,Raj Agro Trade Link,Lalitpur,Private,2065
2690,Tag Exim,Lalitpur,Private,2065
2691,Aashutosh Property Dealers,District not known,Private,2065
2692,Sankalpa Professional Academy,District not known,Private,2065
2693,Omkar Soap and Chemicals Industries,Makwanpur,Private,2065
2694,Fishtail Engineering Consultancy,Kaski,Private,2065
2695,Bagh Bhairab Property Dealers,Kathmandu,Private,2065
2696,Radhe Shyam Property Dealers and Legal Service,Kathmandu,Private,2065
2697,Siddhababa Health Service,Kavrepalanchowk,Private,2065
2698,Bhandari Trade International Link,Kathmandu,Private,2065
2699,City Center Real Estate,Kathmandu,Private,2065
2700,Emerged Educational Consultancy,Kaski,Private,2065
2701,Sanjeevani Medical Enterprises,District not known,Private,2065
2702,Tarai Janamukhi Aawas and Multipurpose,Parsa,Private,2065
2703,Emerged Techno Solutions & Engineering Consultancy,Kaski,Private,2065
2704,Pop In Longe And Bar,Kathmandu,Private,2065
2705,Nagarkot Palpasa Property Dealers Company,Bhaktapur,Private,2065
2706,H.R. Housing Company,District not known,Private,2065
2707,Mahabauddha Investment,Kathmandu,Private,2065
2708,Tibetian Kitchen Restaurant & Bar,Kathmandu,Private,2065
2709,Dailekh Model School,Dailekh,Private,2065
2710,Himali Hydropower Development Services,Kathmandu,Private,2065
2711,K.A. Furniture Distributor & Suppliers Showroom,District not known,Private,2065
2712,Go Green International,Kathmandu,Private,2065
2713,Pashupati Ispat,Kathmandu,Private,2065
2714,Triyog Housing Developers,Kathmandu,Private,2065
2715,Reel Himal Films,Dhankuta,Private,2065
2716,Mundhum Housing & Investment Company,Kathmandu,Private,2065
2717,Amazing Authentic Treks & Expedition,Kathmandu,Private,2065
2718,Nagarjun Automobiles,Kaski,Private,2065
2719,Shuvatara Housing,Sunsari,Private,2065
2720,Basnet & Sons Agro,District not known,Private,2065
2721,The Cafe Kathmandu,Kathmandu,Private,2065
2722,Prism Automotive Concern,Kathmandu,Private,2065
2723,Blueprint Education Consultancy,Bhaktapur,Private,2065
2724,Bandipur F.M.,Tanahun,Private,2065
2725,Panorama Exim,District not known,Private,2065
2726,Laxmi Steels,Kathmandu,Private,2065
2727,Exclusive Web L.L.C.,Kathmandu,Private,2065
2728,Kosen Craft,Kathmandu,Private,2065
2729,Greenford Consultancy,Kathmandu,Private,2065
2730,Asian Heritage Handicraft,Kathmandu,Private,2065
2731,Jaylaxmi Mining Udhyog,Kathmandu,Private,2065
2732,Venkatesh Wood Panel Industries,Sunsari,Private,2065
2733,Genair Enterprises,Lalitpur,Private,2065
2734,Creative And Dynamic Investment,Kathmandu,Private,2065
2735,Global Innovators Infosys,Kathmandu,Private,2065
2736,Kundalini International Education,Kathmandu,Private,2065
2737,Jaljala Guest House,Kathmandu,Private,2065
2738,Helping Hands Health Science Institute,Kathmandu,Private,2065
2739,All Samaa Polyclinic,Kathmandu,Private,2065
2740,Sonamai Khandsari Sugar Industries,District not known,Private,2065
2741,Upper Maiwa Hydropower,Kathmandu,Private,2065
2742,Modern Horizon Construction Company,Kathmandu,Private,2065
2743,Traditional Housing,Lalitpur,Private,2065
2744,R.N.S. Housing Developers,Kathmandu,Private,2065
2745,Sahasik Investment Company,Lalitpur,Private,2065
2746,Guru Nikhileshwar Housing Company,Kathmandu,Private,2065
2747,Zircon International Educational Consultancy,Kathmandu,Private,2065
2748,Easy Real Estate,District not known,Private,2065
2749,R.D. Builders & Property Dealers,Kathmandu,Private,2065
2750,Naasa Education Center,Kathmandu,Private,2065
2751,Noble Institute Of Information Technology International,Darchula,Private,2065
2752,Chaitanya Properties,Kathmandu,Private,2065
2753,Best Cargo,Kathmandu,Private,2065
2754,Manang Mustang Construction Nepal,Kathmandu,Private,2065
2755,Sweet Dream Education,Kathmandu,Private,2065
2756,Neer Bhawan Heritage Complex,Lalitpur,Private,2065
2757,I.T. Computer & Solution,District not known,Private,2065
2758,Rafina and Construction,Kathmandu,Private,2065
2759,Little Doctor Samudayik Nursing Home,Dang,Private,2065
2760,Mahalaxmi Property Dealers & Builders,Bhaktapur,Private,2065
2761,Flavor's Cafe,Kathmandu,Private,2065
2762,Civic Education Consultancy & Training Center,Kathmandu,Private,2065
2763,Himchuli Human Resources,Kathmandu,Private,2065
2764,Aarya Tara Travels and Tours,District not known,Private,2065
2765,S.M. World Training Center,Kathmandu,Private,2065
2766,Bheri Karnali Bikas,Surkhet,Private,2065
2767,Sun Construction and Suppliers,Lalitpur,Private,2065
2768,Om Chandra Binayak Housing Company,District not known,Private,2065
2769,Ambition Investment Company,District not known,Private,2065
2770,Wellfare Study Abroad Consultancy,Kathmandu,Private,2065
2771,Kantipur Study & Research Center,Kathmandu,Private,2065
2772,Oskar Industries,Morang,Private,2065
2773,Rave Entertainment and Food Nepal,Kathmandu,Private,2065
2774,Shrestha G.S. Housing Company,Kathmandu,Private,2065
2775,D.P.M. Export & Import,Kathmandu,Private,2065
2776,Hongkong Real Estate,Kathmandu,Private,2065
2777,Himalayan Spirit Adventure Trek & Expedition,Kathmandu,Private,2065
2778,Sky Glossy Overseas,Kathmandu,Private,2065
2779,Dip Prakash & Sons,Kathmandu,Private,2065
2780,Lobsters Sea Food Cuisine,Kathmandu,Private,2065
2781,Safe Web,Kathmandu,Private,2065
2782,Velvet International,Kathmandu,Private,2065
2783,Rhino Housing & Properties,Kathmandu,Private,2065
2784,K.B.S. International,Kathmandu,Private,2065
2785,Era Acryl International,Lalitpur,Private,2065
2786,Intellectual Travels and Tours,Kathmandu,Private,2065
2787,Nepalese Encounters Treks and Expedition,Kaski,Private,2065
2788,M.B.R. Multi Trading & Real Estate,Kathmandu,Private,2065
2789,Freak Out Travels and Tours,Kathmandu,Private,2065
2790,Chitrawan Aawas Tatha Bahuuddeshiya Sewa,Chitwan,Private,2065
2791,A. G. Two One Production,Kathmandu,Private,2065
2792,Sanjeev Housing Company,Kaski,Private,2065
2793,Pack Land Traders,Kathmandu,Private,2065
2794,Greenland Security Service,Kaski,Private,2065
2795,Aroma Remit,Kathmandu,Private,2065
2796,Twin Tower International Enterprises,Kathmandu,Private,2065
2797,Pokhara Universal Computer,Kaski,Private,2065
2798,Abhilekh Legal Consultancy,Kathmandu,Private,2065
2799,Aadhar Bikas Consultant,Kathmandu,Private,2065
2800,Manipur Sub Money Transfer,Kathmandu,Private,2065
2801,Lalit Memorial Hospital & Foundation,Dolakha,Non-Profit Distributing,2065
2802,Inclusive Prakashak Tatha Bitarak,Kathmandu,Private,2065
2803,Manaslu Institute of Technology,Kathmandu,Private,2065
2804,Ramechhap Byabasayik Sewa,Ramechhap,Private,2065
2805,Nagarjun Event Management & Party Palace,Kathmandu,Private,2065
2806,Ekta International Property Developers,Kaski,Private,2065
2807,Anshu Medical & Polyclinic,Dhanusha,Private,2065
2808,Fair Mount Treks,Kaski,Private,2065
2809,Citizen Energy,Lalitpur,Private,2065
2810,Lalupate Medical Centre And Polyclinic,Kathmandu,Private,2065
2811,Print Up,Kathmandu,Private,2065
2812,Shuva Apartment & Land Development Company,District not known,Private,2065
2813,Golden Ayurvedic AAUSHADHI,Rupandehi,Private,2065
2814,Paramount Investment & Housing,Kathmandu,Private,2065
2815,Tibet Impex,Kathmandu,Private,2065
