_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
136,Ezy Infotech Nepal,Kathmandu,Private,2068
137,Ace Media & Marketing,Kathmandu,Private,2068
138,Green Innovative,Kathmandu,Private,2068
139,Himalayan Whitehouse Open School & Research Academy,Kathmandu,Private,2068
140,Selina Cafe,Kathmandu,Private,2068
141,Delta Agency,Kathmandu,Private,2068
142,Honey Well International,Kathmandu,Private,2068
143,Nepaltech I.T. Solution,Chitwan,Private,2068
144,Muna Memorial English Academy Silgadhi,Doti,Private,2068
145,Japanese Noodles Kitchen,Lalitpur,Private,2068
146,Aerobic Diagnostic Center,Sunsari,Private,2068
147,Rival International Education Consultancy,Kathmandu,Private,2068
148,Creative Designers Construction,Kathmandu,Private,2068
149,Academia International Foundation and Research Centre,Lalitpur,Private,2068
150,Rastriya Niji Sawari Dhani Samrakshan Mancha,Kathmandu,Non-Profit Distributing,2068
151,J.B.R. Nepal Engineering Consultant,Lalitpur,Private,2068
152,Nepal Energy And Environmental Studies,Kathmandu,Private,2068
153,Everest National Academy,Siraha,Private,2068
154,Pro.Wizards,Kathmandu,Private,2068
155,Global Busy Education,Kaski,Private,2068
156,Popular dental home,Rautahat,Private,2068
157,Fireflies Media Solutions,Kathmandu,Private,2068
158,Sagarmatha English Boarding Schoold Sindhuli,Sindhuli,Private,2068
159,Pratibha Investment and Trading Company,Lalitpur,Private,2068
160,Ganga Girija Traders,Kathmandu,Private,2068
161,Kharel Builders and Construction,Jhapa,Private,2068
162,Goreto Travel & Tour,Kathmandu,Private,2068
163,Dynamic Institute of Research & Development,Kathmandu,Private,2068
164,Valley Point Guest House,Kathmandu,Private,2068
165,R.S.C.Holding,Lalitpur,Private,2068
166,Fine Wine Trade,Lalitpur,Private,2068
167,K.M.Enterprises,Kathmandu,Private,2068
168,Sarbakali Food and Beverage,Kathmandu,Private,2068
169,Nirmal Mineral Water,Kathmandu,Private,2068
170,Path Finder Expeditions,Kathmandu,Private,2068
171,Premier Education Foundation Kaski,Kaski,Private,2068
172,Subasini International,Kathmandu,Private,2068
173,Laligurans Samudayik Angreji Vidhyalaya Gothgaun,Ramechhap,Private,2068
174,Boston Gas and Petro Industries,Kathmandu,Private,2068
175,Green Land Academy Kalikot,Kalikot,Private,2068
176,Tuchuka Services,District not known,Private,2068
177,U.G.C.Block Tatha Tile Udhyog,Dhading,Private,2068
178,Civil Agro Traders,Kathmandu,Private,2068
179,Gokarna International,Kathmandu,Private,2068
180,Rato Tara Publication Griha,Kathmandu,Private,2068
181,DEBIT INVESTMENT COMPANY,Kaski,Private,2068
182,Hauli Educational Foundation,Sunsari,Private,2068
183,Everest Fashion Felt & Knit,Lalitpur,Private,2068
184,Fellowship Creation,Lalitpur,Private,2068
185,Bishwo Invvestment Company,Kaski,Private,2068
186,Hotel Devachan,Kathmandu,Private,2068
187,Swastik Pathsala,Siraha,Private,2068
188,P.R.Angelo Brothers,Kathmandu,Private,2068
189,Ice Poll Travel & Tours,Kathmandu,Private,2068
190,Kaligandaki English Boarding School Gulmi,Gulmi,Private,2068
191,Alltech Computer Center,District not known,Private,2068
192,Jay Kedar Polyclinic,Doti,Private,2068
193,Multimedia Connection,Parsa,Private,2068
194,Namaste Beauty Parlour and Training Centre,Kathmandu,Private,2068
195,Komal Surgical,Kathmandu,Private,2068
196,Swornim Academy Boarding School,Dhading,Private,2068
197,Mission For Development,Kathmandu,Private,2068
198,Sailung Maga Deurali Hospital,Dolakha,Private,2068
199,Best Overseas,Kathmandu,Private,2068
200,Amrit Cement Nepal,Kathmandu,Private,2068
201,Devghat Retreat Center,Kathmandu,Private,2068
202,Bojyan Khola Jalavidhyut Co.,Kathmandu,Private,2068
203,Royal International Manpower,Kathmandu,Private,2068
204,Third Pole Academy,Dang,Private,2068
205,Nepal International Financial Center,Kathmandu,Private,2068
206,Rastriya Sahayatri Investment Company,Kaski,Private,2068
207,Talent International Managment Services,Kathmandu,Private,2068
208,Bhumegumba Oil Store,Dolakha,Private,2068
209,Pathibhara Boarding School Dolakha,Dolakha,Private,2068
210,Moonlight Nepal Trekking & Adventure,Kathmandu,Private,2068
211,Sagarmatha S.S. and AlumInium Fabricate Center,Lalitpur,Private,2068
212,Sahara International College Of  IT And Aviation Center,Rupandehi,Private,2068
213,Stratford International Education Consultancy,Kathmandu,Private,2068
214,Data Solution,Kathmandu,Private,2068
215,Green World Incorporate,Lalitpur,Private,2068
216,Ingenious Developers,Kathmandu,Private,2068
217,Uttam Traders,Kathmandu,Private,2068
218,Suyasha Kurung Khola Hydropower Company,Kathmandu,Private,2068
219,Nepal Agro Farming,Lalitpur,Private,2068
220,Kalimati Departmental Store,Kathmandu,Private,2068
221,Nepal Samaj Sudhar Bikas Kendra,Kathmandu,Private,2068
222,Samyog Overseas,Kathmandu,Private,2068
223,Namuna Institute of Technology & Constraction,Chitwan,Private,2068
224,Yamabiko Japanese Language Training Centre,Kathmandu,Private,2068
225,Vidhyadhatri English Boarding School,Rautahat,Private,2068
226,Indreni Resort,Kathmandu,Private,2068
227,Birat Media,Morang,Private,2068
228,PRAGATI NIRMAN SEWA,Kathmandu,Private,2068
229,Mayur Investment Company,Makwanpur,Private,2068
230,Clique Career,Kathmandu,Private,2068
231,Bistarai Bistarai Resturant & Bar,Kathmandu,Private,2068
232,Kathmandu Axis Media,Kathmandu,Private,2068
233,Rocket International Courier & Cargo,Kathmandu,Private,2068
234,Nature Gym Mandir,Kathmandu,Private,2068
235,C.G.Cement Industries Palpa,Lalitpur,Private,2068
236,Amazing Design,Kathmandu,Private,2068
237,Centurion Group Of  Institutes,Lalitpur,Private,2068
238,Add Cash Investment,Kathmandu,Private,2068
239,Shree Ganesh Concrete and Pipe Industries,Kathmandu,Private,2068
240,Terhathum Academy,Terhathum,Private,2068
241,Narayan and Sons Itta Suppliers,Kathmandu,Private,2068
242,Chandibhairab Construction,District not known,Private,2068
243,Motherland Academy Sinja,Jumla,Private,2068
244,EXPLORE TECHNOLOGY,Sankhuwasabha,Private,2068
245,"Global Diabetes, Thyroid and Endocrinology Clinic",Lalitpur,Private,2068
246,Sukhi Welfare House,Kathmandu,Non-Profit Distributing,2068
247,Food Hygiene And Commercial Sanitation Training,Kathmandu,Private,2068
248,Plus Taranga,Kathmandu,Private,2068
249,Facia Professional Studies Abroad,Kathmandu,Private,2068
250,Dutch Educational Consultancy,Sunsari,Private,2068
251,Kumari Design,Kathmandu,Private,2068
252,Gold Spot,Kathmandu,Private,2068
253,Sherchan Developers And Investment,Kathmandu,Private,2068
254,Nepal college of engineering and research center,Lalitpur,Private,2068
255,Source & Solutions,Tanahun,Private,2068
256,Umesh Tours and Travels,Kaski,Private,2068
257,Crew Nepal,Lalitpur,Private,2068
258,Mamchyuni Training Center,Lalitpur,Private,2068
259,Big House Hardware,Bhaktapur,Private,2068
260,Waling City Polyclinic,Syangja,Private,2068
261,Big Housing And Land Developers,Kathmandu,Private,2068
262,Tricon Printing & Suppliers,Kathmandu,Private,2068
263,Mega Solution,Kavrepalanchowk,Private,2068
264,Mega Engineering & Construction,Kavrepalanchowk,Private,2068
265,Jyampe Yang Housing,Kathmandu,Private,2068
266,Independent Trekking Guides Adventure,Kathmandu,Private,2068
267,Heavy Parts Solution & Trading,Kathmandu,Private,2068
268,Mountain Driving School,Kathmandu,Private,2068
269,Lucky Group,Kathmandu,Private,2068
270,Om Trade Concern,Bhaktapur,Private,2068
271,D.J.Nepal,Kathmandu,Private,2068
272,Kirat International,Kathmandu,Private,2068
273,Synergy Consult Nepal,Bhaktapur,Private,2068
274,Janta Multi Sub Remit,Terhathum,Private,2068
275,New Engineering Tech,Kathmandu,Private,2068
276,Four Glorious Garden Academy,Kathmandu,Private,2068
277,National Art & Culture Centre,Kathmandu,Private,2068
278,Divya Hatchery,Chitwan,Private,2068
279,Bridge Land Academic Associate,Kathmandu,Private,2068
280,Mandala Resort Hotel,Kathmandu,Private,2068
281,Lumbini Structure & Engineering Works,Rupandehi,Private,2068
282,National Auto Works,Kavrepalanchowk,Private,2068
283,New Vision Academy Morang,Morang,Private,2068
284,Creative International Media,District not known,Private,2068
285,Majheri Music,Kathmandu,Private,2068
286,Satyadevi Urja Company,Lalitpur,Private,2068
287,Everest Creative Media,Kathmandu,Private,2068
288,Simplex Engineering Consultancy,Kathmandu,Private,2068
289,Krishna Sweets And Fast Food,Kathmandu,Private,2068
290,Glad Training Center,Kathmandu,Private,2068
291,Narayani Trade & Marketing,Kathmandu,Private,2068
292,Mehaphil Cultural Cafe,Kathmandu,Private,2068
293,Pokhara College of Modern Technical,Kaski,Private,2068
294,A.D.L. Express,Kathmandu,Private,2068
295,Ram Janaki Krishi Farm Tatha Deri,Kathmandu,Private,2068
296,Srijana Books Publication Group,Kathmandu,Private,2068
297,Shanti Academy Multiple College,Chitwan,Private,2068
298,Karki Group International,Kathmandu,Private,2068
299,H.B.R. International Overseas,Kathmandu,Private,2068
300,Shuv Beverages Industries,Makwanpur,Private,2068
301,Triveni Advertizing Sewa,Kathmandu,Private,2068
302,Arc Incept,Kathmandu,Private,2068
303,Klub Meditation,Kathmandu,Private,2068
304,B. & D. Travel And Tour,Rupandehi,Private,2068
305,A.P.N. Business Solution,Lalitpur,Private,2068
306,Utkrishta,Kathmandu,Private,2068
307,Arjunkhola Crusher Udhyog,Dang,Private,2068
308,Redfly Creative Workers,Kathmandu,Private,2068
309,Veri Zon Trading Company,Kathmandu,Private,2068
310,Galaxy Info Tech,Kathmandu,Private,2068
311,S.B.Suppliers,Kathmandu,Private,2068
312,Bipra Trading International,Kathmandu,Private,2068
313,Santoshi Memorial English Boarding School Rupendehi,Rupandehi,Private,2068
314,Manakamana Apparels,Lalitpur,Private,2068
315,Eye's Hill Livestock & Organic Agro Research Center,Lalitpur,Private,2068
316,Saipal Open Institute,Kaski,Private,2068
317,Arak Management Consultancy & Human Resosurce Management,Lalitpur,Private,2068
318,R.R. Movi Creation,Kathmandu,Private,2068
319,Sunrise Poultry Suppliers And Research Center,Kathmandu,Private,2068
320,Birat Print And Pack,Sunsari,Private,2068
321,Mahatma International,Jhapa,Public,2068
322,Sungava Offset Press,Kathmandu,Private,2068
323,Prajan Parquet & Home Accessories,Kathmandu,Private,2068
324,Navadurga Bardiya Polyclinic,Bardiya,Private,2068
325,Nam Sangati Travels & Tours,Kathmandu,Private,2068
326,Medi Equip Mountain Nepal,Lalitpur,Private,2068
327,Archicraft Engineering Consultancy,Kathmandu,Private,2068
328,Safar Nepal Travels & Tours,Kathmandu,Private,2068
329,Shilpa Engineering,Kathmandu,Private,2068
330,Koshi Academy Of Medical Sciences,Morang,Non-Profit Distributing,2068
331,Shree Tibet Family Guest House,Kathmandu,Private,2068
332,KPM Traders,Kathmandu,Private,2068
333,Al - Saikh Hospital,Kapilvastu,Private,2068
334,Euresia Export,Kathmandu,Private,2068
335,Nepal China Xiongfei Industry,Kathmandu,Private,2068
336,Piny International,Lalitpur,Private,2068
337,Rukesh Raj Trade Links,Lalitpur,Private,2068
338,Ask Architecture Construction & Company,Kathmandu,Private,2068
339,Royal Mustang Resort,Mustang,Private,2068
340,Jatayu Construction and Suppliers,Kathmandu,Private,2068
341,RAPTI CHANDRAMA GUEST HOUSE,Kathmandu,Private,2068
342,Nem Investment,Lalitpur,Private,2068
343,A.R. Traders & Multisuppliers,Kathmandu,Private,2068
344,Sudha Engineering Consultancy,Lalitpur,Private,2068
345,Modern Quest Multiple Academy,Banke,Private,2068
346,Buddha Nepal Travels And Tours,Kathmandu,Private,2068
347,Rapid Trade Concern,Kathmandu,Private,2068
348,Coastal Investment,Chitwan,Private,2068
349,Karnali Construction,Surkhet,Private,2068
350,Info Foreign Orientation Center,Kathmandu,Private,2068
351,S.K. Kalika Enterprises,Kathmandu,Private,2068
352,Ankit Real Estate,Siraha,Private,2068
353,Jeevan Deep Polyclinic,Dhanusha,Private,2068
354,Quality Fashion Enterprises,Bhaktapur,Private,2068
355,HUNKS INVESTMENT AND DEVELOPERS,Lalitpur,Private,2068
356,Om Shree Satya Sai Enterprises,Chitwan,Private,2068
357,Hotel Panchali,Morang,Private,2068
358,KATHMANDU E.N.T. HOSPITAL,Kathmandu,Private,2068
359,Amar Infotech,Kathmandu,Private,2068
360,Novice Software Solutions,Kathmandu,Private,2068
361,Roshi Bhandar Research & Development,Kathmandu,Private,2068
362,Dream Land Housing and Colony,Kaski,Private,2068
363,Narahari Polyclinic & Diagnostic Center,Kaski,Private,2068
364,Prajesh Travels & Tours,Kathmandu,Private,2068
365,Mega Services,Kathmandu,Private,2068
366,Kerkha Hospital,Jhapa,Private,2068
367,Hotel Heaven Hill,Bhaktapur,Private,2068
368,Mahendra Jyoti English Boarding School,Udayapur,Private,2068
369,Aryal International Education Center,Kathmandu,Private,2068
370,Edu. Axis Academy,Sunsari,Private,2068
371,Evergreen English School Morang,Morang,Private,2068
372,Core Technical and Vocational Training Center,Lalitpur,Private,2068
373,Imax Creation,Kathmandu,Private,2068
374,Bulls Sports Academy Nepal,Lalitpur,Private,2068
375,Ghattekhola Hydro,Kathmandu,Private,2068
376,Krishna International,Kathmandu,Private,2068
377,Sirise Polyclinic,Ramechhap,Private,2068
378,Eco-Pantium Software,Kathmandu,Private,2068
379,Mata Manakamana Dental Care,Kaski,Private,2068
380,Indrayani Jagga Bikash Company,Kathmandu,Private,2068
381,Shivapuri Polyclinic,Kathmandu,Private,2068
382,Sagarmath Duwani Tatha Bahuudeshya,Dang,Private,2068
383,J.N. Global Communication,Kathmandu,Private,2068
384,British Nepal Educational Consultancy,Nawalparasi,Private,2068
385,Aadhunik Krishi Kendra,Parsa,Public,2068
386,Maa Durga Polyclinic & Medical Center,Dhanusha,Private,2068
387,Jate Academy Boarding School,Morang,Private,2068
388,Seven Star Agrovet,Rupandehi,Private,2068
389,Asian Expedition,Kathmandu,Private,2068
390,Annapurna Engineering & Equipment Solution,Kathmandu,Private,2068
391,Sonukala Beauty Parlour,Kathmandu,Private,2068
392,Villa Restaurant & Bar,Lalitpur,Private,2068
393,Bright Future Integrated Farm House,Lalitpur,Private,2068
394,Anugraha Polyclinic,Kathmandu,Private,2068
395,New Soft Technology,Kathmandu,Private,2068
396,Gems School Janakpur,Dhanusha,Private,2068
397,Mahankal Suppliers,Lalitpur,Private,2068
398,Civil Tech,Lalitpur,Private,2068
399,Navajivan Charitable Trust Nepal,Nawalparasi,Non-Profit Distributing,2068
400,Tarahara Investment,Sunsari,Private,2068
401,Padma Group,Kathmandu,Private,2068
402,Elite Academy Sarlahi,Sarlahi,Private,2068
403,Three Sixty Five Cafe & Party Venue,Kathmandu,Private,2068
404,Quantum Technologies,Kathmandu,Private,2068
405,Galaxy Multi Tech,Kathmandu,Private,2068
406,ARNIKO INTERNATIONAL EDUCATIONAL ACADEMY LALITPUR,Lalitpur,Private,2068
407,Buddhist Meditation Gumba Center,Rasuwa,Private,2068
408,Silk Route Picture,Kathmandu,Private,2068
409,Sunakhari Academy Morang,District not known,Private,2068
410,Elite Multipurpose,Kathmandu,Private,2068
411,Om Sai Baba English Boarding School,Rautahat,Private,2068
412,Pakhrin International,Sunsari,Private,2068
413,Om Kalika Homeopathic Aspatal,Rupandehi,Private,2068
414,J.M.S. Institute,Sunsari,Private,2068
415,Siddhababa Surgical House,Kavrepalanchowk,Private,2068
416,Satyagraha Media,Kathmandu,Private,2068
417,Eco Mate Building Material,Lalitpur,Private,2068
418,Mount Everest Petroleum,Kathmandu,Private,2068
419,R.P.K. Dairy & Farm,Kathmandu,Private,2068
420,ambe dugdha bikash corporation & trade concern,Banke,Private,2068
421,Sino Nepal Mountain Trekking,Kathmandu,Private,2068
422,Prise Publication,Kathmandu,Private,2068
423,Presidential International School,Bhaktapur,Private,2068
424,Factor In,Kathmandu,Private,2068
425,Radha Krishna Sip Kendra,Kathmandu,Private,2068
426,Sindhu Four Brothers Transport,Kathmandu,Private,2068
427,Prithvi Apparels Industries,Kathmandu,Private,2068
428,M.B.E. International Trade Link,Kathmandu,Private,2068
429,Helping Hands Educational Consultancy,Kathmandu,Private,2068
430,Creative Event Network International,Kathmandu,Private,2068
431,Deepika School Kathmandu,Kathmandu,Private,2068
432,Nucleus Infrastructure,Kathmandu,Private,2068
433,WAIBA GROUP,Dhading,Private,2068
434,Krishna Villa Resort,Kathmandu,Private,2068
435,Thopra International,Sunsari,Private,2068
436,Uttam Investment & Traders Company,Kaski,Private,2068
437,Excellent Feed & Hatchery,Lalitpur,Private,2068
438,Dakshinkali Sun Chadi Gahana Pasal,Kathmandu,Private,2068
439,K.B. International Educational Consultancy,Kathmandu,Private,2068
440,Chomolungma Construction,Bhojpur,Private,2068
441,Cosmics Excursion,Kathmandu,Private,2068
442,Okhaldhunga Oil Store,Okhaldhunga,Private,2068
443,Ram Woolen Craft,Kathmandu,Private,2068
444,Sprint Printing AND Packaging,Kathmandu,Private,2068
445,Shree Mangal Trading Company,Kathmandu,Private,2068
446,A. and A. Sub Money Transfer,Kathmandu,Private,2068
447,Sunrise Nepal,Kathmandu,Private,2068
448,Darshan Transport,Kathmandu,Private,2068
449,Nepal Prabidhik Shikshalaya Anusandhan Kendra,Kathmandu,Private,2068
450,Subhash Carriers,Kathmandu,Private,2068
451,Presidential Business School,Kathmandu,Private,2068
452,United Technosys,Kathmandu,Private,2068
453,Century Financial Services & Brokerage Company,Kathmandu,Private,2068
454,Shree Binayak Distribution And Suppliers,Kathmandu,Private,2068
455,Universal Geo Spatial Solution,Kathmandu,Private,2068
456,O.N.S. Trade Link,Kathmandu,Private,2068
457,Onward International,Kathmandu,Private,2068
458,Ecological Resort,Chitwan,Private,2068
459,Old Tibetan Mandaka Thangka Painting Academy,Kathmandu,Private,2068
460,Mercia International Educational Consultancy,Palpa,Private,2068
461,Chitawan Investment,Chitwan,Private,2068
462,Pathivara Aluminium Udhyog,Kathmandu,Private,2068
463,Shubha Ichha Trade Link,Banke,Private,2068
464,Sherpa Students Schooling Foundation,Rasuwa,Private,2068
465,Busy Bee Construction,Kathmandu,Private,2068
466,Top Line Nepal Travel & Tours,Kathmandu,Private,2068
467,Saket Investment And Properties Company,Banke,Private,2068
468,High Rise Construction,Kathmandu,Private,2068
469,Initiative English Boarding School,Sarlahi,Private,2068
470,Sundrawati Sub-Remittance,Kathmandu,Private,2068
471,Incredible Nepal Tours & Travel,Kathmandu,Private,2068
472,Caravan Readymade Companey,Kathmandu,Private,2068
473,Floried Security Consultancy,Syangja,Private,2068
474,Pemsang Export Import,Morang,Private,2068
475,Birat Poultry,Morang,Private,2068
476,Soul Food Garden,Kathmandu,Private,2068
477,Palanchoki Suppliers,Kavrepalanchowk,Private,2068
478,Top Event Nepal,Kathmandu,Private,2068
479,S.D. Aluminium And Engineering Works,Kathmandu,Private,2068
480,S.R. CONCRIT SuppliERS,Kathmandu,Private,2068
481,Nepal Imperial Sagarmatha Taekwon-Do Academy,Chitwan,Private,2068
482,Saturn International  Company,Lamjung,Private,2068
483,Crosstie Travel and Tours,Kathmandu,Private,2068
484,Utsah Security Service,Kathmandu,Private,2068
485,Reach Media & Marketing,Kathmandu,Private,2068
486,Tech-City,Bhaktapur,Private,2068
487,Pashupati Money Transfer,Kathmandu,Private,2068
488,United Manpower Agency,Kathmandu,Private,2068
489,Kapilvastu Diagnostic Hospital,Kapilvastu,Private,2068
490,K.C. International Multi Suppliers,Kathmandu,Private,2068
491,Bright Nepal Auto Tech,Lalitpur,Private,2068
492,Max Trade,Kathmandu,Private,2068
493,Creative Ideas,Kathmandu,Private,2068
494,Pranmaya Yoga,Lalitpur,Private,2068
495,Tower Info Foreign Job Orientation,Kathmandu,Private,2068
496,Sona Oil Stores,Dang,Private,2068
497,Al-Ayuni Overseas Services,Kathmandu,Private,2068
498,Everest Colour,Bhaktapur,Private,2068
499,Darshan Namaste Travels & Tours,Kathmandu,Private,2068
500,Gyan Star Educational Foundation,Kathmandu,Private,2068
501,Coventina Energy,Kathmandu,Private,2068
502,Prasna Vehicle Point,Kathmandu,Private,2068
503,Rich Field Trading,Kathmandu,Private,2068
504,Eureka Travels & Tours,Kathmandu,Private,2068
505,Humau Investment,Lalitpur,Private,2068
