_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
49,Kalika English Boarding School Bajhang,Bajhang,Private,2069
50,Mount Malika Gobar Gas,Bajura,Private,2069
51,Budhi Nanda Bio,Bajura,Private,2069
52,Badimalika Polyclinic Sewa,Bajura,Private,2069
53,Grace Academy Bajura,Bajura,Private,2069
54,Shree Jalphadevi English Boarding School Bajura,Bajura,Private,2069
55,Sakantee Media Network,Banke,Private,2069
56,Malika Sewa Concern,Banke,Private,2069
57,Synergy Impex,Banke,Private,2069
58,Nepalganj City Hospital,Banke,Private,2069
59,B.L.T. Construction,Banke,Private,2069
60,Karnali Engineering Consultants,Banke,Private,2069
61,Gyan Agri Warehousing & Collateral Management,Banke,Private,2069
62,Deepjyoti Bidhya Niketan,Banke,Private,2069
63,Dakshinkali Baikalpik Urja,Banke,Private,2069
64,Krishnasaar Hotel and Restaurant,Banke,Private,2069
65,National Enterpreneurship and Employment Development Nepal,Banke,Private,2069
66,Bageshwari Eye Technical Institute,Banke,Private,2069
67,Kohalpur Engineering College,Banke,Private,2069
68,Karnali College Of Engineering & Management,Banke,Private,2069
69,Nayak Education Foundation,Banke,Private,2069
70,Bheri College of Engineering,Banke,Private,2069
71,Spring Technical College,Banke,Private,2069
72,Life Line Engineering Academy,Banke,Private,2069
73,Kisan Shit Bhandar,Banke,Private,2069
74,Bageshwari Prabidhik Shikshalaya,Banke,Private,2069
75,Aim College of Technical Studies,Banke,Private,2069
76,Mid West Engineering College & Research Center,Banke,Private,2069
77,Om Technical College,Banke,Private,2069
78,Rara National Prabidhik Campus,Banke,Private,2069
79,Krishnasar School of Polytechnic,Banke,Private,2069
80,Sabnam Minerals,Banke,Private,2069
81,Unique Institute of Technology,Banke,Private,2069
82,Hope International College of Engineering,Banke,Private,2069
83,Western College of Technology,Banke,Private,2069
84,Kanjiruwa Technical Institute of College,Banke,Private,2069
85,Saubhagya Medical Clinic & Diagnostic Centre,Banke,Private,2069
86,Kamdhenu International,Banke,Private,2069
87,Om Urja Technis,Banke,Private,2069
88,Welcome Investment Company,Banke,Private,2069
89,Mata Bageshwari Security Service,Banke,Private,2069
90,K.S. Nature,Banke,Private,2069
91,Ashirbad Paints,Banke,Private,2069
92,Kohalpur Technical College,Banke,Private,2069
93,Jana Ekata Construction,Banke,Private,2069
94,Himal Prabidhik Campus,Banke,Private,2069
95,North Point Trade Link,Banke,Private,2069
96,Rahaman Zeeshan,Banke,Private,2069
97,Bageshwari Trade Links & Suppliers,Banke,Private,2069
98,Chaulani  Books Distributors,Banke,Private,2069
99,Shweta Business,Banke,Private,2069
100,Nigalchula Traders,Banke,Private,2069
101,Suryamukhi Investment,Banke,Private,2069
102,Om Bheri Dental Care Center,Banke,Private,2069
103,Nepalgunj Hospital of Therapy,Banke,Private,2069
104,Swarna Cable Network,Banke,Private,2069
105,Hotel Hill Park & Restaurant,Banke,Private,2069
106,Prism Design and Print Solution,Banke,Private,2069
107,Kalpataru Hotel and Kaushiki banquet,Banke,Private,2069
108,Next Software Solutions,Banke,Private,2069
109,San Jie International Food Industries Nepal,Banke,Private,2069
110,Dibya Organic Fertilizer,Banke,Private,2069
111,Panchamukhi Chhatrabash,Banke,Private,2069
112,Deuti Rozin and Terpentine Udhyog,Banke,Private,2069
113,Jaya Bageswary Bidya Niketan,Banke,Private,2069
114,New Modern Academy Banke,Banke,Private,2069
115,Khaptad Agriculture & Multipurpose,Banke,Private,2069
116,Bheri Distillery & Allied Industries,Banke,Private,2069
117,Pachim Nepal Tourism & Smart Educational Consultancy pvt.ltd.,Banke,Private,2069
118,Midwest Security And Workers Services,Banke,Private,2069
119,Brij Poly Clinic,Banke,Private,2069
120,Nepalgunj Trade Link,Banke,Private,2069
121,Nepalgunj Educational And Research Consultancy,Banke,Private,2069
122,R.C. Sports Vision International,Banke,Private,2069
123,Shiwaa Metal Casting Industries,Banke,Private,2069
124,Asian Pet Perform & Bottle Industries,Banke,Private,2069
125,Health Care Aspatal Tatha Prasuti Griha,Banke,Private,2069
126,Nepalganj College of Management,Banke,Private,2069
127,Shree Jagannath Singh English Medium Boarding School,Banke,Private,2069
128,Baghauda  Modern Public School,Banke,Private,2069
129,Himalayan Model Hospital,Banke,Private,2069
130,Rapti English Medium School,Banke,Private,2069
131,Bankatawa Arniko Investment,Banke,Private,2069
132,Kerry Tobacco Product,Banke,Private,2069
133,Pyramid Nepal Multipurpose,Banke,Private,2069
134,Bheri Security Training And Guard Suppliers,Banke,Private,2069
135,Mid West Industries,Banke,Private,2069
136,Village View School,Banke,Private,2069
137,Swa. Girija Prasad Koirala Merorial Hospital,Banke,Private,2069
138,Central Spirit,Banke,Private,2069
139,Western Ginger Product,Banke,Private,2069
140,Allied Distillery,Banke,Private,2069
141,Jay Ma Narayan Chiuradi  Construction,Banke,Private,2069
142,M.S.T. Construction & Suppliers,Banke,Private,2069
143,Nepalgunj Golden Get Education and Research Center,Banke,Private,2069
144,Malika Minerals Industries,Banke,Private,2069
145,Naresh Nirman Company Sewa,Banke,Private,2069
146,The Trade Siddhartha International,Banke,Private,2069
147,Dun Educational Consultancy,Banke,Private,2069
148,Tirupati Balaji Surgical & Furniture Suppliers,Banke,Private,2069
149,Gurkahs Corp,Banke,Private,2069
150,Midwest Investment,Banke,Private,2069
151,Sahara Housing Company,Banke,Private,2069
152,Bageshwori Dignostic Center,Banke,Private,2069
153,Monem Nepal,Banke,Private,2069
154,Western Business Group,Banke,Private,2069
155,Chisapani Cable T.V.,Banke,Private,2069
156,Bageshori T.V. and Media,Banke,Private,2069
157,Educe Publication and  Distributors,Banke,Private,2069
158,West Zone Science and Management College,Banke,Private,2069
159,Mid West Agriculture and Animal Husbandary Development Service,Banke,Private,2069
160,Ganapati Hardwares,Banke,Private,2069
161,Yashoda Hospital,Banke,Private,2069
162,Hotel Royal Banke,Banke,Private,2069
163,Thapa Herbal Concern,Banke,Private,2069
164,Samragyee Construction,Banke,Private,2069
165,Siddharth Health & Educational Academy,Banke,Private,2069
166,Deep Jyoti Bright Hostel Kohalpur,Banke,Private,2069
167,Deep Jyoti Golden Hostel & Child Care Center,Banke,Private,2069
168,Om Bageshwari Investment Company,Banke,Private,2069
169,Gayatri Sewa Kendra and Research Center,Banke,Private,2069
170,Gyan Utsav English School,Bara,Private,2069
171,Sana Kisan Shikshya Sadan,Bara,Private,2069
172,Bright Future English Boarding School Bara,Bara,Private,2069
173,National Veterinary Hospital and Research Training Centre,Bara,Private,2069
174,Paras Life Care Hospital,Bara,Private,2069
175,Katwashi Mai Popular Academy,Bara,Private,2069
176,Himalayan Menpower Training Center,Bara,Private,2069
177,Gadhimai College of Medical Science,Bara,Private,2069
178,Gyan Batika Institute of Technical & Medical Science,Bara,Private,2069
179,Kalaiya Institute of Medical Science & Technology,Bara,Private,2069
180,Bright Land Technical Institute,Bara,Private,2069
181,Aadarsha College of Technical Education,Bara,Private,2069
182,Bara Nursing College,Bara,Private,2069
183,Gadhimai Technical College,Bara,Private,2069
184,Tamagadhi Investment Company,Bara,Private,2069
185,Gadhimai College of Nursing and Technology,Bara,Private,2069
186,Chitrans Travel & Tours,Bara,Private,2069
187,New Suraj Academy English Boarding School,Bara,Private,2069
188,G. & G. Food Industries,Bara,Private,2069
189,Gyanodaya College of Health Science,Bara,Private,2069
190,Yashoda Dairy,Bara,Private,2069
191,Yadav Supplier,Bara,Private,2069
192,Siya Memorial Technical Institute,Bara,Private,2069
193,Pragya College of Engineering And Technology,Bara,Private,2069
194,New Aastha God Gift English Boarding School,Bara,Private,2069
195,Shiksha Dip English Boarding School Bara,Bara,Private,2069
196,Mahabir Overseas,Bara,Private,2069
197,Jitpur Dental Sewa,Bara,Private,2069
198,Narayani Media,Bara,Private,2069
199,Adarsh Byabasayik Paramarsh Tatha Taalim Kendra,Bara,Private,2069
200,All Sufia College of Medical Sciences,Bara,Private,2069
201,Haraiya Cable,Bara,Private,2069
202,K.P. Multimedia,Bara,Private,2069
203,Suhani English Boarding School,Bara,Private,2069
204,Jeevan Jyoti Dental Care Center,Bara,Private,2069
205,Fastrack Cable Media,Bara,Private,2069
206,Sunlight English Boarding School Bara,Bara,Private,2069
207,Supreme Vet Pharmaceuticals,Bara,Private,2069
208,Dumarwana Polyclinic,Bara,Private,2069
209,Dohari Majhauliya English Boarding School,Bara,Private,2069
210,Shree Narhi Bal Jyoti English Boarding School,Bara,Private,2069
211,Shree Umjan Bal Mandir English Boarding School,Bara,Private,2069
212,Om Herbs Production,Bara,Private,2069
213,Shree Sagarmatha English Boarding School Bara,Bara,Private,2069
214,Bara Distillery,Bara,Private,2069
215,Sagarmatha English Boarding School Haraiya,Bara,Private,2069
216,Suresh Das Academy,Bara,Private,2069
217,Subhakamana Cable Net,Bara,Private,2069
218,Bidhya Baba English Boarding School Bara,Bara,Private,2069
219,Bara Moonlight English Boarding School,Bara,Private,2069
220,Naitik Gyan Jyoti English Boarding School,Bara,Private,2069
221,Gurukul Academy English Boarding School Bara,Bara,Private,2069
222,Bara Nurshing Home,Bara,Private,2069
223,Sanding Food Products,Bara,Private,2069
224,Current English Boarding School Bara,Bara,Private,2069
225,Himalayan Food International,Bara,Private,2069
226,Advance Nutritions,Bara,Private,2069
227,Ratanpuri Holy Angels English Boarding School,Bara,Private,2069
228,Sahakarya Laghu Uddhyam Byabasaya Tatha Paramarsha Kendra,Bara,Private,2069
229,Bara Global English Medium School,Bara,Private,2069
230,Path Times Media Corporation,Bara,Private,2069
231,Simara City Hospital,Bara,Private,2069
232,Terai Public School,Bara,Private,2069
233,Shaktyashwor Cable T.V. Network,Bara,Private,2069
234,G.A.R.J. Trading,Bara,Private,2069
235,Prasauni Motisar Cable Net,Bara,Private,2069
236,Prabhu Cable Network,Bara,Private,2069
237,Gyan Divya English Boarding School Bara,Bara,Private,2069
238,R.K. English Boarding School,Bara,Private,2069
239,Padma Jyoti Vidya Sadan,Bardiya,Private,2069
240,Prashant Polyclinic,Bardiya,Private,2069
241,Deuti Bajyai Nirman Sewa,Bardiya,Private,2069
242,Wild Track Adventure,Bardiya,Private,2069
243,Skill Provider & Creation of Employment Nepal,Bardiya,Private,2069
244,Bageshwori Academic & Technology Institute,Bardiya,Private,2069
245,Babai Technical College,Bardiya,Private,2069
246,Bardiya Tiger Resort,Bardiya,Private,2069
247,Veri Seema Construction Company,Bardiya,Private,2069
248,Thakurbaba Aspatal Pvt.Ltd,Bardiya,Private,2069
249,Parimarga,Bhaktapur,Private,2069
250,Nagarik Swasthya Sewa Foundation,Bhaktapur,Non-Profit Distributing,2069
251,Sand & Aggregate Mall,Bhaktapur,Private,2069
252,Mayur Masala Udhyog,Bhaktapur,Private,2069
253,Bibidh Business Service Company,Bhaktapur,Private,2069
254,Swosthani Mata Furniture Suppliers and Saw:Mill,Bhaktapur,Private,2069
255,Design Station Architects & Planners,Bhaktapur,Private,2069
256,Ceramic Enginering Consultancy,Bhaktapur,Private,2069
257,Sameer Mainali Production,Bhaktapur,Private,2069
258,Red Panda Tobaco Company,Bhaktapur,Private,2069
259,Singhadurbar.com,Bhaktapur,Private,2069
260,Fuision Imaging,Bhaktapur,Private,2069
261,Angel Horse Stable,Bhaktapur,Private,2069
262,Zest Event Management,Bhaktapur,Private,2069
263,Demand Trade Link,Bhaktapur,Private,2069
264,R.R. Infrastructure Development Associates,Bhaktapur,Private,2069
265,Aaryanshu Oral Dental Clinic,Bhaktapur,Private,2069
266,Akriti Opthalmic,Bhaktapur,Private,2069
267,Icon Solar Company,Bhaktapur,Private,2069
268,R.K. Traders and Suppliers,Bhaktapur,Private,2069
269,L.P.G. Trading,Bhaktapur,Private,2069
270,Sahayogi Oral Dental Care,Bhaktapur,Private,2069
271,Run Shoes Industries,Bhaktapur,Private,2069
272,Hotel Purbeli Sewaro,Bhaktapur,Private,2069
273,Mero Krishi Farm,Bhaktapur,Private,2069
274,Sapnil Aakankshya Production,Bhaktapur,Private,2069
275,Om Ganesh Gas Traders,Bhaktapur,Private,2069
276,Style and Structure Company,Bhaktapur,Private,2069
277,Sirjanshil Bahuuddeshya Krishi Firm,Bhaktapur,Private,2069
278,A Yons Fashion,Bhaktapur,Private,2069
279,Hallelujah Grill Workshop,Bhaktapur,Private,2069
280,Chanakya International Education Foundation,Bhaktapur,Private,2069
281,Baidya Guru Badan Tamang Jholamu Jadibuti Aushadhi Center,Bhaktapur,Private,2069
282,Ichchhakamana Beverage,Bhaktapur,Private,2069
283,Sujal Cafe & Ghyampedanda Resort,Bhaktapur,Private,2069
284,Tomed-Sol,Bhaktapur,Private,2069
285,Perspective Engineering College,Bhaktapur,Private,2069
286,Aashra Entertainment,Bhaktapur,Private,2069
287,Lighthouse Language Trainning centre  Pvt.Ltd.,Bhaktapur,Private,2069
288,Land Mark Academy School of Technical Excellence,Bhaktapur,Private,2069
289,Araniko Technical College,Bhaktapur,Private,2069
290,S.L. Technical College,Bhaktapur,Private,2069
291,Aashapuri Briddhashram Kendra,Bhaktapur,Private,2069
292,Anuradha Furniture Udhyog,Bhaktapur,Private,2069
293,Sanvi Construction,Bhaktapur,Private,2069
294,Kasin Educational Academy,Bhaktapur,Private,2069
295,Silver Mountain International,Bhaktapur,Private,2069
296,Desh Publication,Bhaktapur,Private,2069
297,Nepa Exhibition & Equipment,Bhaktapur,Private,2069
298,Beyond School of Social Engineering,Bhaktapur,Private,2069
299,Om Mantra Advertising Service Nepal,Bhaktapur,Private,2069
300,Rinchhen Sabun Udhyog,Bhaktapur,Private,2069
301,Institute of Technology Research & Development,Bhaktapur,Private,2069
302,Sanu Pharma Ultrasound Clinic,Bhaktapur,Private,2069
303,Our Transmit & Training,Bhaktapur,Private,2069
304,Regmi & Sons Export Import,Bhaktapur,Private,2069
305,Farmer Planet,Bhaktapur,Private,2069
306,Ratna Giri Resort,Bhaktapur,Private,2069
307,Rajarshi Gurukul,Bhaktapur,Private,2069
308,Solution Tech,Bhaktapur,Private,2069
309,Connection Shoes,Bhaktapur,Private,2069
310,Seed Land Nepal,Bhaktapur,Private,2069
311,Chhen Agriculture Farming,Bhaktapur,Private,2069
312,Diksha Technical Foundation,Bhaktapur,Private,2069
313,Rajesh Traders And Construction,Bhaktapur,Private,2069
314,Janata Education Network,Bhaktapur,Private,2069
315,Happy Trails Nepal,Bhaktapur,Private,2069
316,City  Park View Resort,Bhaktapur,Private,2069
317,Sadrishya Pix.,Bhaktapur,Private,2069
318,Life Time Nepal Treks & Tours,Bhaktapur,Private,2069
319,Photography Hub,Bhaktapur,Private,2069
320,Dakshin Barahi Swasthya Clinic,Bhaktapur,Private,2069
321,Nepal Photo Sansar,Bhaktapur,Private,2069
322,Magarati Group of Media Marketing & Production,Bhaktapur,Private,2069
323,Applet I.T. Solution,Bhaktapur,Private,2069
324,Tulsi Krishi Farm,Bhaktapur,Private,2069
325,Vibes Nepal,Bhaktapur,Private,2069
326,Asian Star Technical Education & Research Center,Bhaktapur,Private,2069
327,Life Base International,Bhaktapur,Private,2069
328,Agradoot Enterprises,Bhaktapur,Private,2069
329,Advance Family Group of Company,Bhaktapur,Private,2069
330,Kaushaltar Institute of Technical & Management Studies & Research,Bhaktapur,Private,2069
331,Nepal Institute of Engineering,Bhaktapur,Private,2069
332,Khwapa Express and Logistics,Bhaktapur,Private,2069
333,K.T.M. Business Group,Bhaktapur,Private,2069
334,Bhindhyo Equipment,Bhaktapur,Private,2069
335,En. Geo. Global,Bhaktapur,Private,2069
336,Source Taggers,Bhaktapur,Private,2069
337,Pudantu Holidays,Bhaktapur,Private,2069
338,Dalpun Crafts,Bhaktapur,Private,2069
339,Chahana Agriculture,Bhaktapur,Private,2069
340,Divya Dristi Nirman Sewa,Bhaktapur,Private,2069
341,Koju Engineering and Builders,Bhaktapur,Private,2069
342,S. Baraha Electronics,Bhaktapur,Private,2069
343,Welcome Banquet,Bhaktapur,Private,2069
344,Dr. Koju Polyclinic,Bhaktapur,Private,2069
345,Karitwa Films,Bhaktapur,Private,2069
346,Sweet Home Bhaktapur,Bhaktapur,Private,2069
347,Easy Poultry Farm,Bhaktapur,Private,2069
348,Feshno Craft Nepal,Bhaktapur,Private,2069
349,N.B. Infotech,Bhaktapur,Private,2069
350,K.S.M. Engineering Consultancy,Bhaktapur,Private,2069
351,Our Solution,Bhaktapur,Private,2069
352,Dibyashwari Designers Associates,Bhaktapur,Private,2069
353,Bizz U.K. Nepal Educational Consultancy,Bhaktapur,Private,2069
354,Shabdahar Creations,Bhaktapur,Private,2069
355,Simrik Dental Clinic,Bhaktapur,Private,2069
356,Suwal Poultry,Bhaktapur,Private,2069
357,Sky Line Architects,Bhaktapur,Private,2069
358,Temple Hill Resort,Bhaktapur,Private,2069
359,Sujal Entertainment,Bhaktapur,Private,2069
360,D.B.S. International,Bhaktapur,Private,2069
361,Sai Agriculture Farms,Bhaktapur,Private,2069
362,Aayu Grow Nepal,Bhaktapur,Private,2069
363,info dot com,Bhaktapur,Private,2069
364,Shree Ganesh Aluminium Enterprises,Bhaktapur,Private,2069
365,Indreni Rugs,Bhaktapur,Private,2069
366,Bade Auto Traders and Suppliers,Bhaktapur,Private,2069
367,Rising Nepal International Engineering Consultancy,Bhaktapur,Private,2069
368,Garisankar Rolwaling Engineering Consultancy,Bhaktapur,Private,2069
369,Likhubeni Engineering Works,Bhaktapur,Private,2069
370,Garima International Design Associates Nepal,Bhaktapur,Private,2069
371,Gurkha Valley Export,Bhaktapur,Private,2069
372,Dental Art,Bhaktapur,Private,2069
373,Nandikeshwor Bottle Blowing,Bhaktapur,Private,2069
374,Himali Agro Product,Bhaktapur,Private,2069
375,Namaste Khwopa Television Network,Bhaktapur,Private,2069
376,Right Dental Care,Bhaktapur,Private,2069
377,Namaste Exim,Bhaktapur,Private,2069
378,Shuva Laxmi International,Bhaktapur,Private,2069
379,United Infinite Tech.,Bhaktapur,Private,2069
380,Beginers Learning Education Foundation,Bhaktapur,Private,2069
381,X-Four Security Services,Bhaktapur,Private,2069
382,Tinpiple Nirman Samagri Suppliers,Bhaktapur,Private,2069
383,Piny Construction,Bhaktapur,Private,2069
384,Chhirling Hydro,Bhaktapur,Private,2069
385,Bhaktapur Heart & Diabetic Centre,Bhaktapur,Private,2069
386,Holiland Fast Food Restaurant,Bhaktapur,Private,2069
387,Guni Company,Bhaktapur,Private,2069
388,K.L. Construction,Bhaktapur,Private,2069
389,Jagadishwor Housing,Bhaktapur,Private,2069
390,Kriti Clinic,Bhaktapur,Private,2069
391,Quality & Comfort Tex Apparels,Bhaktapur,Private,2069
392,Goodwill Creative Vision Media,Bhaktapur,Private,2069
393,Phukang Enterprises,Bhaktapur,Private,2069
394,Om Aashutosh Suppliers,Bhaktapur,Private,2069
395,All State Beverage,Bhaktapur,Private,2069
396,Shiva Darshan Cablecar,Bhaktapur,Private,2069
397,Tripura Enterprises,Bhaktapur,Private,2069
398,Trisuma Trade,Bhaktapur,Private,2069
399,Tathya Tathyanka Prakashan,Bhaktapur,Private,2069
400,Three Buds From the Mountains Nepal,Bhaktapur,Private,2069
401,Shree Happy Crayons School,Bhaktapur,Private,2069
402,Summus Construction Company,Bhaktapur,Private,2069
403,Nepal Yoga Retreat Center,Bhaktapur,Private,2069
404,D.M.S. Group,Bhaktapur,Private,2069
405,Natural Investment,Bhaktapur,Private,2069
406,Pabitra Laxmi Foods Products,Bhaktapur,Private,2069
407,Royal Dynasty Village Resort,Bhaktapur,Private,2069
408,One Design,Bhaktapur,Private,2069
409,Himalayan Ultimate Trekking Nepal,Bhaktapur,Private,2069
410,Global Trip Arranger Treks and Tours,Bhaktapur,Private,2069
411,Diwas Petroleum,Bhaktapur,Private,2069
412,Chainlink Engineering,Bhaktapur,Private,2069
413,Suryodaya Fashion,Bhaktapur,Private,2069
414,Muga and Company,Bhaktapur,Private,2069
415,Himalaya Killa,Bhaktapur,Private,2069
416,Narsinha Auto Parts,Bhaktapur,Private,2069
417,Kanika Agriculture Farm,Bhaktapur,Private,2069
418,Dilligent Engineers,Bhaktapur,Private,2069
419,Nilgiri Agro Product & Suppliers,Bhaktapur,Private,2069
420,Kalpabrichya Investment,Bhaktapur,Private,2069
421,Quick Digital Colour Lab & Photo Studio,Bhaktapur,Private,2069
422,F. One Webs,Bhaktapur,Private,2069
423,Rajarshi Energy,Bhaktapur,Private,2069
424,National Institute of Engineering And Management,Bhaktapur,Private,2069
425,Zero Gravity Technologies,Bhaktapur,Private,2069
426,Himalayan Raiders Group,Bhaktapur,Private,2069
427,Durga Sai Poly Industries,Bhaktapur,Private,2069
428,Jaya Hanuman Hardware,Bhaktapur,Private,2069
429,Rayana Builders,Bhaktapur,Private,2069
430,Spices Hotel & Restaurant,Bhaktapur,Private,2069
431,Supreme Group Pvt.Ltd,Bhaktapur,Private,2069
432,Everest International News Agency,Bhaktapur,Non-Profit Distributing,2069
433,Neo Premier Education  Network,Bhaktapur,Private,2069
434,Passe Picture,Bhaktapur,Private,2069
435,Putali Export Import,Bhaktapur,Private,2069
436,Madhyapur Diagnostic Center,Bhaktapur,Private,2069
437,Siddhartha Marble & Sanitory,Bhaktapur,Private,2069
438,Adhunik Dyeing & Washing,Bhaktapur,Private,2069
439,Dhulikhel Bahu-uddesiya Company,Bhaktapur,Private,2069
440,Writing nepal,Bhaktapur,Private,2069
441,Unique Support and Consultancy,Bhaktapur,Private,2069
442,Gurans Medicine Distributors,Bhaktapur,Private,2069
443,Jaya Bajarangabali Hardware Centre,Bhaktapur,Private,2069
444,Bluebell Cosmetic Suppliers,Bhaktapur,Private,2069
445,Multi-Transformational International Center,Bhaktapur,Non-Profit Distributing,2069
446,Engineering Paramarsha Kendra,Bhaktapur,Private,2069
447,Prime Job Placement Company,Bhaktapur,Private,2069
448,Dharmaraj Import and Export,Bhaktapur,Private,2069
449,Our Press,Bhaktapur,Private,2069
450,Supreme Barahi Agriculture Farm,Bhaktapur,Private,2069
451,Shree Ganesh Hardware Suppliers,Bhaktapur,Private,2069
452,Barmajhiya Pashu Palan Farm,Bhaktapur,Private,2069
453,The Wheels,Bhaktapur,Private,2069
454,Sindu Girls Hostel,Bhaktapur,Private,2069
455,Dream Solution,Bhaktapur,Private,2069
456,Care Kinder World,Bhaktapur,Private,2069
457,Dharma Center,Bhaktapur,Private,2069
458,I.T. Revolution,Bhaktapur,Private,2069
459,D.E.C. Consortium,Bhaktapur,Private,2069
460,Thanka Art Foundation,Bhaktapur,Private,2069
461,Himalayan Discovery Motorcycle Adventures,Bhaktapur,Private,2069
462,Dreamland Media,Bhaktapur,Private,2069
463,Swarnim Media Business,Bhaktapur,Private,2069
464,Jugal Security Service,Bhaktapur,Private,2069
465,Sambridhi Education Foundation,Bhaktapur,Private,2069
466,Everest Mountain Hills Product,Bhaktapur,Private,2069
467,Semantika,Bhaktapur,Private,2069
468,Aadesh Enterprises,Bhaktapur,Private,2069
469,Ushma Agricultural Production and Suppliers,Bhaktapur,Private,2069
470,Lajawati Music,Bhaktapur,Private,2069
471,Ground Zero Hair Studio,Bhaktapur,Private,2069
472,Tuwacho Associates,Bhaktapur,Private,2069
473,Amitav Buddha Thangka Center,Bhaktapur,Private,2069
474,Supras Engineering Consult,Bhaktapur,Private,2069
475,Red house resort,Bhaktapur,Private,2069
476,Manaslu Engineering Solution,Bhaktapur,Private,2069
477,Pioneer Bhaktapur Education Foundation and Research Centre,Bhaktapur,Private,2069
478,E. & M. Nepal,Bhaktapur,Private,2069
479,Bhaktapur Agriculture Farm,Bhaktapur,Private,2069
480,Cosy Home,Bhaktapur,Private,2069
481,Changu Nirman Sewa,Bhaktapur,Private,2069
482,Ratnabhumi Suppliers,Bhaktapur,Private,2069
483,The Tamang Historical Thanka Art School,Bhaktapur,Private,2069
484,S.K.T. Nepal,Bhaktapur,Private,2069
485,Subhadra Panchakanya Agriculture Firm,Bhojpur,Private,2069
486,Sidhhakali Bhojpur Aspatal,Bhojpur,Private,2069
487,Dingla Cable Network,Bhojpur,Private,2069
488,Sayami Information and Communication Technology Solution,Bhojpur,Private,2069
489,Eastern Kagaj Udhyog,Bhojpur,Private,2069
490,Bhakta - Ishwari Sub Money Transfer,Bhojpur,Private,2069
491,Bhakta-Ishwari Pashupalan Tatha Krishi Farm,Bhojpur,Private,2069
492,Needs,Chitwan,Private,2069
493,Chitawan Tray & Packaging Industries,Chitwan,Private,2069
494,Narayani LIvestock Farm,Chitwan,Private,2069
495,K.T.B. Advertising Agency and Media Service,Chitwan,Private,2069
496,Chanauli General practice polyclinic,Chitwan,Private,2069
497,Kalyaneshwor COnstruction & Suppliers,Chitwan,Private,2069
498,Shrestha Suppliers & Solutions,Chitwan,Private,2069
499,Daunne Poultry Farm,Chitwan,Private,2069
500,Delta International Education,Chitwan,Private,2069
501,Kalash Engineering College,Chitwan,Private,2069
502,Sadiksha Auto Engineering Workshop,Chitwan,Private,2069
503,Suragya Investment Company,Chitwan,Private,2069
504,Bhumika Agriculture & Livestock Farm,Chitwan,Private,2069
505,Sauraha Eco Village Resort,Chitwan,Private,2069
