_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
56,Adventure Out Door Treks and Expedition,Kathmandu,Private,2066
57,Progressive Desingers,Kathmandu,Private,2066
58,Lord Shiva Builders and Developers,Kathmandu,Private,2066
59,Leaders Today Inc.,Lalitpur,Private,2066
60,Bahadur Thing Nirman Sewa,Kathmandu,Private,2066
61,Dynamic Investment & Developers,Syangja,Private,2066
62,Anand Furniture,Kathmandu,Private,2066
63,Victory Cosmic Overseas,Kathmandu,Private,2066
64,Tari Axis Softweb Solutions,Kathmandu,Private,2066
65,Kumari Collection Nepal Garment  Industry,Kathmandu,Private,2066
66,Bal Pratibha English Boarding School Bishnupur Katti,Siraha,Private,2066
67,Sunakhari Housing,Kathmandu,Private,2066
68,Wide Open Educational Consulatancy,Kathmandu,Private,2066
69,Praju Security Consultancy and Training,Syangja,Private,2066
70,Dibyashwori Party Palace Pvt. Ltd.,Bhaktapur,Private,2066
71,Shiva Karan Films,Parsa,Private,2066
72,Onyx Edu. Link & Training,Kathmandu,Private,2066
73,Nepal Trade & Distribution,Kathmandu,Private,2066
74,Jay Ambe Peeling & Saw Mill,Dhading,Private,2066
75,Ajima Housing,Kathmandu,Private,2066
76,Megha Herbal Udhyog,Kathmandu,Private,2066
77,Lohajara Nawajyoti English Boading School,Saptari,Private,2066
78,Bashuki Travels,Kathmandu,Private,2066
79,ABC Educational Training and Consultancy,Sarlahi,Private,2066
80,Banke Lord Buddha English Medium School,Banke,Private,2066
81,Machhapuchhre Khanepani Boaring,Kaski,Private,2066
82,S.R. Cement Industries,Rupandehi,Private,2066
83,Machhapuchchhre Cement Industries,Rupandehi,Private,2066
84,Laxmi Birat Subremit Service,Kathmandu,Private,2066
85,Shital Advertising Media,Kathmandu,Private,2066
86,Great Housing Company,Bhaktapur,Private,2066
87,Tirupati Balaji Real Estate,Chitwan,Private,2066
88,Sunlife  Energy,Lalitpur,Private,2066
89,Agape Travels & Tours,Kathmandu,Private,2066
90,Aayus Travels And Tours,Kathmandu,Private,2066
91,Bajra Bhumi Construction and Traders,Kathmandu,Private,2066
92,Griva Media,Kathmandu,Private,2066
93,Gharana Housing,Kathmandu,Private,2066
94,Integrated Digital Mapping and Engineering Consultant,Kathmandu,Private,2066
95,Rapti Child Creative Academy,Dang,Private,2066
96,Sani Bheri Academy,Rukum,Private,2066
97,Mechi Sulav Jagga Bikash Tatha Kharid Bikri Kendra,Jhapa,Private,2066
98,Taudaha Swachchha Pani Udhyog,Kathmandu,Private,2066
99,K.J. Mines & Minerals,Kathmandu,Private,2066
100,McDonalds Restaurant,Kathmandu,Private,2066
101,Sungava Marketing And Event Management,Kathmandu,Private,2066
102,Kailali Gyanjyoti English Boarding School,Kailali,Private,2066
103,G.M.C. Departmental Store Company,Jhapa,Private,2066
104,N.B. Construction & Equipment,Tanahun,Private,2066
105,Dingla Summit Boarding School,Bhojpur,Private,2066
106,Crystal Cargo,Kathmandu,Private,2066
107,Purnananda Estate,Kathmandu,Private,2066
108,Bisanpur Rose Public English Boarding School,Saptari,Private,2066
109,National Statistical Institute,Kathmandu,Private,2066
110,Institute for Organizational & Career Development,Lalitpur,Private,2066
111,Sarlahi Institute of Pulic Health & Research Center,Sarlahi,Private,2066
112,Foreign Link,Kathmandu,Private,2066
113,Sustainable Hydropower Engineering Consult,Kathmandu,Private,2066
114,Namaste Nepal Housing,Kathmandu,Private,2066
115,Jaya Maa Ambe Traders,Kathmandu,Private,2066
116,Panchthar Prakashan Company,Panchthar,Private,2066
117,Uma Holiday Travels & Tours,Kathmandu,Private,2066
118,Arush Beverage and Spring,Kathmandu,Private,2066
119,Popular Drycleaners,Kathmandu,Private,2066
120,Bagh Bhairab Housing and Trading Company,Kathmandu,Private,2066
121,T. & R. Associates,Kathmandu,Private,2066
122,Tuteshwar Investment,Mahottari,Private,2066
123,Uddhar Industry & Marketing,Lalitpur,Private,2066
124,H.P. Engineering Consultancy,Kathmandu,Private,2066
125,Super Handicraft,Kathmandu,Private,2066
126,ABC Samachar Media,Bhaktapur,Private,2066
127,Sarah Investment,Kathmandu,Private,2066
128,Cherry Lounge and Bar,Kathmandu,Private,2066
129,Gaurav Real Estate & Housing Company,Kanchanpur,Private,2066
130,Mid Night Palace Restaurant,Kathmandu,Private,2066
131,Pioneer Agro Concern,Kathmandu,Private,2066
132,Muktinath Industrial Complex,Chitwan,Private,2066
133,N.K. Freight Forwarding & Cargo Service,Kathmandu,Private,2066
134,Lithography Press,Kathmandu,Private,2066
135,Likhu Polyclinic & Diagnosis Center,Ramechhap,Private,2066
136,Goodluck Developers,Makwanpur,Private,2066
137,Yorika Housing & Land Development,Kathmandu,Private,2066
138,Lord Buddha Builders and Developers,Lalitpur,Private,2066
139,Jaljala Investment,Kathmandu,Private,2066
140,Om Biraj Dental,Tanahun,Private,2066
141,Devi Manakamana Housing Company,Kathmandu,Private,2066
142,P.R. Penta Institute,Kathmandu,Private,2066
143,Kathmandu Institute Of Hotel Management & Tourism Technical Centre,Kathmandu,Private,2066
144,Chamunda Grocery,District not known,Private,2066
145,Pine Pharma,Lalitpur,Private,2066
146,Orchid Travels & Tours,Kathmandu,Private,2066
147,Lalbandi Golden Future Academy,Sarlahi,Private,2066
148,Active Academy of Professional Studies & Reasearch,Kathmandu,Private,2066
149,Engineering & Planning Solution Consultancy,Kathmandu,Private,2066
150,Nepal Kangada Herb,Jhapa,Private,2066
151,Integrated Research and Land Developemnt Consult,Kathmandu,Private,2066
152,Syan Nepal Company,Bhaktapur,Private,2066
153,Shubha Nepal Engineering,Kathmandu,Private,2066
154,Green Palace Restaurant,Kathmandu,Private,2066
155,Pathibhara Property Investment,Bhaktapur,Private,2066
156,Panchakanya Land Developers,Kathmandu,Private,2066
157,Symbiosis International,Kathmandu,Private,2066
158,The United Gold Mart,Kaski,Private,2066
159,Gyan Udaya English Boarding School,Parsa,Private,2066
160,A.P.M. Construction and Builders,Kathmandu,Private,2066
161,Space Media Circuit,Kathmandu,Private,2066
162,Sitapur English Boarding School,Arghakhanchi,Private,2066
163,Aparajita Investment Company,Kathmandu,Private,2066
164,Bhole Bhawani Property Dealers,Kathmandu,Private,2066
165,C & C Group International Consultancy,Kathmandu,Private,2066
166,Arghatosh Global English Boarding School,Arghakhanchi,Private,2066
167,Sagarmatha Hospital & Research Center,District not known,Private,2066
168,Prasun Advertising & Marketing Solutions,Kathmandu,Private,2066
169,Sambidhan Sanchar,Kathmandu,Private,2066
170,Diyalo Nepal,Kathmandu,Private,2066
171,Mithila International Remit,Kathmandu,Private,2066
172,Goldhunga Poultry Firm,Kathmandu,Private,2066
173,Function One Technology,Kathmandu,Private,2066
174,Everest College Of Medical Sciences,Kathmandu,Private,2066
175,Gantabya Nepal Publication,Kathmandu,Private,2066
176,Siddhartha Global Energy International,Syangja,Private,2066
177,Job Tracks,Kathmandu,Private,2066
178,Nava Prabhat Hydropower,Kathmandu,Private,2066
179,Himalayan Development Construction Company,Kathmandu,Private,2066
180,Gupteshwar Housing,Kathmandu,Private,2066
181,Om Shivaom Livestock Organic Vegetable,Sarlahi,Private,2066
182,Superfast Sub Money Express,Kathmandu,Private,2066
183,Hari Om Suppliers and Investment Company,Kathmandu,Private,2066
184,China Town Investment Company,Syangja,Private,2066
185,Abhiwadan holidays,Kathmandu,Private,2066
186,Harati Maa Holdings,Kathmandu,Private,2066
187,Friends Of Bramchi Investment,Kathmandu,Private,2066
188,Sampurna Land & Buildings Developers,Makwanpur,Private,2066
189,Maronier Business,Kathmandu,Private,2066
190,Apex Housing & Investment,Kathmandu,Private,2066
191,Swift Developers,Banke,Private,2066
192,Sandhyakalin Enterprises,Lalitpur,Private,2066
193,M.M.D.S.,Rupandehi,Private,2066
194,Sanaulo International Housing,Lalitpur,Private,2066
195,Image Consultancy & Training Center,Chitwan,Private,2066
196,Dakshinkali Hastakala,Kathmandu,Private,2066
197,Baglung Kalika Crusher Udhyog,Parbat,Private,2066
198,Bachchhala Construction,Nuwakot,Private,2066
199,Mount Everest Properties and Builders,Jhapa,Private,2066
200,Chitawan Seed Company,Chitwan,Private,2066
201,Power Construction,Kathmandu,Private,2066
202,Arun Raj Information and Technology,Kathmandu,Private,2066
203,Singh Mahankal Kanij Udhyog,Bhaktapur,Private,2066
204,Arun Awas Company,Lalitpur,Private,2066
205,Bajra & Shangrila Residency,Lalitpur,Private,2066
206,Looniva Trading House,Lalitpur,Private,2066
207,Mahankal Bahuuddeshiya Utpadan Samuha,Lalitpur,Private,2066
208,Sunrise Abroad Study Consultancy,Kathmandu,Private,2066
209,Kanti Bhairab Nath Real Estate Company,Kathmandu,Private,2066
210,Kshitij Housing & Construction Company,Rupandehi,Private,2066
211,Laliguruns Consultancy,Dhading,Private,2066
212,Holycross English School,Saptari,Private,2066
213,Siddhakali Travels And Tours,Jhapa,Private,2066
214,Aangol and Associates,Lalitpur,Private,2066
215,Matrix Group Of Education,Lalitpur,Private,2066
216,Jumdi Hydropower,Kathmandu,Private,2066
217,J.H. Industries,Banke,Private,2066
218,Om Satyasai Kitchen Equipment,Kathmandu,Private,2066
219,Putawarti Sai Property Dealers,Morang,Private,2066
220,On Air Media,Kathmandu,Private,2066
221,Kamana Crusher Roda Tatha Baluwa Udhyog,Parsa,Private,2066
222,S.S. Tech Enterprise,Kathmandu,Private,2066
223,D.P.R. Digital Solution,Kathmandu,Private,2066
224,Sindhu Melamchi Guest House & Restaurant,Kathmandu,Private,2066
225,Agni Cargo & Express Company,Kathmandu,Private,2066
226,Sambodhi Travels & Tours,Lalitpur,Private,2066
227,Maskey Developers,Kathmandu,Private,2066
228,Sheshmani Housing Company,Kathmandu,Private,2066
229,Mauwa Model Foundation School,Panchthar,Private,2066
230,Western Public Academy,Kanchanpur,Private,2066
231,Vision Air Express,Kathmandu,Private,2066
232,Yeti Incentives Travel,Kathmandu,Private,2066
233,Nature Organo Products,Kathmandu,Private,2066
234,Manoj World Communication,Syangja,Private,2066
235,D.L. Energy Concern,Kathmandu,Private,2066
236,Kumari Seat Makers,Kathmandu,Private,2066
237,Shanti Binayak Multi Purpose Investment Company,Sunsari,Private,2066
238,Gorakhakali Hastakala,Kathmandu,Private,2066
239,Sol-Tronix,Lalitpur,Private,2066
240,G.A. Gurkha Adventures,Kathmandu,Private,2066
241,Dezavu,Syangja,Private,2066
242,Tandukar Electronics Suppliers,Kathmandu,Private,2066
243,Ace Express Traders,Kathmandu,Private,2066
244,Diamond & Curl Beauty Saloon,Kathmandu,Private,2066
245,Chefs Concerned & Commensal Nepal,Lalitpur,Private,2066
246,United Mission,Kathmandu,Private,2066
247,Ace H.R. Consulting,Kathmandu,Private,2066
248,Sysco Training & Consultant,Lalitpur,Private,2066
249,Gaunbesi Money Changer,Kathmandu,Private,2066
250,Rukum Sadabahar English Boarding School,Rukum,Private,2066
251,Jaya Maa Bhuwaneshwari Academy,Saptari,Private,2066
252,Shree Watsa Katyani Hostel,Kathmandu,Private,2066
253,Chhaudi Barahi Real Estate,Kathmandu,Private,2066
254,Oriental Holidays Travels & Tours,Kathmandu,Private,2066
255,Jugal Himal Culture Group,Kathmandu,Private,2066
256,Himal Tarai Housing & Real Estate Company,Jhapa,Private,2066
257,Shreeram Laxman Furniture,Kathmandu,Private,2066
258,Gate Home,Sunsari,Private,2066
259,Ugrakanta Boarding School,Saptari,Private,2066
260,River Water Power Company,Kathmandu,Private,2066
261,Civil Engineering Solution Consultant,Bhaktapur,Private,2066
262,Ram Janaki Agro,Kathmandu,Private,2066
263,Pioneer Solutions Nepal,Kathmandu,Private,2066
264,N. Brothers International,Lalitpur,Private,2066
265,Net Route Solution,Kathmandu,Private,2066
266,Bishal Films,Kathmandu,Private,2066
267,A.K. Property Dealer,Lalitpur,Private,2066
268,B.N.B. Associates,Kathmandu,Private,2066
269,Kabeli Financial Investment Company,Kathmandu,Private,2066
270,Prasiddha Homes,Kathmandu,Private,2066
271,Modern Era English Boarding School Janakpur,Dhanusha,Private,2066
272,Agricultural Engineering Research,Rupandehi,Private,2066
273,Hamro Team,Lalitpur,Private,2066
274,Limgha Laligurans English School,Gulmi,Private,2066
275,Healthy Nepal Community Based Hospital,Kathmandu,Non-Profit Distributing,2066
276,Ace Marketing Solution,Kathmandu,Private,2066
277,Aashiyana Real Estate,Lalitpur,Private,2066
278,Jhapa Buddha English School,Jhapa,Private,2066
279,Aroma Export & Import Company,Kathmandu,Private,2066
280,Alpine Volunteers Services,Lalitpur,Non-Profit Distributing,2066
281,Maa Bhagawati Sub-Remittance & Traders,Kathmandu,Private,2066
282,Mega Construction,Kathmandu,Private,2066
283,Raghubanshi Power Company,Syangja,Private,2066
284,Bridge Land Housing,Kathmandu,Private,2066
285,Active Property Developers Company,Kathmandu,Private,2066
286,Goodwill Money Exchange,Kathmandu,Private,2066
287,Basundhara Departmental Store,Kathmandu,Private,2066
288,Pokhara United Bhalai,Kaski,Private,2066
289,P.n R. International,Kaski,Private,2066
290,Milestone Employment Service,Lalitpur,Private,2066
291,Myanglung Singhadevi Investment & Traders,Kathmandu,Private,2066
292,Mahakali Plotting and Housing Company,Kathmandu,Private,2066
293,Ampik Hydropower,Kathmandu,Private,2066
294,Ananya Housing Company,Rupandehi,Private,2066
295,Mid Asia Travels and Tours,Kathmandu,Private,2066
296,National Telecom,Kathmandu,Private,2066
297,Rato Tara School,Rukum,Private,2066
298,Ripu Holding International,Kathmandu,Private,2066
299,Rainbow Mountain Treks,Kathmandu,Private,2066
300,Dakshinkali Plastic Industries,Jhapa,Private,2066
301,Freedom Money Exchange,Kathmandu,Private,2066
302,Darshan Real Estate,Jhapa,Private,2066
303,WILLS LIFE STYLE,Kathmandu,Private,2066
304,Pokhara Valley Guest House,Kathmandu,Private,2066
305,Himalayas Voyage Trekking,Lalitpur,Private,2066
306,Purnima Real Estate & Housing,Kathmandu,Private,2066
307,Mount Kanchanjungha Housing & Investment Company,Sunsari,Private,2066
308,Baba Education Academy,Kathmandu,Private,2066
309,Kamada Treks & Expedition,Kathmandu,Private,2066
310,Quench International,Syangja,Private,2066
311,Logicseed Technologies,Lalitpur,Private,2066
312,Save Energy,Kathmandu,Private,2066
313,In Gorkha Products,Kathmandu,Private,2066
314,Shubhashree Land And Planning,Morang,Private,2066
315,Alpha Multipurpose Spectra Alternative Energy,Jajarkot,Private,2066
316,Bhumipujan Real Estate Company,Bhaktapur,Private,2066
317,Rajdhani Nepal Developers,Kathmandu,Private,2066
318,Ma Gorakhali Housing,Kathmandu,Private,2066
319,Kala Financial Investment,Dhading,Private,2066
320,SARA Ghar Jagga Bikas Company,Dhanusha,Private,2066
321,National Estate Property Dealers Company,Kathmandu,Private,2066
322,Nepal Employment Consultancy,Kathmandu,Private,2066
323,Wide Scope Foundation,Kathmandu,Private,2066
324,E. For Entertainment,Kathmandu,Private,2066
325,Real Himalayan Mineral Water & Beverages,Kathmandu,Private,2066
326,Gangotri Films,Kathmandu,Private,2066
327,Acharaya Trader and Suppliers,Kathmandu,Private,2066
328,Shristi Infrastructure,Kathmandu,Private,2066
329,Card Nepal,Lalitpur,Private,2066
330,Mero Developers,Lalitpur,Private,2066
331,Adventure Great Himalaya Trecks and Expedition,Kathmandu,Private,2066
332,Oneders Academy,Kathmandu,Private,2066
333,Comtech Nepal,Kathmandu,Private,2066
334,Y.two K. Travels & Tours,Kathmandu,Private,2066
335,Jalapa Khane Pani Sewa,Kathmandu,Private,2066
336,Motherland Publication,Bhaktapur,Private,2066
337,Students Destination,Kathmandu,Private,2066
338,Nepa Realty,Kathmandu,Private,2066
339,Multi Approach International Education Consultancy,Kathmandu,Private,2066
340,Central Bakery & Sports Bar,Lalitpur,Private,2066
341,Great Nepal Travels & Tours,Kathmandu,Private,2066
342,Right Direction Nepal,Lalitpur,Private,2066
343,Shree Om Sai Lakshya Films,Kathmandu,Private,2066
344,Hotel Kohabar and Resort,Udayapur,Private,2066
345,Alex Motor Parts,Kathmandu,Private,2066
346,Ek Engineering and Consultant,Kathmandu,Private,2066
347,G.M. Pharmaceuticals,Kathmandu,Private,2066
348,Surya Binayak Travels and Tours,Jhapa,Private,2066
349,Mahabharat Energy Development,Kathmandu,Private,2066
350,Great Vision Housing & Real Estate,Lalitpur,Private,2066
351,Kamakshya Real Estate,Sunsari,Private,2066
352,Eden Educational Institute,Kathmandu,Private,2066
353,High Himalayan Trekking & Expedition,Kathmandu,Private,2066
354,Engineering Consultancy For Constructive Development Efforts in Nepal,Lalitpur,Private,2066
355,A One Job Placement & Multi Services,Kathmandu,Private,2066
356,Kaski Developers,Kaski,Private,2066
357,Prachur Health Care Centre,Kathmandu,Private,2066
358,Palpa College of Medical Science & Technology,Palpa,Private,2066
359,Central Institute Of Science & Technology,Kathmandu,Private,2066
360,S.N. Polyclinic and Diagnostic Centre,Kathmandu,Private,2066
361,J. & S. Trade Concern,Kathmandu,Private,2066
362,Manakamana Heavy Construction,Kathmandu,Private,2066
363,Sandeyi Blanket & Towel Industries,Kathmandu,Private,2066
364,Janasachetan Sub Remittance,Dolakha,Private,2066
365,Nisha Nishan Heavy Equipment,Dhading,Private,2066
366,Chaudhary Land Developers,Chitwan,Private,2066
367,Shiva Baba Property Dealers,Kathmandu,Private,2066
368,Gajanan Investment,Syangja,Private,2066
369,Trinity Education Foundation,Kaski,Private,2066
370,Dream Land Residential English School,Kapilvastu,Private,2066
371,ALCHEMY Pizzeria & Authentic Italian Restaurant,Kathmandu,Private,2066
372,Pentagon Holding Company,Kathmandu,Private,2066
373,Best Nepal Law Firm and Legal Research Center,Kathmandu,Private,2066
374,Pasaa Pucha Investment,Lalitpur,Private,2066
375,Fewa Power,Kathmandu,Private,2066
376,Dhawa Handicrafts Trading and  Cargo,Kathmandu,Private,2066
377,Natural Furnising & Construction,Kathmandu,Private,2066
378,Palistha Homes and Engineering Consultancy Company,Kathmandu,Private,2066
379,Max Level Network Design,Kathmandu,Private,2066
380,Quest International College,Lalitpur,Private,2066
381,Everest Aarirang Trading,Kathmandu,Private,2066
382,Line Legal Service,Dadeldhura,Private,2066
383,Naad Sangitik Samuha,Kathmandu,Private,2066
384,Aloka Travel and Tours,Rupandehi,Private,2066
385,Parbati & General Industries,Banke,Private,2066
386,Dang Unity Life Shopping Centre,Dang,Private,2066
387,Syangja Unity Life Hospital,Syangja,Private,2066
388,Janakpur Unity Life Shopping Centre,Dhanusha,Private,2066
389,B.K. & B.K. Nepal Enterprises,Kathmandu,Private,2066
390,LavaKusha Property Dealers,Kathmandu,Private,2066
391,Service Plus,Kathmandu,Private,2066
392,B.G. Nepal,Kathmandu,Private,2066
393,Swarup Housing and Land Developers,Kathmandu,Private,2066
394,Peoples' Press and Alternate Media,Kathmandu,Private,2066
395,Sky Remit,Kathmandu,Private,2066
396,Jebil's Finance,Kathmandu,Public,2066
397,Media International Creation,Kathmandu,Private,2066
398,Contact Media,Kathmandu,Private,2066
399,Rapid International Import & Export,Kathmandu,Private,2066
400,J.K. & T.K. Property Dealers Company,Kailali,Private,2066
401,Typical Multipurpose & Investment,Makwanpur,Private,2066
402,Vibes Creation,Kathmandu,Private,2066
403,I.V.F. Nepal,Lalitpur,Private,2066
404,Global Vacation Travels and Tours,Kathmandu,Private,2066
405,Euro Tours & Travels,Kathmandu,Private,2066
406,R.B.S. Traders,Kathmandu,Private,2066
407,Bright Point Housing Developers,Kathmandu,Private,2066
408,Greenland Cleaning and Worker Suppliers Company,Kathmandu,Private,2066
409,Bidhata Security Services,Rupandehi,Private,2066
410,Digicon Engineering Consult,Kathmandu,Private,2066
411,Maha Buddha Courier & Cargo,Lalitpur,Private,2066
412,International Peace Academy,Kathmandu,Private,2066
413,P.V.C. Trading,Kathmandu,Private,2066
414,Rizal Foods,Lalitpur,Private,2066
415,Galeshwar Construction & Equipment,Myagdi,Private,2066
416,Hannims Real Estate,Kathmandu,Private,2066
417,Kapoor Real Estate,Bhaktapur,Private,2066
418,Chautari Housing Company,Kathmandu,Private,2066
419,Api Trade International,Kathmandu,Private,2066
420,Era Consult,Kathmandu,Private,2066
421,Dial Abroad,Kathmandu,Private,2066
422,Boston International College,Chitwan,Private,2066
423,Deps Dental Care,Lalitpur,Private,2066
424,Meghauli Pashu Dairy Products & Suppliers,Chitwan,Private,2066
425,Mero Investment Company,Kaski,Private,2066
426,Mero Real Estate,Kaski,Private,2066
427,Nimonic Modern Academy,Kathmandu,Private,2066
428,Mero Standard Investment,Lalitpur,Private,2066
429,Maling Hydropower,Kathmandu,Private,2066
430,Kantipur Engineering College,Lalitpur,Public,2066
431,Acme Engineering College,Kathmandu,Public,2066
432,C.M. Pet & Plastic Industries,Lalitpur,Private,2066
433,Fakhel Roda Dhunga Udhyog,Makwanpur,Private,2066
434,Knowledge Education & Migration Services,Kathmandu,Private,2066
435,Kabeli Housing,Kathmandu,Private,2066
436,Grid Nepal Design Associates,Kathmandu,Private,2066
437,LIBERTY ACADEMIC NETWORK,Kathmandu,Private,2066
438,Tamakoshi International Export & Import,Kathmandu,Private,2066
439,Upper Sabha Power Company,Kathmandu,Private,2066
440,Nabikaraniya Urja,Kathmandu,Private,2066
441,True Vision,Parsa,Private,2066
442,Bahar International,Kathmandu,Private,2066
443,Titan International College,Lalitpur,Private,2066
444,Trishul Construction,Tanahun,Private,2066
445,Micro Media,Kathmandu,Private,2066
446,Dreams Of Bar Tender,Kathmandu,Private,2066
447,Sakun Construction And Developers,Kathmandu,Private,2066
448,Dehan Construction,Kaski,Private,2066
449,Happy Feet Mountaineers,Kathmandu,Private,2066
450,Happy Feet Travel,Kathmandu,Private,2066
451,Pranav Properties,Kathmandu,Private,2066
452,J-Tech Company,Kaski,Private,2066
453,Star Stock Investment,Kathmandu,Private,2066
454,D.S.N.S. Beverage,Dhading,Private,2066
455,Rupali Traders & Suppliers,Kathmandu,Private,2066
456,Bright Heaven Housing,Kathmandu,Private,2066
457,Ruru Family Restaurant & Party Palace,Kathmandu,Private,2066
458,Wallabies Cooks and Kitchen Hands Training Center,Kaski,Private,2066
459,Sun Rise Multiple Business & Housing,Kathmandu,Private,2066
460,Mountain Hawk Treks & Expedition,Kathmandu,Private,2066
461,Jun International,Lalitpur,Private,2066
462,Drabya Real Estate,Kathmandu,Private,2066
463,Bhusal Investment,Rupandehi,Private,2066
464,Wildlife Conservation Center Nepal,Chitwan,Private,2066
465,Moon Computers & Electronics,Kathmandu,Private,2066
466,Music Plus,Kathmandu,Private,2066
467,Maharjan Housing Company,Kathmandu,Private,2066
468,Nikkei Real Estate,Kaski,Private,2066
469,Surkhet Public Boarding School,Surkhet,Private,2066
470,Daffodil Education and Multiservice,Chitwan,Private,2066
471,Arghakhanchi Bright Future English Boarding School,Arghakhanchi,Private,2066
472,Dikshanta Khanepani Udhyog,Kathmandu,Private,2066
473,Gurkha Institute Of Education & Career,Lalitpur,Private,2066
474,Arghakhanchi Bright Star English Boarding School,Arghakhanchi,Private,2066
475,Institute Of Computer Science & Information Technology,Syangja,Private,2066
476,Techno Craft Construction,Lalitpur,Private,2066
477,Laurels International Educational Career Consultancy,Lalitpur,Private,2066
478,Sunrise Engineering & Management Consultants,Kathmandu,Private,2066
479,Harasiddhi,Kathmandu,Private,2066
480,Kaka Bhatij International,Kathmandu,Private,2066
481,Resunga Darshan Travels & Tours Kathmandu,Kathmandu,Private,2066
482,Birat Technical Academy,Morang,Private,2066
483,Kala Educational Foundation,Kathmandu,Private,2066
484,PANCHAYANE ZOOM MEDIA,Kathmandu,Private,2066
485,Aircraft International Travels & Tours,Kathmandu,Private,2066
486,T.T. Emporium,Bhaktapur,Private,2066
487,Wai Bastralaya and Traders,Bhaktapur,Private,2066
488,Shree Kumarimata Roda Dhunga Udhyog,Kathmandu,Private,2066
489,Aqua Nagarjun Fresh Mineral Water,Kathmandu,Private,2066
490,Madhukunda Travels and Tours,Kathmandu,Private,2066
491,W.M.E. Remit,Kathmandu,Private,2066
492,Sakura Media,Kathmandu,Private,2066
493,Resunga Darsan Sub Money Transfer,Kathmandu,Private,2066
494,Atlantic International Education Foundation,Kathmandu,Private,2066
495,Ask Business Group,Kathmandu,Private,2066
496,Padma Students Home,Kathmandu,Non-Profit Distributing,2066
497,Horizon International Academy,Rupandehi,Private,2066
498,Lotus Eye Gloserve,Kathmandu,Private,2066
499,Fast and Pure Water Suppliers,Kathmandu,Private,2066
500,Glamour Slimming & Beauty Center,Kathmandu,Private,2066
501,Savranta Handicraft Enterprises,Kathmandu,Private,2066
502,Tibet International Travels & Tours,Kathmandu,Private,2066
503,Makhakhan Mahadev Real Estate,Kathmandu,Private,2066
504,Japanese Baikalpik Upachar Kendra,Tanahun,Private,2066
505,Career Nepal Overseas Consultancy,Kathmandu,Private,2066
506,Sambriddha Nepal International,Bhaktapur,Private,2066
