_id,ENGLISH_NAME,DISTRICT,COMPANY_TYPE,REGISTRATION_DATE
1023,Sun Beam English Boarding School Dadeldhura,Dadeldhura,Private,2072
1024,Morning Bell English Boarding School Dadeldhura,Dadeldhura,Private,2072
1025,Bal Maitri Bidhyaniketan Dadeldhura,Dadeldhura,Private,2072
1026,New Vision Academy English Boarding School Dadeldhura,Dadeldhura,Private,2072
1027,Panacea Academy Dadeldhura,Dadeldhura,Private,2072
1028,Dullu Model English Medium Academy Dailekh,Dailekh,Private,2072
1029,Bright Hope English Boarding School Dailekh,Dailekh,Private,2072
1030,Good Luck Academy Dailekh,Dailekh,Private,2072
1031,Everest Wireless Network,Dailekh,Private,2072
1032,Shivashakti Bidhya Mandir Dailekh,Dailekh,Private,2072
1033,Dhamala Organic Agro,Dailekh,Private,2072
1034,Pujan Organic Agro Herbal,Dailekh,Private,2072
1035,Great Nepal Agro Forestry,Dailekh,Private,2072
1036,Jwala English Boarding School Dailekh,Dailekh,Private,2072
1037,Everest Academy Dailekh,Dailekh,Private,2072
1038,Star English Medium School Dailekh,Dailekh,Private,2072
1039,Gurase Agro Farm,Dailekh,Private,2072
1040,Binayak United Academy Dailekh,Dailekh,Private,2072
1041,Binayak Educational Network Dailekh,Dailekh,Private,2072
1042,Jambukandh Vidhya Mandir,Dailekh,Private,2072
1043,Gurukul Biddhyashram Dailekh,Dailekh,Private,2072
1044,Dailekh New Vision Academy,Dailekh,Private,2072
1045,D.K.Niketan School Dailakh,Dailekh,Private,2072
1046,Thank  You  Motors,Dang,Private,2072
1047,Shreejansil Arganic Krishi Upaj  and  Multipurpose,Dang,Private,2072
1048,Ghimire Dhuwanee Sewa,Dang,Private,2072
1049,Rijal Dhuwanee Sewa,Dang,Private,2072
1050,Prakhayat Nirman Sewa and Suppliers,Dang,Private,2072
1051,Achiever Group of Company,Dang,Private,2072
1052,J.S. Agriculture Farm,Dang,Private,2072
1053,Ingenious Design Solution,Dang,Private,2072
1054,Gamma Engineering Consultancy,Dang,Private,2072
1055,Yogi Krishi Tatha Pashupalan,Dang,Private,2072
1056,Sisne Prabidhik Shikshyalaya & Training Center,Dang,Private,2072
1057,Nepal Public Acedemy,Dang,Private,2072
1058,Tulsipur City Hospital,Dang,Private,2072
1059,Jharana Furnitures and Suppliers,Dang,Private,2072
1060,C.I.M.S. & Computer Institute,Dang,Private,2072
1061,Saramshi Technical College,Dang,Private,2072
1062,Life Care Diagnostic Centre,Dang,Private,2072
1063,Gayatri Construction Company,Dang,Private,2072
1064,Supadeurali Technical Training Center,Dang,Private,2072
1065,Aadishri Life Care Center,Dang,Private,2072
1066,A. & P. Brothers Soap Industries,Dang,Private,2072
1067,Dang Hospital,Dang,Private,2072
1068,T.D. Builders,Dang,Private,2072
1069,Dang Construction,Dang,Private,2072
1070,Jitendra Balkrishna Yatayat Ganga,Dang,Private,2072
1071,Janaki Susan Nirman Sewa and Suppliers,Dang,Private,2072
1072,Divya National  Academy Dang,Dang,Private,2072
1073,A.B.C.English School Dang,Dang,Private,2072
1074,Ma Santoshi Tyre Bazzar,Dang,Private,2072
1075,Amiliya Paradise  English School Dang,Dang,Private,2072
1076,Nabin Pharma,Dang,Private,2072
1077,Regmi Engineering Consult,Dang,Private,2072
1078,Dragon Television,Dang,Private,2072
1079,Dang Agriculture,Dang,Private,2072
1080,Sheram Nirman Sewa,Dang,Private,2072
1081,Pandabeshwor Cable Television,Dang,Private,2072
1082,Four S Company,Dang,Private,2072
1083,Chhampali Rice Mill,Dang,Private,2072
1084,Mid Western Livestock And Poultry Farm,Dang,Private,2072
1085,Sukreswori Bhandari Nirman Sewa,Dang,Private,2072
1086,Manaviya Swasthya Sewa,Dang,Private,2072
1087,Ambikeshwori Krishi Firm,Dang,Private,2072
1088,Gorkha Model College,Dang,Private,2072
1089,Prayas Concrete Pole And Humpipe Udyog,Dang,Private,2072
1090,Chaudhary Multipurpose Company,Dang,Private,2072
1091,Online Tech,Dang,Private,2072
1092,Cyber View Academy Dang,Dang,Private,2072
1093,Aayon Nirman Sewa,Dang,Private,2072
1094,Swargadwari Telivision,Dang,Private,2072
1095,Public Engineering Consultant & Construction,Dang,Private,2072
1096,Malika Kalika Yatayat,Dang,Private,2072
1097,Sarau Bal Academy Dang,Dang,Private,2072
1098,C.P. Multipurpose Media Group,Dang,Private,2072
1099,Aarogya Multipurpose Sewa Kendra,Dang,Private,2072
1100,Graps Fuel,Dang,Private,2072
1101,Manakamana Oil Suppliers,Dang,Private,2072
1102,Venus Academy Dang,Dang,Private,2072
1103,P. K. Nirman Sewa,Dang,Private,2072
1104,Children Future Academy Dhanauri Dang,Dang,Private,2072
1105,Baby Castle English Boarding School Dang,Dang,Private,2072
1106,Multiple Media,Dang,Private,2072
1107,Dang Valley Agro Farm,Dang,Private,2072
1108,Shivadev Modern English School Dang,Dang,Private,2072
1109,Suryodaya Multipurpose Agriculture Enterpreneur,Dang,Private,2072
1110,Shree Pravesh Academy Vidyalaya,Dang,Private,2072
1111,Sunrise Multi Media,Dang,Private,2072
1112,B. K. D. Construction,Dang,Private,2072
1113,Oli Agro,Dang,Private,2072
1114,Aaj Transport,Dang,Private,2072
1115,Dang Yatayat Sewa,Dang,Private,2072
1116,D.S.S.P. Nirman Sewa,Dang,Private,2072
1117,Apple Montessori School Dang,Dang,Private,2072
1118,Sabhyata English School Dang,Dang,Private,2072
1119,Daju Bhai Nirman Sewa,Dang,Private,2072
1120,Kundalini School Dang,Dang,Private,2072
1121,R.K. English Boarding School Dang,Dang,Private,2072
1122,Ananda Academy Dang,Dang,Private,2072
1123,Doctors Hand Academy,Dang,Private,2072
1124,Rose River Side English Boarding School,Dang,Private,2072
1125,Shree Ratan Nath Baal Academy,Dang,Private,2072
1126,H.B.Cheetri Construction and Suppliers,Dang,Private,2072
1127,Divine Education Foundation Dag,Dang,Private,2072
1128,Gyan Deep Academy,Dang,Private,2072
1129,Sano Bheri Krishi Farm,Dang,Private,2072
1130,Shai Kumari Store,Dang,Private,2072
1131,United Korean Language Center,Dang,Private,2072
1132,R.R Krishi Bahuudshiya,Dang,Private,2072
1133,Hubble Educational Home,Dang,Private,2072
1134,Nepal High Technology School and Research Center,Dang,Private,2072
1135,Dang Oxygen Udhyog,Dang,Private,2072
1136,Dig Darshan Construction,Dang,Private,2072
1137,Hill Side Technical College Dang,Dang,Private,2072
1138,S.D.L. Construction,Dang,Private,2072
1139,Sambriddhi Construction,Dang,Private,2072
1140,Deuki Multipurpose Services,Dang,Private,2072
1141,Pahal Nepal,Dang,Private,2072
1142,Mid Western Intennational College of Hospitality Management,Dang,Private,2072
1143,Subina Pharma,Dang,Private,2072
1144,Samana Multi Skill Institute,Dang,Private,2072
1145,Rapti Yatayat Sewa,Dang,Private,2072
1146,Sworgadwari Construction,Dang,Private,2072
1147,Sungabha Mines,Dang,Private,2072
1148,Rapti Technical And Educational School,Dang,Private,2072
1149,New Indreni English Boarding School Lamahi,Dang,Private,2072
1150,Nature Care Samudayik Hospital,Dang,Non-Profit Distributing,2072
1151,Moonlight Drug Distributers,Dang,Private,2072
1152,Pallavi Agro,Dang,Private,2072
1153,Seed Foundation,Dang,Private,2072
1154,Hari Om Drilling,Dang,Private,2072
1155,Tridev Kera Uthpadan Tatha Food Processing Industries,Dang,Private,2072
1156,Pari Ladies Hostel,Dang,Private,2072
1157,H.D. Industries,Dang,Private,2072
1158,Madhyapachhim Construction Company,Dang,Private,2072
1159,Regal Academy Dang,Dang,Private,2072
1160,Pandabeshwor Academy,Dang,Private,2072
1161,Rapti Super Hospital,Dang,Private,2072
1162,Dip Prabin Construction And Suppliers,Dang,Private,2072
1163,Himalaya Harbo Product Group,Dang,Private,2072
1164,Hillside Property Dealers,Dang,Private,2072
1165,Pandaweshwori Yatayat,Dang,Private,2072
1166,Empower Academy Darchula,Darchula,Private,2072
1167,Malikarjun Boarding School Darchula,Darchula,Private,2072
1168,Kriti Ganesh  Krishi Farm,Darchula,Private,2072
1169,Sarathi Communication Network,Darchula,Private,2072
1170,Api Academy Darchula,Darchula,Private,2072
1171,Divya Gurukul Academy,Darchula,Private,2072
1172,Rising Star Bording School Darchula,Darchula,Private,2072
1173,Latinath Yatayat Sewa,Darchula,Private,2072
1174,Jaya Mahadev Polyclinic,Dhading,Private,2072
1175,Swarnabhumi Agro,Dhading,Private,2072
1176,Pindeshwori   Krishi  Farm,Dhading,Private,2072
1177,Sornim International,Dhading,Private,2072
1178,Sakura Power Construction,Dhading,Private,2072
1179,Ram Lakshman Poltry Farm,Dhading,Private,2072
1180,Surgimed Enterprises,Dhading,Private,2072
1181,Deurali Itta Udhyog,Dhading,Private,2072
1182,P.D. Nirman Tatha Suppliers,Dhading,Private,2072
1183,Simkhada Construction,Dhading,Private,2072
1184,Green Nepal Bahuuddhesiya Kirshi Farm,Dhading,Private,2072
1185,Nature Infratech,Dhading,Private,2072
1186,G. D. P. Mining,Dhading,Private,2072
1187,Nilkhantha Cold Stor,Dhading,Private,2072
1188,Raktakali Itta Udhyog,Dhading,Private,2072
1189,Khanikhola Fish Farm,Dhading,Private,2072
1190,R. and K. Multipurpose Training,Dhading,Private,2072
1191,Dhanabridhi Sandwash And Suppliers,Dhading,Private,2072
1192,K.B.S.Baluwa Prashodhan Udhyog,Dhading,Private,2072
1193,Bandevi Krishma Sakar Agriculture Farm,Dhading,Private,2072
1194,M.B.S. Baluwa Prashodhan Udhyog,Dhading,Private,2072
1195,Megha Baluwa Prashodhan Udyog,Dhading,Private,2072
1196,Suaani Poltry Tech,Dhading,Private,2072
1197,Mission Hardware And Steel Company,Dhading,Private,2072
1198,Kalika Sand Washing And Suppliers,Dhading,Private,2072
1199,Indrayani Express Construction and Suppliers,Dhading,Private,2072
1200,Kailash Traders and Nirman Sewa,Dhading,Private,2072
1201,Pindeshwor Baluwa Utkhanan Tatha Prasodhan Udhog,Dhading,Private,2072
1202,D. and B. Mines and Minerals,Dhading,Private,2072
1203,Ekata Baluwa Prashodhan Udhyog,Dhading,Private,2072
1204,Prathana Decoration House,Dhading,Private,2072
1205,Gompojong Namsaling English Boarding School,Dhading,Private,2072
1206,Prabhu Pathology Lab,Dhading,Private,2072
1207,D.K. Adventure,Dhading,Private,2072
1208,Sagun Sand Wash And Suppliers,Dhading,Private,2072
1209,Samundra Sand Wash And Suppliers,Dhading,Private,2072
1210,Gupteshwor Construction and Suppliers,Dhading,Private,2072
1211,Shradha Construction,Dhading,Private,2072
1212,Ranakalika Baluwa Prashodhan Udhyog,Dhading,Private,2072
1213,P.R.P.Construction,Dhading,Private,2072
1214,Camp Springwood,Dhading,Private,2072
1215,Mayadevi Bahuudesiya Krishi Farm,Dhading,Private,2072
1216,Mata Trade Link,Dhading,Private,2072
1217,Bharat Brihat Krishi Farm,Dhading,Private,2072
1218,Modern Mining,Dhading,Private,2072
1219,Milijuli Agro Farm,Dhading,Private,2072
1220,Lapa Swasthya Sewa Bindu,Dhading,Non-Profit Distributing,2072
1221,Chunikhola Roda Dhunga Baluwa Udhyog,Dhading,Private,2072
1222,Srijanshil Swasthya Clinic,Dhading,Private,2072
1223,Raktakali Fuel Center,Dhading,Private,2072
1224,Chautara Krishi Farm,Dhading,Private,2072
1225,Asha Health Care  and Polyclinic,Dhading,Private,2072
1226,Superb Catalyst Treking And Tour,Dhading,Private,2072
1227,Holyland Construction,Dhading,Private,2072
1228,Dina Supreme Construction,Dhading,Private,2072
1229,Dhading Dhuwani Yatayat Sewa Samiti,Dhading,Non-Profit Distributing,2072
1230,Thuliphant Pashupanchhi Tatha Krishi Farm,Dhading,Private,2072
1231,Tractor Engineering,Dhading,Private,2072
1232,Serim Life Care,Dhading,Private,2072
1233,Bern Heart Boarding School Dhading,Dhading,Private,2072
1234,Pathibhara Agro,Dhading,Private,2072
1235,Bhandari Family Agro Farm,Dhading,Private,2072
1236,Kala Trade,Dhading,Private,2072
1237,Midland Educational And Technical Academy,Dhading,Private,2072
1238,Golden Beach Resort,Dhading,Private,2072
1239,Himalayan Mavin Krishi Farm,Dhading,Private,2072
1240,Belkhu Oil Store,Dhading,Private,2072
1241,Kul Guru Krishi Tatha Pashupalan,Dhading,Private,2072
1242,Rohin Plastic Industries,Dhading,Private,2072
1243,Hamal Krishi Farm,Dhading,Private,2072
1244,Sent Marys Dental Health Center,Dhading,Private,2072
1245,Sajha Media,Dhading,Private,2072
1246,Mahesh Narayan Agriculture Farm,Dhading,Private,2072
1247,Naulo Bihani Yatayat Sewa,Dhading,Private,2072
1248,Saswat Nirman Sewa,Dhading,Private,2072
1249,Binod Krishi Farm,Dhading,Private,2072
1250,Rai Construction And Suppliers,Dhading,Private,2072
1251,Himalayan Diamond Export And Import,Dhading,Private,2072
1252,Dhankuta Hamro Okhati Ghar,Dhankuta,Private,2072
1253,Phaktanglung Tea Herbs And Fruits Farm Company,Dhankuta,Private,2072
1254,A. and B. Multiple Company,Dhankuta,Private,2072
1255,Radio Saguri Gadi,Dhankuta,Private,2072
1256,Upson Rice Mill,Dhankuta,Private,2072
1257,Pakhribas Nirman Sewa,Dhankuta,Private,2072
1258,Chaubise Samudayik Clinic,Dhankuta,Private,2072
1259,Alka Construction,Dhankuta,Private,2072
1260,Nepal Krishi Ban Bahusarokar Company,Dhankuta,Private,2072
1261,Dhankuta Media House,Dhankuta,Private,2072
1262,Ek Number Rajya Yatayat,Dhankuta,Private,2072
1263,"Shubha Prabhat Education Foundation, Dhankuta",Dhankuta,Private,2072
1264,Subash Adhikari Consruction Company,Dhankuta,Private,2072
1265,Nava Niketan Shiksha Sadan,Dhankuta,Private,2072
1266,Shree Gurkha Millennium Construction,Dhankuta,Private,2072
1267,Dhankuta Venture Group,Dhankuta,Private,2072
1268,Chhaintang Devi Oil,Dhankuta,Private,2072
1269,Arpan Public School Dhanusha,Dhanusha,Private,2072
1270,Hi Tech Diagnostic Laboratory,Dhanusha,Private,2072
1271,Chirau Pharmacy,Dhanusha,Private,2072
1272,Mukesh Medical And  Policlinic,Dhanusha,Private,2072
1273,Janaki Saving Investment,Dhanusha,Private,2072
1274,Pandey and Sons International,Dhanusha,Private,2072
1275,Internet Market Today,Dhanusha,Private,2072
1276,Mayansh Construction,Dhanusha,Private,2072
1277,Nilam Memorial Academy,Dhanusha,Private,2072
1278,Ma Janaki Jobplacement and Duty Suppliers,Dhanusha,Private,2072
1279,K.G.N. Construction Company,Dhanusha,Private,2072
1280,Janakpur Training Center,Dhanusha,Private,2072
1281,Mane Karney Winery Udhog,Dhanusha,Private,2072
1282,Barsha Orientation Training Center,Dhanusha,Private,2072
1283,Swastika Diagnostic Center,Dhanusha,Private,2072
1284,Janaki Orientation Training Center,Dhanusha,Private,2072
1285,Gangadevi Krishi Udhyoga,Dhanusha,Private,2072
1286,Rajdevi Orientation And Training Center,Dhanusha,Private,2072
1287,Mithila Orientation,Dhanusha,Private,2072
1288,Janakimata Construction,Dhanusha,Private,2072
1289,Cosmos Multi Trading Concern,Dhanusha,Private,2072
1290,Janki Orientation And Training Center,Dhanusha,Private,2072
1291,Saan Orientation And Training Center,Dhanusha,Private,2072
1292,Parsuram English Boarding School dhanusha,Dhanusha,Private,2072
1293,Bhutti H.R. Solution,Dhanusha,Private,2072
1294,Priya Orientation And Training Center,Dhanusha,Private,2072
1295,Komal Orientation And Training Center,Dhanusha,Private,2072
1296,Ram Janaki Orientation,Dhanusha,Private,2072
1297,Gulf Future Orientation And Training,Dhanusha,Private,2072
1298,Jeevandeep Oriantation and Traning Center,Dhanusha,Private,2072
1299,Shree Ram Janaki Abhimukhikaran Talim Kendra,Dhanusha,Private,2072
1300,Lucky Technical Training Center,Dhanusha,Private,2072
1301,Bright Future Orientation And Training Center,Dhanusha,Private,2072
1302,Ram Janaki Baideshik Rojgar Abhimukhikaran Talim Kendra,Dhanusha,Private,2072
1303,Ayodhya Multiskill Training Centre,Dhanusha,Private,2072
1304,Dhanush Orientation And Technical Training Centre,Dhanusha,Private,2072
1305,Lokhit Orientation Training Center,Dhanusha,Private,2072
1306,G.M. Orientation Centre,Dhanusha,Private,2072
1307,Western Bhagwati English Medium School,Dhanusha,Private,2072
1308,Drishti Orientation Training Center,Dhanusha,Private,2072
1309,Shree Ram Janaki Orientation and Multiple Training Center,Dhanusha,Private,2072
1310,Sangam Shram Bikash Tatha Soochabna Kendra,Dhanusha,Private,2072
1311,Sarbashree Training and Orientation Center,Dhanusha,Private,2072
1312,Sarathi Orientation and Training Center,Dhanusha,Private,2072
1313,Dhanusha Orientation and Training Center,Dhanusha,Private,2072
1314,Agents for Societal Change,Dhanusha,Private,2072
1315,Greenway Shopping Center,Dhanusha,Private,2072
1316,National Academy Uch.Ma.B.Janakpur Dhanusha,Dhanusha,Private,2072
1317,Janakpur Educational Academy,Dhanusha,Private,2072
1318,Shivaraj Medical Tatha Polyclinic,Dhanusha,Private,2072
1319,Bikash and Brothers Construction,Dhanusha,Private,2072
1320,Hari Om International English Boarding School Dhanusha,Dhanusha,Private,2072
1321,Mahabir Memorial English Boarding School Dhanusha,Dhanusha,Private,2072
1322,Saphal Nepal,Dhanusha,Non-Profit Distributing,2072
1323,Evan Multi Trading Concern,Dhanusha,Private,2072
1324,S.K. Trading,Dhanusha,Private,2072
1325,Janasewa Dental Clinic,Dhanusha,Private,2072
1326,Dhalkebar Policlinic,Dhanusha,Private,2072
1327,Samar Hospital And Research Center,Dhanusha,Private,2072
1328,Thanapati Krishi Tatha Urja Suppliers,Dhanusha,Private,2072
1329,Ritu  Krishi Tatha Urja Suppliers,Dhanusha,Private,2072
1330,Kavya  Hospital,Dhanusha,Private,2072
1331,Suyog Clinic and Diagnostic,Dhanusha,Private,2072
1332,V.N.S.Technology,Dhanusha,Private,2072
1333,Ma Bhawani Construction,Dhanusha,Private,2072
1334,Gadhimai Bilders,Dhanusha,Private,2072
1335,Shani Construction,Dhanusha,Private,2072
1336,Urmila Construction,Dhanusha,Private,2072
1337,Marga Construction,Dhanusha,Private,2072
1338,Raj and Krishna Construction,Dhanusha,Private,2072
1339,Stylist Aqua,Dhanusha,Private,2072
1340,Janakpur Investment,Dhanusha,Private,2072
1341,Fair Advertise,Dhanusha,Private,2072
1342,Abhay Education,Dhanusha,Private,2072
1343,World Wide Film Industries,Dhanusha,Private,2072
1344,Narsingh Real Estate and Investment Company,Dhanusha,Private,2072
1345,Shree Nanuwati Golden Education Coaching And Preparation Training Centre,Dhanusha,Private,2072
1346,Charnatha Krishi Firm & Suppliers,Dhanusha,Private,2072
1347,Pushpa Hem Construction,Dhanusha,Private,2072
1348,Sona Shakti Ma English Boarding School Dhanusha,Dhanusha,Private,2072
1349,Mamta Real State,Dhanusha,Private,2072
1350,Pramila Krishi Farm And Suppliers,Dhanusha,Private,2072
1351,Dynamic Health Home,Dhanusha,Private,2072
1352,Public Youth Education Foundation,Dhanusha,Private,2072
1353,Gastrocare and Endoscopy Center,Dhanusha,Private,2072
1354,Om Genesis English Boarding School,Dhanusha,Private,2072
1355,Raj Janakpur Training Center,Dhanusha,Private,2072
1356,Ritika Bricks Industries,Dhanusha,Private,2072
1357,Subuddha Investment,Dhanusha,Private,2072
1358,N.and B. Inter Continental,Dhanusha,Private,2072
1359,Study House English Boarding School Dhanusha,Dhanusha,Private,2072
1360,Netcon Communication System,Dhanusha,Private,2072
1361,Topper Engineering And Management College,Dhanusha,Private,2072
1362,Atulya Academy,Dhanusha,Private,2072
1363,Sundar and Sandhya Construction,Dhanusha,Private,2072
1364,Luvkush Itta Udhyog,Dhanusha,Private,2072
1365,Nepal Academy And Research Center Dhanusha,Dhanusha,Private,2072
1366,Education Point Academy Janakpur,Dhanusha,Private,2072
1367,S.E.A. English Boarding School Dhanusa,Dhanusha,Private,2072
1368,Lotus Public School Dhanusha,Dhanusha,Private,2072
1369,P.S.Academy Boarding School Dhanusa,Dhanusha,Private,2072
1370,Three G Village Town English School Dhanusha,Dhanusha,Private,2072
1371,Nawa Trijyoti English Boarding School Dhanusa,Dhanusha,Private,2072
1372,Lovely Public Secondary English Boarding School Dhanusha,Dhanusha,Private,2072
1373,A.S.R.B. Health Care and Daigonostic Center,Dhanusha,Private,2072
1374,Prerna International English School Dhanusa,Dhanusha,Private,2072
1375,Agro Product And Research Center,Dhanusha,Private,2072
1376,Mithila Emergency Hospital And Trauma Center,Dhanusha,Private,2072
1377,Pratigya Public Academy,Dhanusha,Private,2072
1378,Creative Public School Dhanusha,Dhanusha,Private,2072
1379,National Academy Of Research And Technical Science,Dhanusha,Private,2072
1380,Ganesh Construction,Dhanusha,Private,2072
1381,Gurukul Pathasala Angreji Aawashiya Bidhalaya,Dhanusha,Private,2072
1382,Ocean Food Poducts,Dhanusha,Private,2072
1383,Real Hygiene Nepal,Dhanusha,Private,2072
1384,Sky World Educational Consultancy,Dhanusha,Private,2072
1385,Ram Janaki Educational Consultancy,Dhanusha,Private,2072
1386,Maa Girija Construction,Dhanusha,Private,2072
1387,N.K.P.K. Training Centre,Dhanusha,Private,2072
1388,Hariom Consultancy,Dhanusha,Private,2072
1389,Earth Link Communication Enterprises,Dhanusha,Private,2072
1390,Nepal Rubber Hygiene,Dhanusha,Private,2072
1391,Dai Bhai Construction,Dhanusha,Private,2072
1392,Dhirendra Multimedia Films,Dhanusha,Private,2072
1393,Dhanusha Gas Udyog,Dhanusha,Private,2072
1394,Uni Light International,Dhanusha,Private,2072
1395,Sumitra Construction,Dhanusha,Private,2072
1396,Kshireshwor Auto Mobile,Dhanusha,Private,2072
1397,Dhanusa Construction,Dhanusha,Private,2072
1398,Mithila Bahuudeshya Matsya And Krishi Farm,Dhanusha,Private,2072
1399,Mithila Dairy Industries,Dhanusha,Private,2072
1400,Sulochan Construction,Dhanusha,Private,2072
1401,Ansh English Boarding School Dhanusha,Dhanusha,Private,2072
1402,Aadarsha Model English Boarding School Dhanusha,Dhanusha,Private,2072
1403,Aadarsh Hospital,Dhanusha,Private,2072
1404,Riya Polyclinic and Health Care Center,Dhanusha,Private,2072
1405,Anshika Design Associates,Dhanusha,Private,2072
1406,Baba Ganpati Construction,Dhanusha,Private,2072
1407,Oasis Academy Dhanusha,Dhanusha,Private,2072
1408,Janakpur Today Media Group,Dhanusha,Private,2072
1409,Haraiya Krishi Farm,Dhanusha,Private,2072
1410,Swen Tours and Travels,Dhanusha,Private,2072
1411,Green Valley English Boarding School Dhanusha,Dhanusha,Private,2072
1412,Study Hub Educational Consultancy,Dhanusha,Private,2072
1413,Shiv shakti bio technologies,Dhanusha,Private,2072
1414,Infrastructure S. and B. Builders,Dhanusha,Private,2072
1415,A.P. Group Industries,Dhanusha,Private,2072
1416,Dhanusha Baba Sa Mill and Furniture,Dhanusha,Private,2072
1417,Blue Diamond Construction,Dhanusha,Private,2072
1418,Anurag Construction,Dhanusha,Private,2072
1419,S. R. Carrier Consultancy,Dhanusha,Private,2072
1420,Laliguras English Boarding School Dhanusa,Dhanusha,Private,2072
1421,Growup Construction,Dhanusha,Private,2072
1422,Safelife Surgical,Dhanusha,Private,2072
1423,Hari Om Sub Money Transfer,Dhanusha,Private,2072
1424,Ma Rajdevi Automobiles,Dhanusha,Private,2072
1425,Ganinath Govind Health Foundation,Dhanusha,Private,2072
1426,Murlidhar Construction,Dhanusha,Private,2072
1427,N. B. Construction,Dhanusha,Private,2072
1428,Jansewa Swathy And Polyclinic,Dhanusha,Private,2072
1429,Brilliant English Boarding School Janakpur,Dhanusha,Private,2072
1430,Sharada Sishu Niketan Dhanusha,Dhanusha,Private,2072
1431,Jay Kisan Nirman Sewa,Dhanusha,Private,2072
1432,S.D.F. Auto Sells,Dhanusha,Private,2072
1433,Dudhmati,Dhanusha,Private,2072
1434,Panchamukhi Nagarik Hospital,Dhanusha,Private,2072
1435,Bibek Bhai Construction,Dhanusha,Private,2072
1436,Rajlaxmi Construction,Dhanusha,Private,2072
1437,Hari Bol English Boarding School Dhanusha,Dhanusha,Private,2072
1438,Name Construction,Dhanusha,Private,2072
1439,Binda And Shakti Multipurpose,Dolakha,Private,2072
1440,Kuri Guest House,Dolakha,Private,2072
1441,Joyful Academy Dolkha,Dolakha,Private,2072
1442,Kalinchowk Roadways,Dolakha,Private,2072
1443,Santosh Trade,Dolakha,Private,2072
1444,Dolkha Gaurishankar Polyclinic Center,Dolakha,Private,2072
1445,kalinchwok Heavy Equipment and Suppliers,Dolakha,Private,2072
1446,Trishakti Greel and Furniture Udhyog,Dolakha,Private,2072
1447,Mahagauri Ganesh Nirman Sewa,Dolakha,Private,2072
1448,New National Builders,Dolakha,Private,2072
1449,sailung Engineering Consultant,Dolakha,Private,2072
1450,Prishika Construction,Dolakha,Private,2072
1451,Shyama Multiple Agriculture Farm,Dolakha,Private,2072
1452,Sima Investment Company,Dolakha,Private,2072
1453,Sahayogi Sana Kisan Krishi Farm,Dolakha,Private,2072
1454,Diki Hotel and Lodge,Dolakha,Private,2072
1455,Halhale Pashupalan Krishi Firm,Dolakha,Private,2072
1456,Tribeni Builders,Dolakha,Private,2072
1457,Bhimeshwor Travels Tours And Vehicle,Dolakha,Private,2072
1458,Rajesh Bahu Uddeshya Agro,Dolakha,Private,2072
1459,Ghishing Mishrit Pashupalan Tatha Krisi Company,Dolakha,Private,2072
1460,Evergreen Builders,Dolakha,Private,2072
1461,Kalinchwok Bhagawati Construction,Dolakha,Private,2072
1462,Nepal Everest Land Adventure Tours And Travel,Dolakha,Private,2072
1463,Chchho Rolpa Agro Farm And Research Center,Dolakha,Private,2072
1464,Baiteshwor Multipurpose Enterprises,Dolakha,Private,2072
1465,Chariland Brothers Footsall,Dolakha,Private,2072
1466,Jaya Nepal Hychary And Agro Feed,Dolakha,Private,2072
1467,Jungu Yekikrit Yauba Samaj,Dolakha,Non-Profit Distributing,2072
1468,Mahangkali Paraglading,Dolakha,Private,2072
1469,Ukhubari Agro Farms,Dolakha,Private,2072
1470,Gupteswor Mahadev English Boarding School Dolakha,Dolakha,Private,2072
1471,A.N.S. Nirman Sewa,Dolakha,Private,2072
1472,Setidevi Dhuwani Sewa,Dolakha,Private,2072
1473,Samling Upabhokta Nirman Sanstha,Dolpa,Non-Profit Distributing,2072
1474,Bijul Masta Upabhokta Nirman Sanstha,Dolpa,Non-Profit Distributing,2072
1475,Kanjirewa Upabhokta Nirman Sanstha,Dolpa,Non-Profit Distributing,2072
1476,Bhairab Nadi Upabhokta Nirman Sanstha,Dolpa,Non-Profit Distributing,2072
1477,Kula Palsang Herbal Company,Dolpa,Private,2072
1478,Seti Media Network,Doti,Private,2072
1479,Kedar Namuna Vidya Niketan Doti,Doti,Private,2072
1480,Khaptad Multipurpose,Doti,Private,2072
1481,Hanuman Horticulture Farm,Doti,Private,2072
1482,Far West Media,Doti,Private,2072
1483,Shubha Tara English Boarding School Doti,Doti,Private,2072
1484,K.G. Green Energy Park,Doti,Private,2072
1485,Lali Gurans Academy Doti,Doti,Private,2072
1486,Sunshine Memorial Bording School Doti,Doti,Private,2072
1487,Kuleshwor Technical Institute Doti,Doti,Private,2072
1488,N.S. Group Trade Link,Doti,Private,2072
1489,Hotel Riverside,Doti,Private,2072
1490,Shree Kaphali English School Doti,Doti,Private,2072
1491,Ishwori polyclinic,Doti,Private,2072
1492,Sirandanda Krishi Farm,Gorkha,Private,2072
1493,Mai Manakamana Hospital,Gorkha,Private,2072
1494,Liglig Construction And Suppliers,Gorkha,Private,2072
1495,Milan Construction,Gorkha,Private,2072
1496,B.Vision Education Consultancy,Gorkha,Private,2072
1497,Kalyankari Krishi Farm,Gorkha,Private,2072
1498,New Life Community Medical College And Hospital,Gorkha,Non-Profit Distributing,2072
1499,Rashmi Furniture Udhyog,Gorkha,Private,2072
1500,Christian Medical College And Teaching Hospital,Gorkha,Non-Profit Distributing,2072
1501,Mukhiya Gurung Krishi Farm,Gorkha,Private,2072
